,P3_22,P3_21,P3_20,P3_19,csvTime
581,33,34,895,898,2024-05-17 11:41:02
582,16,17,106,103,2024-05-17 11:42:02
583,16,17,340,342,2024-05-17 11:43:02
584,16,17,313,243,2024-05-17 11:44:02
585,16,17,24,37,2024-05-17 11:45:02
586,16,17,297,292,2024-05-17 11:46:02
587,12,13,12,27,2024-05-17 11:47:02
588,11,12,2,-32,2024-05-17 11:48:02
589,10,11,96,58,2024-05-17 11:49:02
590,22,15,895,898,2024-05-17 11:50:02
591,23,23,895,900,2024-05-17 11:51:02
592,47,47,895,898,2024-05-17 11:52:02
593,22,22,895,900,2024-05-17 11:53:02
594,1,0,895,898,2024-05-17 11:54:02
595,1,0,895,898,2024-05-17 11:55:02
596,24,25,895,898,2024-05-17 11:56:02
597,22,23,895,898,2024-05-17 11:57:02
598,16,17,340,342,2024-05-17 11:58:02
599,18,19,340,342,2024-05-17 11:59:02
600,22,23,339,342,2024-05-17 12:00:02
601,18,18,195,101,2024-05-17 12:01:02
602,18,19,2,2,2024-05-17 12:02:02
603,24,25,106,153,2024-05-17 12:03:02
604,21,22,232,261,2024-05-17 12:04:02
605,1,0,895,898,2024-05-17 12:05:02
606,1,0,895,898,2024-05-17 12:06:02
607,21,23,895,898,2024-05-17 12:07:02
608,1,0,895,898,2024-05-17 12:08:02
609,1,0,895,898,2024-05-17 12:09:02
610,9,10,50,0,2024-05-17 12:10:02
611,1,0,896,898,2024-05-17 12:11:02
612,1,0,895,898,2024-05-17 12:12:02
613,1,0,895,898,2024-05-17 12:13:02
614,23,23,50,91,2024-05-17 12:14:02
615,21,22,116,106,2024-05-17 12:15:02
616,18,19,-17,-12,2024-05-17 12:16:02
617,18,19,-56,-55,2024-05-17 12:17:02
618,18,19,-83,-88,2024-05-17 12:18:02
619,18,19,-80,-86,2024-05-17 12:19:02
620,16,17,70,16,2024-05-17 12:20:02
621,16,17,-54,-10,2024-05-17 12:21:02
622,16,17,-32,-20,2024-05-17 12:22:02
623,20,20,-230,-178,2024-05-17 12:23:02
624,20,20,30,-65,2024-05-17 12:24:02
625,20,20,30,40,2024-05-17 12:25:02
626,20,20,-96,-146,2024-05-17 12:26:02
627,1,0,895,900,2024-05-17 12:27:02
628,1,0,895,898,2024-05-17 12:28:02
629,1,0,895,898,2024-05-17 12:29:02
630,18,18,167,167,2024-05-17 12:30:02
631,18,18,297,292,2024-05-17 12:31:02
632,18,19,297,311,2024-05-17 12:32:02
633,16,16,24,-2,2024-05-17 12:33:02
634,16,17,-222,-263,2024-05-17 12:34:02
635,14,15,115,145,2024-05-17 12:35:02
636,15,15,329,282,2024-05-17 12:36:02
637,14,15,63,123,2024-05-17 12:37:02
638,14,15,-30,64,2024-05-17 12:38:02
639,14,15,172,155,2024-05-17 12:39:02
640,11,12,105,121,2024-05-17 12:40:02
641,11,13,-12,-32,2024-05-17 12:41:02
642,14,15,123,34,2024-05-17 12:42:02
643,14,15,-300,-318,2024-05-17 12:43:02
644,12,12,-345,-344,2024-05-17 12:44:02
645,12,12,-105,-93,2024-05-17 12:45:02
646,12,12,37,-6,2024-05-17 12:46:02
647,9,10,-143,-118,2024-05-17 12:47:02
648,8,9,91,121,2024-05-17 12:48:02
649,9,10,340,342,2024-05-17 12:49:02
650,22,23,339,342,2024-05-17 12:50:02
651,9,10,339,342,2024-05-17 12:51:02
652,9,10,-69,-13,2024-05-17 12:52:02
653,9,10,-91,-116,2024-05-17 12:53:02
654,9,10,-93,-15,2024-05-17 12:54:02
655,9,10,58,41,2024-05-17 12:55:02
656,9,10,105,79,2024-05-17 12:56:02
657,9,10,185,130,2024-05-17 12:57:02
658,19,20,339,342,2024-05-17 12:58:02
659,20,20,340,342,2024-05-17 12:59:02
660,10,11,339,342,2024-05-17 13:00:02
661,1,0,894,898,2024-05-17 13:01:02
662,1,0,895,898,2024-05-17 13:02:02
663,18,19,895,900,2024-05-17 13:03:02
664,1,0,895,900,2024-05-17 13:04:02
665,10,11,6,22,2024-05-17 13:05:02
666,18,19,340,342,2024-05-17 13:06:02
667,20,21,340,342,2024-05-17 13:07:02
668,20,21,339,342,2024-05-17 13:08:02
669,20,21,339,342,2024-05-17 13:09:02
670,10,11,-178,-257,2024-05-17 13:10:02
671,10,11,-283,-197,2024-05-17 13:11:02
672,10,11,227,342,2024-05-17 13:12:02
673,10,11,340,342,2024-05-17 13:13:02
674,13,14,342,342,2024-05-17 13:14:02
675,13,14,342,342,2024-05-17 13:15:02
676,13,14,271,235,2024-05-17 13:16:02
677,13,14,330,324,2024-05-17 13:17:02
678,13,14,330,342,2024-05-17 13:18:02
679,9,10,337,342,2024-05-17 13:19:02
680,9,10,337,342,2024-05-17 13:20:02
681,9,10,337,342,2024-05-17 13:21:02
682,9,10,337,342,2024-05-17 13:22:02
683,22,22,337,342,2024-05-17 13:23:02
684,22,22,337,342,2024-05-17 13:24:02
685,22,22,-203,-201,2024-05-17 13:25:02
686,10,11,-17,-41,2024-05-17 13:26:02
687,10,11,-61,-45,2024-05-17 13:27:02
688,10,11,-340,-344,2024-05-17 13:28:02
689,10,11,-340,-344,2024-05-17 13:29:02
690,6,6,-340,-344,2024-05-17 13:30:02
691,10,11,-340,-344,2024-05-17 13:31:02
692,10,11,-340,-311,2024-05-17 13:32:02
693,28,28,886,898,2024-05-17 13:33:02
694,26,27,895,898,2024-05-17 13:34:02
695,26,27,899,900,2024-05-17 13:35:02
696,25,26,2,-2,2024-05-17 13:36:02
697,16,17,-138,-146,2024-05-17 13:37:02
698,16,17,167,197,2024-05-17 13:38:02
699,16,17,-192,-188,2024-05-17 13:39:02
700,9,10,-88,-43,2024-05-17 13:40:02
701,6,6,118,121,2024-05-17 13:41:02
702,6,6,-37,-70,2024-05-17 13:42:02
703,6,7,-156,-150,2024-05-17 13:43:02
704,4,4,-153,-126,2024-05-17 13:44:02
705,3,4,-251,-240,2024-05-17 13:45:02
706,3,4,-337,-344,2024-05-17 13:46:02
707,3,4,-286,-258,2024-05-17 13:47:02
708,5,6,-2,-55,2024-05-17 13:48:02
709,6,6,69,40,2024-05-17 13:49:02
710,5,6,135,93,2024-05-17 13:50:02
711,5,6,267,221,2024-05-17 13:51:02
712,5,6,-106,-111,2024-05-17 13:52:02
713,5,6,-344,-344,2024-05-17 13:53:02
714,3,4,-344,-344,2024-05-17 13:54:02
715,1,0,894,898,2024-05-17 13:55:02
716,1,0,895,898,2024-05-17 13:56:02
717,1,0,895,898,2024-05-17 13:57:02
718,1,0,895,898,2024-05-17 13:58:02
719,1,0,895,898,2024-05-17 13:59:02
720,33,0,895,898,2024-05-17 14:00:02
721,18,0,895,898,2024-05-17 14:01:02
722,1,0,895,898,2024-05-17 14:02:02
723,1,0,895,898,2024-05-17 14:03:02
724,15,16,2,1,2024-05-17 14:04:02
725,19,20,-79,-131,2024-05-17 14:05:02
726,24,25,-90,-81,2024-05-17 14:06:02
727,24,25,-81,-96,2024-05-17 14:07:02
728,24,25,-60,30,2024-05-17 14:08:02
729,24,25,-69,-138,2024-05-17 14:09:02
730,24,25,-3,-46,2024-05-17 14:10:02
731,24,25,-41,-66,2024-05-17 14:11:02
732,15,16,-146,-180,2024-05-17 14:12:02
733,15,16,-163,-170,2024-05-17 14:13:02
734,15,16,-128,-108,2024-05-17 14:14:02
735,15,16,-138,-131,2024-05-17 14:15:02
736,15,16,-115,-93,2024-05-17 14:16:02
737,15,16,-66,-103,2024-05-17 14:17:02
738,15,16,-126,-103,2024-05-17 14:18:02
739,15,16,-10,-12,2024-05-17 14:19:02
740,9,10,-22,-51,2024-05-17 14:20:02
741,6,6,-268,-275,2024-05-17 14:21:02
742,17,18,1795,1798,2024-05-17 14:22:02
743,6,6,-193,-262,2024-05-17 14:23:02
744,10,11,-340,-344,2024-05-17 14:24:02
745,6,7,-296,-288,2024-05-17 14:25:02
746,6,6,-50,-65,2024-05-17 14:26:02
747,4,5,-61,-55,2024-05-17 14:27:02
748,4,5,-96,-118,2024-05-17 14:28:02
749,3,4,-138,-135,2024-05-17 14:29:02
750,3,4,-172,-217,2024-05-17 14:30:02
751,3,4,-307,-350,2024-05-17 14:31:02
752,3,4,-340,-344,2024-05-17 14:32:02
753,4,5,-340,-344,2024-05-17 14:33:02
754,10,11,-340,-344,2024-05-17 14:34:02
755,10,11,-340,-344,2024-05-17 14:35:02
756,12,13,-340,-344,2024-05-17 14:36:02
757,10,11,-340,-344,2024-05-17 14:37:02
758,10,11,-160,-148,2024-05-17 14:38:02
759,10,11,178,190,2024-05-17 14:39:02
760,10,11,32,30,2024-05-17 14:40:02
761,10,11,-267,-265,2024-05-17 14:41:02
762,10,11,-247,-237,2024-05-17 14:42:02
763,10,11,-75,-37,2024-05-17 14:43:02
764,10,11,6,6,2024-05-17 14:44:02
765,10,11,29,-10,2024-05-17 14:45:02
766,10,11,-79,-103,2024-05-17 14:46:02
767,1,0,894,898,2024-05-17 14:47:02
768,1,0,895,895,2024-05-17 14:48:02
769,1,0,895,898,2024-05-17 14:49:02
770,1,0,895,898,2024-05-17 14:50:02
771,1,0,895,898,2024-05-17 14:51:02
772,11,12,-911,-909,2024-05-17 14:52:02
773,1,0,-911,-910,2024-05-17 14:53:02
774,1,0,-911,-909,2024-05-17 14:54:02
775,1,0,895,900,2024-05-17 14:55:02
776,5,0,-905,-909,2024-05-17 14:56:02
777,1,0,-906,-909,2024-05-17 14:57:02
778,1,0,-906,-909,2024-05-17 14:58:02
779,1,0,-908,-910,2024-05-17 14:59:02
780,1,0,895,898,2024-05-17 17:00:02
781,1,0,895,898,2024-05-17 17:01:02
782,1,0,895,898,2024-05-17 17:02:02
783,1,0,895,898,2024-05-17 17:03:02
784,1,0,895,898,2024-05-17 17:04:02
785,1,0,895,898,2024-05-17 17:05:02
786,1,0,895,898,2024-05-17 17:06:02
787,50,51,283,342,2024-05-17 17:07:02
788,29,30,10,25,2024-05-17 17:08:02
789,1,0,233,898,2024-05-17 17:09:02
790,37,37,895,898,2024-05-17 17:10:02
791,17,9,1411,1795,2024-05-17 17:11:02
792,10,6,905,901,2024-05-17 17:12:02
793,1,0,901,900,2024-05-17 17:13:02
794,1,0,900,901,2024-05-17 17:14:02
795,11,17,904,898,2024-05-17 17:15:02
796,1,0,903,898,2024-05-17 17:16:02
797,1,0,900,900,2024-05-17 17:17:02
798,1,0,900,898,2024-05-17 17:18:02
799,1,0,900,900,2024-05-17 17:19:02
800,1,0,900,900,2024-05-17 17:20:02
801,1,0,900,900,2024-05-17 17:21:02
802,1,0,901,900,2024-05-17 17:22:02
803,1,0,900,900,2024-05-17 17:23:02
804,1,0,900,898,2024-05-17 17:24:02
805,1,0,900,898,2024-05-17 17:25:02
806,1,0,900,898,2024-05-17 17:26:02
807,1,0,900,898,2024-05-17 17:27:02
808,1,0,898,898,2024-05-17 17:28:02
809,1,0,898,898,2024-05-17 17:29:02
810,1,0,898,900,2024-05-17 17:30:02
811,28,29,2,-2,2024-05-17 17:31:02
812,33,33,2,0,2024-05-17 17:32:02
813,1,0,894,898,2024-05-17 17:33:02
814,1,0,895,898,2024-05-17 17:34:02
815,1,0,895,898,2024-05-17 17:35:02
816,22,23,2,0,2024-05-17 17:36:02
817,1,0,895,898,2024-05-17 17:37:02
818,1,0,895,898,2024-05-17 17:38:02
819,12,0,921,1783,2024-05-17 17:39:02
820,48,48,1793,1795,2024-05-17 17:40:02
821,1,0,905,900,2024-05-17 17:41:02
822,1,0,900,900,2024-05-17 17:42:02
823,1,0,901,900,2024-05-17 17:43:02
824,1,0,894,895,2024-05-17 17:44:02
825,1,0,895,898,2024-05-17 17:45:02
826,1,0,895,898,2024-05-17 17:46:02
827,1,0,895,898,2024-05-17 17:47:02
828,1,0,895,898,2024-05-17 17:48:02
829,57,57,292,267,2024-05-17 17:49:02
830,22,22,-3,-2,2024-05-17 17:50:02
831,1,0,-6,-4,2024-05-17 17:51:02
832,1,0,921,901,2024-05-17 17:52:02
833,1,0,905,900,2024-05-17 17:53:02
834,33,33,900,900,2024-05-17 17:54:02
835,1,0,900,900,2024-05-17 17:55:02
836,1,0,900,901,2024-05-17 17:56:02
837,1,0,900,900,2024-05-17 17:57:02
838,1,0,901,900,2024-05-17 17:58:02
839,1,0,900,900,2024-05-17 17:59:02
840,39,40,1798,1800,2024-05-17 19:00:02
841,1,0,1800,1800,2024-05-17 19:01:02
842,1,0,2,-2,2024-05-17 19:02:02
843,1,0,0,-2,2024-05-17 19:03:02
844,1,0,0,-2,2024-05-17 19:04:02
845,1,0,0,-2,2024-05-17 19:05:02
846,1,0,0,-2,2024-05-17 19:06:02
847,1,0,905,906,2024-05-17 19:07:02
848,1,0,905,906,2024-05-17 19:08:02
849,1,0,905,906,2024-05-17 19:09:02
850,11,14,905,909,2024-05-17 19:10:02
851,1,0,905,906,2024-05-17 19:11:02
852,1,0,905,906,2024-05-17 19:12:02
853,1,0,905,906,2024-05-17 19:13:02
854,1,0,905,906,2024-05-17 19:14:02
855,1,0,905,906,2024-05-17 19:15:02
856,26,27,484,485,2024-05-17 19:16:02
857,26,27,-54,-65,2024-05-17 19:17:02
858,16,17,-143,-135,2024-05-17 19:18:02
859,17,17,-63,-32,2024-05-17 19:19:02
860,17,18,88,96,2024-05-17 19:20:02
861,14,15,-22,-37,2024-05-17 19:21:02
862,14,15,-103,-101,2024-05-17 19:22:02
863,14,15,-106,-68,2024-05-17 19:23:02
864,14,15,35,20,2024-05-17 19:24:02
865,14,15,181,155,2024-05-17 19:25:02
866,14,15,141,108,2024-05-17 19:26:02
867,14,15,-98,-95,2024-05-17 19:27:02
868,14,15,128,111,2024-05-17 19:28:02
869,13,14,170,143,2024-05-17 19:29:02
870,13,14,-88,-101,2024-05-17 19:30:02
871,13,14,-88,-40,2024-05-17 19:31:02
872,50,50,617,619,2024-05-17 19:32:02
873,1,0,-895,-910,2024-05-17 19:33:02
874,34,35,-615,-620,2024-05-17 19:34:02
875,39,41,514,307,2024-05-17 19:35:02
876,14,15,-103,-96,2024-05-17 19:36:02
877,14,15,-128,-241,2024-05-17 19:37:02
878,14,15,43,71,2024-05-17 19:38:02
879,14,15,18,6,2024-05-17 19:39:02
880,20,21,-65,-27,2024-05-17 19:40:02
881,20,21,3,35,2024-05-17 19:41:02
882,1,0,3,-2,2024-05-17 19:42:02
883,1,0,2,0,2024-05-17 19:43:02
884,1,0,3,0,2024-05-17 19:44:02
885,1,0,3,0,2024-05-17 19:45:02
886,1,0,5,855,2024-05-17 19:46:02
887,1,0,900,900,2024-05-17 19:47:02
888,27,30,900,900,2024-05-17 19:48:02
889,41,41,900,900,2024-05-17 19:49:02
890,1,0,900,900,2024-05-17 19:50:02
891,20,20,-59,-56,2024-05-17 19:51:02
892,20,20,-292,-275,2024-05-17 19:52:02
893,20,21,-113,-48,2024-05-17 19:53:02
894,18,18,111,113,2024-05-17 19:54:02
895,18,19,-103,-143,2024-05-17 19:55:02
896,18,18,-233,-188,2024-05-17 19:56:02
897,18,18,68,81,2024-05-17 19:57:02
898,13,14,69,60,2024-05-17 19:58:02
899,13,14,-6,-20,2024-05-17 19:59:02
900,13,14,-325,-312,2024-05-17 20:00:02
901,13,14,-45,-4,2024-05-17 20:01:02
902,13,14,330,327,2024-05-17 20:02:02
903,13,14,210,161,2024-05-17 20:03:02
904,13,14,-55,-50,2024-05-17 20:04:02
905,13,14,-18,-8,2024-05-17 20:05:02
906,13,14,2,-27,2024-05-17 20:06:02
907,13,14,-70,-86,2024-05-17 20:07:02
908,12,12,-123,-106,2024-05-17 20:08:02
909,12,13,-98,-68,2024-05-17 20:09:02
910,12,12,76,50,2024-05-17 20:10:02
911,12,13,167,86,2024-05-17 20:11:02
912,12,13,85,54,2024-05-17 20:12:02
913,12,13,-18,-61,2024-05-17 20:13:02
914,12,13,-121,-148,2024-05-17 20:14:02
915,12,13,-32,-50,2024-05-17 20:15:02
916,12,13,-131,-148,2024-05-17 20:16:02
917,12,13,70,37,2024-05-17 20:17:02
918,12,12,278,293,2024-05-17 20:18:02
919,12,12,313,221,2024-05-17 20:19:02
920,12,13,-44,-106,2024-05-17 20:20:02
921,12,13,-252,-246,2024-05-17 20:21:02
922,12,13,-268,-267,2024-05-17 20:22:02
923,12,13,-103,-105,2024-05-17 20:23:02
924,12,13,75,60,2024-05-17 20:24:02
925,12,13,-35,11,2024-05-17 20:25:02
926,12,12,-85,-55,2024-05-17 20:26:02
927,12,13,43,96,2024-05-17 20:27:02
928,12,13,45,59,2024-05-17 20:28:02
929,12,13,123,133,2024-05-17 20:29:02
930,12,13,-20,-44,2024-05-17 20:30:02
931,12,13,-166,-135,2024-05-17 20:31:02
932,12,12,-156,-186,2024-05-17 20:32:02
933,12,13,-128,-121,2024-05-17 20:33:02
934,12,13,-6,-50,2024-05-17 20:34:02
935,12,12,45,49,2024-05-17 20:35:02
936,12,12,-88,-96,2024-05-17 20:36:02
937,12,13,-133,-88,2024-05-17 20:37:02
938,12,13,-41,-35,2024-05-17 20:38:02
939,12,12,257,238,2024-05-17 20:39:02
940,12,13,188,217,2024-05-17 20:40:02
941,12,13,-4,-22,2024-05-17 20:41:02
942,12,13,-70,-171,2024-05-17 20:42:02
943,12,13,-212,-197,2024-05-17 20:43:02
944,12,12,-344,-344,2024-05-17 20:44:02
945,10,11,-344,-344,2024-05-17 20:45:02
946,10,11,-344,-344,2024-05-17 20:46:02
947,10,11,-344,-344,2024-05-17 20:47:02
948,10,11,-344,-344,2024-05-17 20:48:02
949,10,11,-286,-300,2024-05-17 20:49:02
950,10,11,-221,-170,2024-05-17 20:50:02
951,10,11,-342,-332,2024-05-17 20:51:02
952,10,11,-236,-286,2024-05-17 20:52:02
953,10,11,-195,-216,2024-05-17 20:53:02
954,10,11,-151,-182,2024-05-17 20:54:02
955,10,11,-146,-168,2024-05-17 20:55:02
956,10,11,-158,-197,2024-05-17 20:56:02
957,10,11,-192,-146,2024-05-17 20:57:02
958,10,11,86,93,2024-05-17 20:58:02
959,10,11,231,222,2024-05-17 20:59:02
960,39,40,894,898,2024-05-17 22:00:02
961,1,0,895,898,2024-05-17 22:01:02
962,21,22,90,-61,2024-05-17 22:02:02
963,21,22,-18,-20,2024-05-17 22:03:02
964,21,22,8,32,2024-05-17 22:04:02
965,1,0,-15,0,2024-05-17 22:05:02
966,26,27,895,898,2024-05-17 22:06:02
967,1,0,895,898,2024-05-17 22:07:02
968,1,0,895,898,2024-05-17 22:08:02
969,1,0,895,898,2024-05-17 22:09:02
970,14,0,896,900,2024-05-17 22:10:02
971,1,0,895,898,2024-05-17 22:11:02
972,1,10,895,898,2024-05-17 22:12:02
973,1,0,895,898,2024-05-17 22:13:02
974,1,0,895,898,2024-05-17 22:14:02
975,16,17,1793,1795,2024-05-17 22:15:02
976,1,0,903,900,2024-05-17 22:16:02
977,1,0,900,900,2024-05-17 22:17:02
978,18,19,1793,1795,2024-05-17 22:18:02
979,12,0,900,898,2024-05-17 22:19:02
980,1,0,899,898,2024-05-17 22:20:02
981,1,0,898,900,2024-05-17 22:21:02
982,1,0,898,898,2024-05-17 22:22:02
983,28,28,898,900,2024-05-17 22:23:02
984,1,0,898,898,2024-05-17 22:24:02
985,1,0,898,898,2024-05-17 22:25:02
986,1,0,899,898,2024-05-17 22:26:02
987,1,0,899,898,2024-05-17 22:27:02
988,16,17,899,900,2024-05-17 22:28:02
989,1,0,899,898,2024-05-17 22:29:02
990,1,0,899,898,2024-05-17 22:30:02
991,1,0,899,898,2024-05-17 22:31:02
992,1,0,899,898,2024-05-17 22:32:02
993,1,0,899,895,2024-05-17 22:33:02
994,1,0,899,898,2024-05-17 22:34:02
995,1,0,1603,956,2024-05-17 22:35:02
996,1,0,905,901,2024-05-17 22:36:02
997,1,0,905,901,2024-05-17 22:37:02
998,1,0,905,901,2024-05-17 22:38:02
999,1,0,905,901,2024-05-17 22:39:02
1000,28,29,905,901,2024-05-17 22:40:02
1001,1,0,514,397,2024-05-17 22:41:02
1002,1,0,895,898,2024-05-17 22:42:02
1003,19,20,-118,-203,2024-05-17 22:43:02
1004,8,9,0,0,2024-05-17 22:44:02
1005,9,10,172,187,2024-05-17 22:45:02
1006,9,10,75,73,2024-05-17 22:46:02
1007,9,10,12,-16,2024-05-17 22:47:02
1008,9,10,6,65,2024-05-17 22:48:02
1009,9,10,136,140,2024-05-17 22:49:02
1010,9,10,60,20,2024-05-17 22:50:02
1011,9,10,53,50,2024-05-17 22:51:02
1012,9,10,153,93,2024-05-17 22:52:02
1013,9,10,55,39,2024-05-17 22:53:02
1014,9,10,58,50,2024-05-17 22:54:02
1015,9,10,125,123,2024-05-17 22:55:02
1016,10,10,-45,-25,2024-05-17 22:56:02
1017,9,10,-11,3,2024-05-17 22:57:02
1018,9,10,60,45,2024-05-17 22:58:02
1019,9,10,70,115,2024-05-17 22:59:02
1020,6,7,45,37,2024-05-17 23:00:02
1021,6,7,125,108,2024-05-17 23:01:02
1022,6,7,101,101,2024-05-17 23:02:02
1023,26,27,895,898,2024-05-17 23:03:02
1024,12,12,27,30,2024-05-17 23:04:02
1025,12,12,10,35,2024-05-17 23:05:02
1026,12,13,-101,-63,2024-05-17 23:06:02
1027,11,12,70,50,2024-05-17 23:07:02
1028,12,12,101,85,2024-05-17 23:08:02
1029,12,12,-29,-8,2024-05-17 23:09:02
1030,12,12,-63,1,2024-05-17 23:10:02
1031,12,12,25,108,2024-05-17 23:11:02
1032,12,12,40,90,2024-05-17 23:12:02
1033,12,12,-8,8,2024-05-17 23:13:02
1034,12,12,-30,-73,2024-05-17 23:14:02
1035,12,12,81,108,2024-05-17 23:15:02
1036,12,12,39,1,2024-05-17 23:16:02
1037,12,12,-74,-70,2024-05-17 23:17:02
1038,12,12,30,10,2024-05-17 23:18:02
1039,12,13,86,49,2024-05-17 23:19:02
1040,12,12,-13,-37,2024-05-17 23:20:02
1041,12,12,-44,-37,2024-05-17 23:21:02
1042,12,12,79,45,2024-05-17 23:22:02
1043,12,12,105,96,2024-05-17 23:23:02
1044,12,12,6,-91,2024-05-17 23:24:02
1045,12,12,-141,-136,2024-05-17 23:25:02
1046,12,12,65,44,2024-05-17 23:26:02
1047,12,12,140,136,2024-05-17 23:27:02
1048,12,12,-22,-63,2024-05-17 23:28:02
1049,12,12,-73,-49,2024-05-17 23:29:02
1050,12,12,69,35,2024-05-17 23:30:02
1051,12,12,40,88,2024-05-17 23:31:02
1052,12,12,-51,-17,2024-05-17 23:32:02
1053,12,12,30,10,2024-05-17 23:33:02
1054,12,12,49,59,2024-05-17 23:34:02
1055,12,12,49,-4,2024-05-17 23:35:02
1056,12,12,25,100,2024-05-17 23:36:02
1057,12,12,46,2,2024-05-17 23:37:02
1058,12,13,35,1,2024-05-17 23:38:02
1059,12,12,43,88,2024-05-17 23:39:02
1060,12,12,60,59,2024-05-17 23:40:02
1061,12,12,35,6,2024-05-17 23:41:02
1062,12,12,4,40,2024-05-17 23:42:02
1063,11,12,64,85,2024-05-17 23:43:02
1064,12,12,61,16,2024-05-17 23:44:02
1065,9,10,-106,-41,2024-05-17 23:45:02
1066,9,10,-69,-96,2024-05-17 23:46:02
1067,9,10,24,3,2024-05-17 23:47:02
1068,9,10,121,43,2024-05-17 23:48:02
1069,9,10,53,65,2024-05-17 23:49:02
1070,9,10,-320,-263,2024-05-17 23:50:02
1071,9,10,-25,-37,2024-05-17 23:51:02
1072,9,10,197,212,2024-05-17 23:52:02
1073,1,0,895,898,2024-05-17 23:53:02
1074,9,10,83,80,2024-05-17 23:54:02
1075,9,10,271,293,2024-05-17 23:55:02
1076,9,10,337,342,2024-05-17 23:56:02
1077,9,10,197,168,2024-05-17 23:57:02
1078,9,10,-115,-73,2024-05-17 23:58:02
1079,11,12,-70,-95,2024-05-17 23:59:02
1080,11,12,121,143,2024-05-18 00:00:02
1081,16,17,-128,-141,2024-05-18 00:01:02
1082,16,17,-98,-86,2024-05-18 00:02:02
1083,14,14,146,128,2024-05-18 00:03:02
1084,13,14,-4,-65,2024-05-18 00:04:02
1085,9,10,-115,-101,2024-05-18 00:05:02
1086,10,11,37,96,2024-05-18 00:06:02
1087,11,12,105,136,2024-05-18 00:07:02
1088,11,12,-35,-40,2024-05-18 00:08:02
1089,11,12,-39,-30,2024-05-18 00:09:02
1090,11,12,58,63,2024-05-18 00:10:02
1091,11,12,5,29,2024-05-18 00:11:02
1092,11,12,-80,-111,2024-05-18 00:12:02
1093,11,12,61,118,2024-05-18 00:13:02
1094,11,12,22,73,2024-05-18 00:14:02
1095,11,12,-45,-58,2024-05-18 00:15:02
1096,10,11,-51,-45,2024-05-18 00:16:02
1097,10,11,4,-12,2024-05-18 00:17:02
1098,10,11,78,91,2024-05-18 00:18:02
1099,10,11,-15,-22,2024-05-18 00:19:02
1100,10,11,17,16,2024-05-18 00:20:02
1101,10,11,283,342,2024-05-18 00:21:02
1102,10,11,61,-3,2024-05-18 00:22:02
1103,11,12,-317,-344,2024-05-18 00:23:02
1104,11,12,-171,-158,2024-05-18 00:24:02
1105,11,12,155,116,2024-05-18 00:25:02
1106,11,12,65,40,2024-05-18 00:26:02
1107,11,12,-78,-46,2024-05-18 00:27:02
1108,11,12,-108,-75,2024-05-18 00:28:02
1109,11,12,8,4,2024-05-18 00:29:02
1110,11,12,18,45,2024-05-18 00:30:02
1111,11,12,32,8,2024-05-18 00:31:02
1112,11,12,-60,-45,2024-05-18 00:32:02
1113,11,12,-54,-103,2024-05-18 00:33:02
1114,11,12,68,103,2024-05-18 00:34:02
1115,11,12,48,48,2024-05-18 00:35:02
1116,11,12,-201,-228,2024-05-18 00:36:02
1117,11,12,-136,-146,2024-05-18 00:37:02
1118,11,12,123,148,2024-05-18 00:38:02
1119,11,12,98,108,2024-05-18 00:39:02
1120,11,12,-128,-163,2024-05-18 00:40:02
1121,11,12,-93,-161,2024-05-18 00:41:02
1122,12,13,53,0,2024-05-18 00:42:02
1123,24,25,-906,-909,2024-05-18 00:43:02
1124,30,31,-906,-910,2024-05-18 00:44:02
1125,14,14,-906,-909,2024-05-18 00:45:02
1126,19,20,339,342,2024-05-18 00:46:02
1127,14,14,330,342,2024-05-18 00:47:02
1128,13,14,198,198,2024-05-18 00:48:02
1129,14,14,17,50,2024-05-18 00:49:02
1130,13,14,-162,-188,2024-05-18 00:50:02
1131,14,15,-158,-133,2024-05-18 00:51:02
1132,14,15,25,37,2024-05-18 00:52:02
1133,14,15,80,110,2024-05-18 00:53:02
1134,14,14,-146,-172,2024-05-18 00:54:02
1135,14,15,-50,-4,2024-05-18 00:55:02
1136,14,14,176,182,2024-05-18 00:56:02
1137,13,14,-10,-55,2024-05-18 00:57:02
1138,13,14,-83,-105,2024-05-18 00:58:02
1139,13,14,-55,-6,2024-05-18 00:59:02
1140,14,15,182,178,2024-05-18 01:00:02
1141,14,14,106,163,2024-05-18 01:01:02
1142,14,15,-27,-15,2024-05-18 01:02:02
1143,14,15,-12,-16,2024-05-18 01:03:02
1144,14,15,15,43,2024-05-18 01:04:02
1145,14,15,27,103,2024-05-18 01:05:02
1146,14,15,61,59,2024-05-18 01:06:02
1147,14,15,-45,-13,2024-05-18 01:07:02
1148,14,15,4,-1,2024-05-18 01:08:02
1149,14,15,61,-25,2024-05-18 01:09:02
1150,14,15,37,40,2024-05-18 01:10:02
1151,14,15,12,2,2024-05-18 01:11:02
1152,3,0,5,495,2024-05-18 01:12:02
1153,11,12,895,900,2024-05-18 01:13:02
1154,1,0,895,898,2024-05-18 01:14:02
1155,21,21,20,91,2024-05-18 01:15:02
1156,21,21,141,160,2024-05-18 01:16:02
1157,14,15,-151,-150,2024-05-18 01:17:02
1158,16,17,35,30,2024-05-18 01:18:02
1159,15,15,123,121,2024-05-18 01:19:02
1160,14,15,75,64,2024-05-18 01:20:02
1161,14,15,60,54,2024-05-18 01:21:02
