,P1_25,csvTime,P1_24,P1_3,P1_2
581,112,2024-05-17 11:41:01,1801,0,0
582,113,2024-05-17 11:42:01,1801,0,0
583,109,2024-05-17 11:43:01,1802,0,0
584,109,2024-05-17 11:44:01,1803,0,8
585,112,2024-05-17 11:45:01,1802,0,0
586,111,2024-05-17 11:46:01,1802,0,0
587,106,2024-05-17 11:47:01,1805,0,0
588,106,2024-05-17 11:48:01,1802,0,0
589,105,2024-05-17 11:49:01,1803,0,0
590,115,2024-05-17 11:50:01,1806,0,0
591,106,2024-05-17 11:51:01,1802,0,0
592,137,2024-05-17 11:52:01,1801,0,0
593,108,2024-05-17 11:53:01,1802,0,8
594,101,2024-05-17 11:54:01,1803,0,8
595,102,2024-05-17 11:55:01,1804,0,0
596,108,2024-05-17 11:56:01,1804,0,0
597,110,2024-05-17 11:57:01,1805,0,0
598,111,2024-05-17 11:58:01,1805,0,0
599,110,2024-05-17 11:59:01,1803,0,0
600,109,2024-05-17 12:00:01,1802,0,0
601,112,2024-05-17 12:01:01,1803,0,0
602,115,2024-05-17 12:02:01,1800,0,0
603,111,2024-05-17 12:03:01,1802,0,0
604,112,2024-05-17 12:04:01,1804,0,0
605,104,2024-05-17 12:05:01,1802,0,0
606,106,2024-05-17 12:06:01,1802,0,0
607,108,2024-05-17 12:07:01,1802,0,0
608,107,2024-05-17 12:08:01,1803,0,0
609,102,2024-05-17 12:09:01,1803,0,0
610,103,2024-05-17 12:10:01,1803,0,0
611,110,2024-05-17 12:11:02,1804,0,0
612,103,2024-05-17 12:12:01,1803,0,0
613,104,2024-05-17 12:13:01,1802,0,8
614,110,2024-05-17 12:14:01,1803,0,0
615,113,2024-05-17 12:15:01,1802,0,0
616,111,2024-05-17 12:16:01,1802,0,0
617,112,2024-05-17 12:17:01,1802,0,0
618,109,2024-05-17 12:18:01,1802,0,0
619,111,2024-05-17 12:19:01,1802,0,0
620,111,2024-05-17 12:20:01,1801,0,0
621,112,2024-05-17 12:21:01,1800,0,0
622,113,2024-05-17 12:22:01,1800,0,0
623,113,2024-05-17 12:23:01,1802,0,0
624,109,2024-05-17 12:24:01,1801,0,0
625,111,2024-05-17 12:25:01,1800,0,0
626,108,2024-05-17 12:26:01,1802,0,0
627,108,2024-05-17 12:27:01,1801,0,0
628,101,2024-05-17 12:28:01,1803,0,0
629,100,2024-05-17 12:29:01,1802,0,0
630,108,2024-05-17 12:30:01,1801,0,8
631,110,2024-05-17 12:31:01,1802,0,0
632,113,2024-05-17 12:32:01,1800,0,0
633,113,2024-05-17 12:33:01,1802,0,0
634,109,2024-05-17 12:34:01,1802,0,0
635,110,2024-05-17 12:35:01,1800,0,0
636,108,2024-05-17 12:36:01,1803,0,0
637,109,2024-05-17 12:37:01,1800,0,0
638,110,2024-05-17 12:38:01,1801,0,0
639,106,2024-05-17 12:39:01,1802,0,0
640,107,2024-05-17 12:40:01,1802,0,0
641,110,2024-05-17 12:41:01,1802,0,0
642,106,2024-05-17 12:42:01,1801,0,0
643,109,2024-05-17 12:43:01,1802,0,0
644,108,2024-05-17 12:44:01,1802,0,0
645,107,2024-05-17 12:45:01,1802,0,0
646,107,2024-05-17 12:46:01,1801,0,0
647,107,2024-05-17 12:47:01,1802,0,0
648,107,2024-05-17 12:48:01,1801,0,8
649,107,2024-05-17 12:49:01,1802,0,0
650,114,2024-05-17 12:50:01,1798,0,8
651,106,2024-05-17 12:51:01,1803,0,0
652,107,2024-05-17 12:52:01,1802,0,0
653,107,2024-05-17 12:53:01,1802,0,0
654,109,2024-05-17 12:54:01,1802,0,0
655,105,2024-05-17 12:55:01,1802,0,0
656,107,2024-05-17 12:56:01,1801,0,0
657,103,2024-05-17 12:57:01,1800,0,8
658,112,2024-05-17 12:58:01,1800,0,0
659,113,2024-05-17 12:59:01,1805,0,0
660,103,2024-05-17 13:00:01,1802,0,0
661,104,2024-05-17 13:01:01,1803,0,0
662,104,2024-05-17 13:02:01,1802,0,0
663,108,2024-05-17 13:03:01,1802,0,0
664,103,2024-05-17 13:04:01,1802,0,0
665,103,2024-05-17 13:05:01,1802,0,0
666,110,2024-05-17 13:06:01,1800,0,0
667,108,2024-05-17 13:07:01,1802,0,8
668,106,2024-05-17 13:08:01,1802,0,0
669,105,2024-05-17 13:09:01,1802,0,0
670,104,2024-05-17 13:10:01,1801,0,0
671,103,2024-05-17 13:11:01,1804,0,0
672,106,2024-05-17 13:12:01,1801,0,0
673,104,2024-05-17 13:13:01,1804,0,0
674,107,2024-05-17 13:14:01,1802,0,0
675,107,2024-05-17 13:15:01,1800,0,0
676,102,2024-05-17 13:16:01,1802,0,0
677,103,2024-05-17 13:17:01,1803,0,0
678,104,2024-05-17 13:18:01,1802,0,0
679,103,2024-05-17 13:19:01,1802,0,0
680,104,2024-05-17 13:20:01,1802,0,0
681,105,2024-05-17 13:21:01,1802,0,0
682,105,2024-05-17 13:22:01,1803,0,0
683,114,2024-05-17 13:23:01,1802,0,8
684,110,2024-05-17 13:24:01,1802,0,8
685,112,2024-05-17 13:25:01,1801,0,0
686,106,2024-05-17 13:26:01,1801,0,0
687,102,2024-05-17 13:27:01,1801,0,0
688,107,2024-05-17 13:28:01,1802,0,0
689,100,2024-05-17 13:29:01,1805,0,0
690,105,2024-05-17 13:30:01,1801,0,0
691,104,2024-05-17 13:31:01,1801,0,0
692,107,2024-05-17 13:32:01,1803,0,8
693,110,2024-05-17 13:33:01,1800,0,0
694,107,2024-05-17 13:34:01,1802,0,0
695,118,2024-05-17 13:35:01,1797,0,0
696,111,2024-05-17 13:36:01,1802,0,0
697,110,2024-05-17 13:37:01,1800,0,0
698,110,2024-05-17 13:38:01,1799,0,0
699,110,2024-05-17 13:39:01,1801,0,0
700,103,2024-05-17 13:40:01,1801,0,0
701,102,2024-05-17 13:41:01,1799,0,0
702,103,2024-05-17 13:42:01,1802,0,0
703,98,2024-05-17 13:43:01,1802,0,0
704,106,2024-05-17 13:44:01,1802,0,0
705,103,2024-05-17 13:45:01,1801,0,0
706,100,2024-05-17 13:46:01,1802,0,0
707,104,2024-05-17 13:47:01,1801,0,0
708,104,2024-05-17 13:48:01,1802,0,0
709,104,2024-05-17 13:49:01,1803,0,0
710,104,2024-05-17 13:50:01,1802,0,0
711,105,2024-05-17 13:51:01,1800,0,0
712,102,2024-05-17 13:52:01,1800,0,0
713,102,2024-05-17 13:53:01,1800,0,0
714,105,2024-05-17 13:54:01,1802,0,0
715,100,2024-05-17 13:55:01,1801,0,0
716,106,2024-05-17 13:56:01,1801,0,0
717,108,2024-05-17 13:57:01,1801,0,0
718,103,2024-05-17 13:58:01,1802,0,0
719,108,2024-05-17 13:59:01,1800,0,0
720,104,2024-05-17 14:00:01,1801,0,8
721,108,2024-05-17 14:01:01,1801,0,0
722,106,2024-05-17 14:02:01,1800,0,0
723,98,2024-05-17 14:03:01,1801,0,0
724,104,2024-05-17 14:04:01,1802,0,0
725,109,2024-05-17 14:05:01,1802,0,0
726,113,2024-05-17 14:06:01,1799,0,0
727,109,2024-05-17 14:07:01,1800,0,0
728,111,2024-05-17 14:08:01,1801,0,0
729,115,2024-05-17 14:09:01,1799,0,0
730,112,2024-05-17 14:10:01,1799,0,8
731,112,2024-05-17 14:11:01,1802,0,0
732,106,2024-05-17 14:12:01,1802,0,0
733,102,2024-05-17 14:13:01,1801,0,0
734,102,2024-05-17 14:14:01,1802,0,0
735,102,2024-05-17 14:15:01,1801,0,0
736,104,2024-05-17 14:16:01,1804,0,0
737,106,2024-05-17 14:17:01,1800,0,0
738,107,2024-05-17 14:18:01,1802,0,8
739,108,2024-05-17 14:19:01,1801,0,8
740,109,2024-05-17 14:20:01,1801,0,0
741,107,2024-05-17 14:21:01,1800,0,0
742,110,2024-05-17 14:22:01,1802,0,0
743,107,2024-05-17 14:23:01,1802,0,0
744,104,2024-05-17 14:24:01,1802,0,0
745,99,2024-05-17 14:25:01,1803,0,0
746,99,2024-05-17 14:26:01,1801,0,0
747,102,2024-05-17 14:27:01,1801,0,0
748,100,2024-05-17 14:28:01,1803,0,8
749,94,2024-05-17 14:29:01,1804,0,0
750,102,2024-05-17 14:30:01,1800,0,0
751,99,2024-05-17 14:31:01,1800,0,0
752,98,2024-05-17 14:32:01,1802,0,0
753,94,2024-05-17 14:33:01,1802,0,0
754,104,2024-05-17 14:34:01,1802,0,0
755,102,2024-05-17 14:35:01,1800,0,0
756,104,2024-05-17 14:36:01,1801,0,0
757,103,2024-05-17 14:37:01,1802,0,0
758,104,2024-05-17 14:38:01,1800,0,8
759,103,2024-05-17 14:39:01,1800,0,0
760,100,2024-05-17 14:40:01,1802,0,0
761,103,2024-05-17 14:41:01,1800,0,0
762,105,2024-05-17 14:42:01,1801,0,0
763,103,2024-05-17 14:43:01,1803,0,0
764,100,2024-05-17 14:44:01,1800,0,0
765,104,2024-05-17 14:45:01,1802,0,0
766,103,2024-05-17 14:46:01,1799,0,0
767,102,2024-05-17 14:47:01,1801,0,0
768,103,2024-05-17 14:48:01,1800,0,0
769,105,2024-05-17 14:49:01,1799,0,0
770,104,2024-05-17 14:50:01,1800,0,0
771,103,2024-05-17 14:51:01,1800,0,0
772,107,2024-05-17 14:52:01,1799,0,0
773,106,2024-05-17 14:53:01,1802,0,0
774,102,2024-05-17 14:54:01,1800,0,0
775,104,2024-05-17 14:55:01,1800,0,0
776,106,2024-05-17 14:56:01,1799,0,0
777,108,2024-05-17 14:57:01,1799,0,8
778,106,2024-05-17 14:58:01,1801,0,0
779,104,2024-05-17 14:59:01,1800,0,0
780,112,2024-05-17 17:00:01,1803,0,0
781,112,2024-05-17 17:01:01,1804,0,0
782,108,2024-05-17 17:02:01,1805,0,0
783,116,2024-05-17 17:03:01,1801,0,0
784,110,2024-05-17 17:04:01,1802,0,0
785,107,2024-05-17 17:05:01,1803,0,0
786,114,2024-05-17 17:06:01,1801,0,0
787,199,2024-05-17 17:07:01,1795,0,0
788,115,2024-05-17 17:08:01,1800,0,0
789,106,2024-05-17 17:09:01,1807,0,0
790,119,2024-05-17 17:10:01,1802,0,0
791,114,2024-05-17 17:11:01,1804,0,0
792,107,2024-05-17 17:12:01,1804,0,0
793,110,2024-05-17 17:13:01,1805,0,0
794,178,2024-05-17 17:14:01,1796,0,0
795,108,2024-05-17 17:15:01,1805,0,0
796,109,2024-05-17 17:16:01,1803,0,0
797,118,2024-05-17 17:17:01,1804,0,0
798,106,2024-05-17 17:18:01,1800,0,0
799,109,2024-05-17 17:19:01,1802,0,0
800,107,2024-05-17 17:20:01,1803,0,0
801,109,2024-05-17 17:21:01,1804,0,0
802,106,2024-05-17 17:22:01,1802,0,0
803,112,2024-05-17 17:23:01,1806,0,0
804,110,2024-05-17 17:24:01,1803,0,0
805,104,2024-05-17 17:25:01,1804,0,0
806,105,2024-05-17 17:26:01,1800,0,8
807,109,2024-05-17 17:27:01,1803,0,0
808,106,2024-05-17 17:28:01,1804,0,0
809,102,2024-05-17 17:29:01,1803,0,0
810,108,2024-05-17 17:30:01,1802,0,0
811,123,2024-05-17 17:31:01,1801,0,0
812,122,2024-05-17 17:32:01,1804,0,0
813,100,2024-05-17 17:33:01,1804,0,0
814,101,2024-05-17 17:34:01,1800,0,0
815,107,2024-05-17 17:35:01,1804,0,0
816,110,2024-05-17 17:36:01,1802,0,0
817,105,2024-05-17 17:37:01,1807,0,0
818,141,2024-05-17 17:38:01,1800,0,0
819,130,2024-05-17 17:39:01,1794,0,0
820,132,2024-05-17 17:40:01,1800,0,0
821,97,2024-05-17 17:41:01,1802,0,0
822,103,2024-05-17 17:42:01,1803,0,0
823,114,2024-05-17 17:43:01,1802,0,0
824,100,2024-05-17 17:44:01,1800,0,8
825,102,2024-05-17 17:45:01,1805,0,0
826,103,2024-05-17 17:46:01,1802,0,0
827,103,2024-05-17 17:47:01,1803,0,0
828,106,2024-05-17 17:48:01,1803,0,0
829,223,2024-05-17 17:49:01,1794,0,0
830,106,2024-05-17 17:50:01,1806,0,0
831,105,2024-05-17 17:51:01,1805,0,8
832,102,2024-05-17 17:52:01,1805,0,0
833,109,2024-05-17 17:53:01,1804,0,0
834,114,2024-05-17 17:54:01,1802,0,0
835,122,2024-05-17 17:55:01,1801,0,0
836,103,2024-05-17 17:56:01,1804,0,0
837,107,2024-05-17 17:57:01,1802,0,0
838,102,2024-05-17 17:58:01,1802,0,0
839,108,2024-05-17 17:59:01,1802,0,8
840,131,2024-05-17 19:00:01,1800,0,0
841,157,2024-05-17 19:01:01,1796,0,0
842,162,2024-05-17 19:02:01,1799,0,0
843,110,2024-05-17 19:03:01,1801,0,0
844,120,2024-05-17 19:04:01,1800,0,0
845,117,2024-05-17 19:05:01,1804,0,0
846,125,2024-05-17 19:06:01,1803,0,0
847,112,2024-05-17 19:07:01,1800,0,8
848,112,2024-05-17 19:08:01,1802,0,0
849,110,2024-05-17 19:09:01,1802,0,0
850,109,2024-05-17 19:10:01,1802,0,0
851,102,2024-05-17 19:11:01,1805,0,0
852,101,2024-05-17 19:12:01,1805,0,0
853,96,2024-05-17 19:13:01,1805,0,0
854,96,2024-05-17 19:14:01,1802,0,0
855,100,2024-05-17 19:15:01,1803,0,0
856,119,2024-05-17 19:16:01,1802,0,0
857,119,2024-05-17 19:17:01,1800,0,8
858,114,2024-05-17 19:18:01,1800,0,0
859,113,2024-05-17 19:19:01,1800,0,0
860,116,2024-05-17 19:20:01,1800,0,0
861,107,2024-05-17 19:21:01,1802,0,0
862,107,2024-05-17 19:22:01,1804,0,0
863,108,2024-05-17 19:23:01,1802,0,0
864,109,2024-05-17 19:24:01,1802,0,0
865,107,2024-05-17 19:25:01,1802,0,0
866,109,2024-05-17 19:26:01,1801,0,0
867,109,2024-05-17 19:27:01,1800,0,8
868,108,2024-05-17 19:28:01,1806,0,0
869,108,2024-05-17 19:29:01,1803,0,0
870,104,2024-05-17 19:30:01,1803,0,0
871,107,2024-05-17 19:31:01,1803,0,0
872,166,2024-05-17 19:32:01,1799,0,0
873,106,2024-05-17 19:33:01,1803,0,0
874,132,2024-05-17 19:34:01,1800,0,8
875,139,2024-05-17 19:35:01,1795,0,8
876,101,2024-05-17 19:36:01,1808,0,0
877,106,2024-05-17 19:37:01,1800,0,0
878,107,2024-05-17 19:38:01,1804,0,0
879,104,2024-05-17 19:39:01,1803,0,0
880,113,2024-05-17 19:40:01,1801,0,0
881,112,2024-05-17 19:41:01,1802,0,0
882,106,2024-05-17 19:42:01,1802,0,0
883,108,2024-05-17 19:43:01,1806,0,0
884,109,2024-05-17 19:44:01,1800,0,8
885,107,2024-05-17 19:45:01,1804,0,0
886,103,2024-05-17 19:46:01,1805,0,0
887,108,2024-05-17 19:47:01,1802,0,0
888,111,2024-05-17 19:48:01,1802,0,0
889,124,2024-05-17 19:49:01,1803,0,0
890,106,2024-05-17 19:50:01,1802,0,0
891,113,2024-05-17 19:51:01,1803,0,0
892,112,2024-05-17 19:52:01,1803,0,0
893,109,2024-05-17 19:53:01,1804,0,0
894,107,2024-05-17 19:54:01,1800,0,8
895,113,2024-05-17 19:55:01,1802,0,0
896,113,2024-05-17 19:56:01,1803,0,0
897,112,2024-05-17 19:57:01,1804,0,0
898,106,2024-05-17 19:58:01,1803,0,0
899,104,2024-05-17 19:59:01,1802,0,0
900,105,2024-05-17 20:00:01,1803,0,0
901,106,2024-05-17 20:01:01,1806,0,0
902,105,2024-05-17 20:02:01,1802,0,0
903,105,2024-05-17 20:03:01,1800,0,0
904,109,2024-05-17 20:04:01,1805,0,0
905,108,2024-05-17 20:05:01,1805,0,0
906,107,2024-05-17 20:06:01,1802,0,0
907,109,2024-05-17 20:07:01,1804,0,0
908,107,2024-05-17 20:08:01,1806,0,0
909,109,2024-05-17 20:09:01,1802,0,0
910,105,2024-05-17 20:10:01,1805,0,0
911,108,2024-05-17 20:11:01,1802,0,0
912,110,2024-05-17 20:12:01,1802,0,8
913,106,2024-05-17 20:13:01,1802,0,8
914,109,2024-05-17 20:14:01,1803,0,0
915,103,2024-05-17 20:15:01,1802,0,0
916,108,2024-05-17 20:16:01,1802,0,0
917,109,2024-05-17 20:17:01,1802,0,0
918,109,2024-05-17 20:18:01,1800,0,0
919,108,2024-05-17 20:19:01,1803,0,0
920,110,2024-05-17 20:20:01,1802,0,0
921,106,2024-05-17 20:21:01,1805,0,0
922,109,2024-05-17 20:22:01,1803,0,0
923,109,2024-05-17 20:23:01,1802,0,0
924,104,2024-05-17 20:24:01,1801,0,0
925,107,2024-05-17 20:25:01,1801,0,0
926,108,2024-05-17 20:26:01,1802,0,0
927,106,2024-05-17 20:27:01,1802,0,0
928,108,2024-05-17 20:28:01,1802,0,0
929,108,2024-05-17 20:29:01,1805,0,0
930,107,2024-05-17 20:30:01,1802,0,0
931,106,2024-05-17 20:31:01,1802,0,8
932,102,2024-05-17 20:32:01,1804,0,0
933,105,2024-05-17 20:33:01,1802,0,0
934,105,2024-05-17 20:34:01,1805,0,0
935,105,2024-05-17 20:35:01,1801,0,0
936,107,2024-05-17 20:36:01,1802,0,0
937,103,2024-05-17 20:37:01,1802,0,0
938,101,2024-05-17 20:38:01,1806,0,0
939,103,2024-05-17 20:39:01,1802,0,8
940,109,2024-05-17 20:40:01,1802,0,0
941,109,2024-05-17 20:41:01,1802,0,0
942,109,2024-05-17 20:42:01,1802,0,0
943,110,2024-05-17 20:43:01,1800,0,0
944,108,2024-05-17 20:44:01,1801,0,0
945,110,2024-05-17 20:45:01,1801,0,0
946,111,2024-05-17 20:46:01,1802,0,0
947,109,2024-05-17 20:47:01,1800,0,8
948,111,2024-05-17 20:48:01,1801,0,0
949,112,2024-05-17 20:49:01,1801,0,0
950,110,2024-05-17 20:50:01,1799,0,0
951,108,2024-05-17 20:51:01,1802,0,0
952,106,2024-05-17 20:52:01,1803,0,0
953,108,2024-05-17 20:53:01,1803,0,0
954,110,2024-05-17 20:54:01,1802,0,0
955,109,2024-05-17 20:55:01,1802,0,0
956,110,2024-05-17 20:56:01,1800,0,0
957,109,2024-05-17 20:57:01,1800,0,0
958,106,2024-05-17 20:58:01,1802,0,0
959,109,2024-05-17 20:59:01,1801,0,0
960,119,2024-05-17 22:00:01,1802,0,0
961,105,2024-05-17 22:01:01,1803,0,8
962,112,2024-05-17 22:02:01,1802,0,0
963,117,2024-05-17 22:03:01,1804,0,0
964,112,2024-05-17 22:04:01,1804,0,0
965,103,2024-05-17 22:05:01,1804,0,0
966,108,2024-05-17 22:06:01,1802,0,0
967,104,2024-05-17 22:07:01,1805,0,0
968,104,2024-05-17 22:08:01,1804,0,0
969,106,2024-05-17 22:09:01,1800,0,0
970,111,2024-05-17 22:10:01,1804,0,0
971,104,2024-05-17 22:11:01,1803,0,0
972,102,2024-05-17 22:12:01,1805,0,0
973,103,2024-05-17 22:13:01,1803,0,0
974,105,2024-05-17 22:14:01,1807,0,0
975,110,2024-05-17 22:15:01,1802,0,0
976,102,2024-05-17 22:16:01,1805,0,0
977,105,2024-05-17 22:17:01,1800,0,0
978,109,2024-05-17 22:18:01,1800,0,0
979,105,2024-05-17 22:19:01,1803,0,0
980,98,2024-05-17 22:20:01,1805,0,0
981,97,2024-05-17 22:21:01,1803,0,0
982,102,2024-05-17 22:22:01,1807,0,0
983,109,2024-05-17 22:23:01,1804,0,0
984,101,2024-05-17 22:24:01,1803,0,0
985,104,2024-05-17 22:25:01,1803,0,0
986,102,2024-05-17 22:26:01,1806,0,0
987,104,2024-05-17 22:27:01,1800,0,0
988,108,2024-05-17 22:28:01,1804,0,0
989,104,2024-05-17 22:29:01,1803,0,0
990,106,2024-05-17 22:30:01,1803,0,0
991,106,2024-05-17 22:31:01,1802,0,0
992,107,2024-05-17 22:32:01,1802,0,0
993,106,2024-05-17 22:33:01,1805,0,0
994,100,2024-05-17 22:34:01,1802,0,0
995,105,2024-05-17 22:35:01,1803,0,0
996,105,2024-05-17 22:36:01,1803,0,0
997,105,2024-05-17 22:37:01,1800,0,0
998,103,2024-05-17 22:38:01,1805,0,0
999,106,2024-05-17 22:39:01,1803,0,0
1000,110,2024-05-17 22:40:01,1803,0,0
1001,104,2024-05-17 22:41:01,1804,0,0
1002,104,2024-05-17 22:42:01,1802,0,0
1003,108,2024-05-17 22:43:01,1802,0,0
1004,103,2024-05-17 22:44:01,1806,0,0
1005,102,2024-05-17 22:45:01,1802,0,0
1006,102,2024-05-17 22:46:01,1803,0,0
1007,104,2024-05-17 22:47:01,1803,0,0
1008,103,2024-05-17 22:48:01,1802,0,0
1009,104,2024-05-17 22:49:01,1803,0,0
1010,99,2024-05-17 22:50:01,1802,0,0
1011,105,2024-05-17 22:51:01,1804,0,0
1012,98,2024-05-17 22:52:01,1804,0,0
1013,101,2024-05-17 22:53:01,1802,0,0
1014,103,2024-05-17 22:54:01,1804,0,0
1015,103,2024-05-17 22:55:01,1805,0,0
1016,101,2024-05-17 22:56:01,1800,0,0
1017,103,2024-05-17 22:57:01,1803,0,0
1018,102,2024-05-17 22:58:01,1802,0,0
1019,105,2024-05-17 22:59:01,1804,0,0
1020,102,2024-05-17 23:00:01,1805,0,0
1021,101,2024-05-17 23:01:01,1802,0,0
1022,104,2024-05-17 23:02:01,1802,0,0
1023,108,2024-05-17 23:03:01,1801,0,0
1024,105,2024-05-17 23:04:01,1802,0,0
1025,102,2024-05-17 23:05:01,1803,0,8
1026,103,2024-05-17 23:06:01,1802,0,8
1027,107,2024-05-17 23:07:01,1802,0,8
1028,104,2024-05-17 23:08:01,1802,0,0
1029,106,2024-05-17 23:09:01,1805,0,0
1030,105,2024-05-17 23:10:01,1804,0,0
1031,97,2024-05-17 23:11:01,1803,0,0
1032,96,2024-05-17 23:12:01,1803,0,0
1033,103,2024-05-17 23:13:01,1802,0,0
1034,97,2024-05-17 23:14:01,1802,0,0
1035,99,2024-05-17 23:15:01,1805,0,8
1036,104,2024-05-17 23:16:01,1800,0,0
1037,99,2024-05-17 23:17:01,1807,0,0
1038,100,2024-05-17 23:18:01,1802,0,0
1039,104,2024-05-17 23:19:01,1803,0,0
1040,103,2024-05-17 23:20:01,1804,0,0
1041,104,2024-05-17 23:21:01,1801,0,0
1042,103,2024-05-17 23:22:01,1802,0,0
1043,102,2024-05-17 23:23:01,1802,0,0
1044,104,2024-05-17 23:24:01,1800,0,0
1045,103,2024-05-17 23:25:01,1801,0,8
1046,104,2024-05-17 23:26:01,1803,0,0
1047,102,2024-05-17 23:27:01,1805,0,0
1048,102,2024-05-17 23:28:01,1803,0,0
1049,99,2024-05-17 23:29:01,1803,0,0
1050,101,2024-05-17 23:30:01,1804,0,0
1051,99,2024-05-17 23:31:01,1802,0,0
1052,101,2024-05-17 23:32:01,1804,0,0
1053,100,2024-05-17 23:33:01,1800,0,0
1054,104,2024-05-17 23:34:01,1804,0,0
1055,102,2024-05-17 23:35:01,1801,0,0
1056,101,2024-05-17 23:36:01,1802,0,8
1057,105,2024-05-17 23:37:01,1802,0,0
1058,104,2024-05-17 23:38:01,1803,0,0
1059,99,2024-05-17 23:39:01,1801,0,0
1060,109,2024-05-17 23:40:01,1802,0,0
1061,106,2024-05-17 23:41:01,1802,0,0
1062,109,2024-05-17 23:42:01,1800,0,0
1063,108,2024-05-17 23:43:01,1805,0,0
1064,107,2024-05-17 23:44:01,1802,0,0
1065,106,2024-05-17 23:45:01,1801,0,8
1066,104,2024-05-17 23:46:01,1804,0,8
1067,103,2024-05-17 23:47:01,1802,0,0
1068,110,2024-05-17 23:48:01,1800,0,0
1069,107,2024-05-17 23:49:01,1802,0,0
1070,107,2024-05-17 23:50:01,1800,0,0
1071,107,2024-05-17 23:51:01,1802,0,0
1072,108,2024-05-17 23:52:01,1801,0,0
1073,104,2024-05-17 23:53:01,1802,0,0
1074,105,2024-05-17 23:54:01,1802,0,0
1075,107,2024-05-17 23:55:01,1804,0,8
1076,107,2024-05-17 23:56:01,1800,0,0
1077,103,2024-05-17 23:57:01,1800,0,0
1078,106,2024-05-17 23:58:01,1802,0,0
1079,105,2024-05-17 23:59:01,1802,0,0
1080,106,2024-05-18 00:00:01,1802,0,0
1081,108,2024-05-18 00:01:01,1798,0,0
1082,109,2024-05-18 00:02:01,1798,0,0
1083,109,2024-05-18 00:03:01,1802,0,0
1084,102,2024-05-18 00:04:01,1804,0,0
1085,104,2024-05-18 00:05:01,1801,0,8
1086,107,2024-05-18 00:06:01,1802,0,0
1087,102,2024-05-18 00:07:01,1800,0,0
1088,103,2024-05-18 00:08:01,1801,0,0
1089,102,2024-05-18 00:09:01,1805,0,0
1090,99,2024-05-18 00:10:01,1801,0,0
1091,101,2024-05-18 00:11:01,1800,0,0
1092,98,2024-05-18 00:12:01,1802,0,0
1093,98,2024-05-18 00:13:01,1800,0,0
1094,105,2024-05-18 00:14:01,1801,0,0
1095,100,2024-05-18 00:15:01,1802,0,8
1096,106,2024-05-18 00:16:01,1800,0,0
1097,105,2024-05-18 00:17:01,1802,0,0
1098,105,2024-05-18 00:18:01,1802,0,0
1099,101,2024-05-18 00:19:01,1803,0,0
1100,104,2024-05-18 00:20:01,1802,0,0
1101,102,2024-05-18 00:21:01,1802,0,0
1102,102,2024-05-18 00:22:01,1802,0,0
1103,103,2024-05-18 00:23:01,1802,0,0
1104,106,2024-05-18 00:24:01,1803,0,0
1105,105,2024-05-18 00:25:01,1803,0,0
1106,104,2024-05-18 00:26:01,1800,0,0
1107,104,2024-05-18 00:27:01,1804,0,0
1108,107,2024-05-18 00:28:01,1802,0,0
1109,105,2024-05-18 00:29:01,1803,0,0
1110,106,2024-05-18 00:30:01,1803,0,0
1111,106,2024-05-18 00:31:01,1803,0,0
1112,102,2024-05-18 00:32:01,1804,0,0
1113,104,2024-05-18 00:33:01,1802,0,0
1114,107,2024-05-18 00:34:01,1800,0,0
1115,107,2024-05-18 00:35:01,1801,0,0
1116,106,2024-05-18 00:36:01,1802,0,0
1117,104,2024-05-18 00:37:01,1802,0,0
1118,103,2024-05-18 00:38:01,1802,0,0
1119,103,2024-05-18 00:39:01,1803,0,0
1120,101,2024-05-18 00:40:01,1803,0,0
1121,101,2024-05-18 00:41:01,1803,0,0
1122,102,2024-05-18 00:42:01,1802,0,0
1123,111,2024-05-18 00:43:01,1801,0,0
1124,119,2024-05-18 00:44:01,1800,0,8
1125,100,2024-05-18 00:45:01,1802,0,8
1126,110,2024-05-18 00:46:01,1799,0,0
1127,106,2024-05-18 00:47:01,1803,0,0
1128,106,2024-05-18 00:48:01,1802,0,0
1129,106,2024-05-18 00:49:01,1803,0,0
1130,107,2024-05-18 00:50:01,1802,0,0
1131,106,2024-05-18 00:51:01,1802,0,0
1132,107,2024-05-18 00:52:01,1801,0,0
1133,105,2024-05-18 00:53:01,1802,0,0
1134,107,2024-05-18 00:54:01,1802,0,8
1135,108,2024-05-18 00:55:01,1802,0,0
1136,109,2024-05-18 00:56:01,1802,0,0
1137,105,2024-05-18 00:57:01,1805,0,0
1138,109,2024-05-18 00:58:01,1802,0,0
1139,109,2024-05-18 00:59:01,1801,0,0
1140,111,2024-05-18 01:00:01,1800,0,0
1141,107,2024-05-18 01:01:01,1802,0,0
1142,108,2024-05-18 01:02:01,1800,0,0
1143,109,2024-05-18 01:03:01,1800,0,0
1144,107,2024-05-18 01:04:01,1803,0,8
1145,107,2024-05-18 01:05:01,1804,0,0
1146,106,2024-05-18 01:06:01,1802,0,0
1147,106,2024-05-18 01:07:01,1802,0,0
1148,108,2024-05-18 01:08:01,1802,0,0
1149,106,2024-05-18 01:09:01,1800,0,0
1150,103,2024-05-18 01:10:01,1802,0,0
1151,103,2024-05-18 01:11:01,1802,0,0
1152,98,2024-05-18 01:12:01,1802,0,0
1153,99,2024-05-18 01:13:01,1802,0,0
1154,106,2024-05-18 01:14:01,1800,0,8
1155,109,2024-05-18 01:15:01,1804,0,0
