Unnamed: 0,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v,status,action,work_status
188,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,8,6005,0.0,0.0,2024-05-17 04:12:29,0.0,0.0,False,False,未工作
189,6969,6961,6976,0.0,0.0,0.0,0.0,100.0,15,6005,0.0,0.0,2024-05-17 04:13:29,0.0,0.0,False,False,未工作
190,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,14,6003,0.0,0.0,2024-05-17 04:14:30,0.0,0.0,False,False,未工作
191,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,12,6004,0.0,0.0,2024-05-17 04:15:30,0.0,0.0,False,False,未工作
192,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,10,6005,0.0,0.0,2024-05-17 04:16:30,0.0,0.0,False,False,未工作
193,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,9,6004,0.0,0.0,2024-05-17 04:17:30,0.0,0.0,False,False,未工作
194,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,14,6004,0.0,0.0,2024-05-17 04:18:31,0.0,0.0,False,False,未工作
195,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,6,6004,0.0,0.0,2024-05-17 04:19:31,0.0,0.0,False,False,未工作
196,6969,6964,6975,0.0,0.0,0.0,0.0,100.0,3,6002,0.0,0.0,2024-05-17 04:20:31,0.0,0.0,False,False,未工作
197,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,6,6002,0.0,0.0,2024-05-17 04:21:31,0.0,0.0,False,False,未工作
198,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,8,6002,0.0,0.0,2024-05-17 04:22:32,0.0,0.0,False,False,未工作
199,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,15,6003,0.0,0.0,2024-05-17 04:23:32,0.0,0.0,False,False,未工作
200,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,6,6001,0.0,0.0,2024-05-17 04:24:32,0.0,0.0,False,False,未工作
201,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,13,6002,0.0,0.0,2024-05-17 04:25:32,0.0,0.0,False,False,未工作
202,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,11,6002,0.0,0.0,2024-05-17 04:26:32,0.0,0.0,False,False,未工作
203,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,10,6003,0.0,0.0,2024-05-17 04:27:33,0.0,0.0,False,False,未工作
204,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,7,6002,0.0,0.0,2024-05-17 04:28:33,0.0,0.0,False,False,未工作
205,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,15,6002,0.0,0.0,2024-05-17 04:29:33,0.0,0.0,False,False,未工作
206,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,13,6002,0.0,0.0,2024-05-17 04:30:33,0.0,0.0,False,False,未工作
207,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,6,6001,0.0,0.0,2024-05-17 04:31:33,0.0,0.0,False,False,未工作
208,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,8,6003,0.0,0.0,2024-05-17 04:32:34,0.0,0.0,False,False,未工作
209,6966,6959,6972,0.0,0.0,0.0,0.0,100.0,14,6003,0.0,0.0,2024-05-17 04:33:34,0.0,0.0,False,False,未工作
210,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,11,6003,0.0,0.0,2024-05-17 04:34:35,0.0,0.0,False,False,未工作
211,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,13,6001,0.0,0.0,2024-05-17 04:35:35,0.0,0.0,False,False,未工作
212,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,7,6002,0.0,0.0,2024-05-17 04:36:35,0.0,0.0,False,False,未工作
213,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,9,6002,0.0,0.0,2024-05-17 04:37:36,0.0,0.0,False,False,未工作
214,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,15,6003,0.0,0.0,2024-05-17 04:38:36,0.0,0.0,False,False,未工作
215,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,11,6004,0.0,0.0,2024-05-17 04:39:36,0.0,0.0,False,False,未工作
216,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,15,6003,0.0,0.0,2024-05-17 04:40:37,0.0,0.0,False,False,未工作
217,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,13,6004,0.0,0.0,2024-05-17 04:41:37,0.0,0.0,False,False,未工作
218,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,10,6004,0.0,0.0,2024-05-17 04:42:37,0.0,0.0,False,False,未工作
219,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,10,6005,0.0,0.0,2024-05-17 04:43:38,0.0,0.0,False,False,未工作
220,6972,6965,6978,0.0,0.0,0.0,0.0,100.0,14,6004,0.0,0.0,2024-05-17 04:44:38,0.0,0.0,False,False,未工作
221,6969,6964,6975,0.0,0.0,0.0,0.0,100.0,14,6005,0.0,0.0,2024-05-17 04:45:39,0.0,0.0,False,False,未工作
222,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,15,6005,0.0,0.0,2024-05-17 04:46:39,0.0,0.0,False,False,未工作
223,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,4,6004,0.0,0.0,2024-05-17 04:47:39,0.0,0.0,False,False,未工作
224,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,9,6006,0.0,0.0,2024-05-17 04:48:40,0.0,0.0,False,False,未工作
225,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,8,6006,0.0,0.0,2024-05-17 04:49:40,0.0,0.0,False,False,未工作
226,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,13,6004,0.0,0.0,2024-05-17 04:50:40,0.0,0.0,False,False,未工作
227,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,7,6005,0.0,0.0,2024-05-17 04:51:41,0.0,0.0,False,False,未工作
228,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,5,6007,0.0,0.0,2024-05-17 04:52:41,0.0,0.0,False,False,未工作
229,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,14,6006,0.0,0.0,2024-05-17 04:53:41,0.0,0.0,False,False,未工作
230,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,9,6004,0.0,0.0,2024-05-17 04:54:41,0.0,0.0,False,False,未工作
231,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,6,6007,0.0,0.0,2024-05-17 04:55:41,0.0,0.0,False,False,未工作
232,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,13,6005,0.0,0.0,2024-05-17 04:56:42,0.0,0.0,False,False,未工作
233,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,7,6004,0.0,0.0,2024-05-17 04:57:42,0.0,0.0,False,False,未工作
234,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,15,6004,0.0,0.0,2024-05-17 04:58:42,0.0,0.0,False,False,未工作
235,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,6,6004,0.0,0.0,2024-05-17 05:00:43,0.0,0.0,False,False,未工作
236,6968,6960,6975,0.0,0.0,0.0,0.0,100.0,17,6005,0.0,0.0,2024-05-17 05:01:43,0.0,0.0,False,False,未工作
237,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,5,6005,0.0,0.0,2024-05-17 05:02:44,0.0,0.0,False,False,未工作
238,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,14,6005,0.0,0.0,2024-05-17 05:03:44,0.0,0.0,False,False,未工作
239,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,15,6003,0.0,0.0,2024-05-17 05:04:44,0.0,0.0,False,False,未工作
240,6966,6959,6973,0.0,0.0,0.0,0.0,100.0,11,6002,0.0,0.0,2024-05-17 05:05:44,0.0,0.0,False,False,未工作
241,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,8,6004,0.0,0.0,2024-05-17 05:06:44,0.0,0.0,False,False,未工作
242,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,9,6003,0.0,0.0,2024-05-17 05:07:45,0.0,0.0,False,False,未工作
243,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,12,6001,0.0,0.0,2024-05-17 05:08:45,0.0,0.0,False,False,未工作
244,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,9,6002,0.0,0.0,2024-05-17 05:09:45,0.0,0.0,False,False,未工作
245,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,4,6004,0.0,0.0,2024-05-17 05:10:46,0.0,0.0,False,False,未工作
246,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,15,6003,0.0,0.0,2024-05-17 05:11:46,0.0,0.0,False,False,未工作
247,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,16,6004,0.0,0.0,2024-05-17 05:12:46,0.0,0.0,False,False,未工作
248,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,11,6002,0.0,0.0,2024-05-17 05:13:47,0.0,0.0,False,False,未工作
249,6970,6964,6975,0.0,0.0,0.0,0.0,100.0,5,6003,0.0,0.0,2024-05-17 05:14:47,0.0,0.0,False,False,未工作
250,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,15,6002,0.0,0.0,2024-05-17 05:15:47,0.0,0.0,False,False,未工作
251,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,15,6002,0.0,0.0,2024-05-17 05:16:48,0.0,0.0,False,False,未工作
252,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,6,6003,0.0,0.0,2024-05-17 05:17:48,0.0,0.0,False,False,未工作
253,6970,6964,6975,0.0,0.0,0.0,0.0,100.0,5,6004,0.0,0.0,2024-05-17 05:18:49,0.0,0.0,False,False,未工作
254,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,13,6001,0.0,0.0,2024-05-17 05:19:49,0.0,0.0,False,False,未工作
255,6968,6962,6973,0.0,0.0,0.0,0.0,100.0,4,6003,0.0,0.0,2024-05-17 05:20:50,0.0,0.0,False,False,未工作
256,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,5,6003,0.0,0.0,2024-05-17 05:21:50,0.0,0.0,False,False,未工作
257,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,6,6002,0.0,0.0,2024-05-17 05:22:51,0.0,0.0,False,False,未工作
258,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,10,6001,0.0,0.0,2024-05-17 05:23:51,0.0,0.0,False,False,未工作
259,6971,6964,6978,0.0,0.0,0.0,0.0,100.0,14,6001,0.0,0.0,2024-05-17 05:24:51,0.0,0.0,False,False,未工作
260,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,16,6001,0.0,0.0,2024-05-17 05:25:51,0.0,0.0,False,False,未工作
261,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,6,6002,0.0,0.0,2024-05-17 05:26:51,0.0,0.0,False,False,未工作
262,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,6,6001,0.0,0.0,2024-05-17 05:27:51,0.0,0.0,False,False,未工作
263,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,10,6001,0.0,0.0,2024-05-17 05:28:52,0.0,0.0,False,False,未工作
264,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,6,6002,0.0,0.0,2024-05-17 05:29:52,0.0,0.0,False,False,未工作
265,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,8,6001,0.0,0.0,2024-05-17 05:30:52,0.0,0.0,False,False,未工作
266,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,8,5999,0.0,0.0,2024-05-17 05:31:52,0.0,0.0,False,False,未工作
267,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,6,5999,0.0,0.0,2024-05-17 05:32:52,0.0,0.0,False,False,未工作
268,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,12,5997,0.0,0.0,2024-05-17 05:33:53,0.0,0.0,False,False,未工作
269,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,10,5998,0.0,0.0,2024-05-17 05:34:53,0.0,0.0,False,False,未工作
270,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,6,5997,0.0,0.0,2024-05-17 05:35:53,0.0,0.0,False,False,未工作
271,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,7,5998,0.0,0.0,2024-05-17 05:36:53,0.0,0.0,False,False,未工作
272,6969,6964,6975,0.0,0.0,0.0,0.0,100.0,8,5997,0.0,0.0,2024-05-17 05:37:53,0.0,0.0,False,False,未工作
273,6968,6963,6974,0.0,0.0,0.0,0.0,100.0,5,5998,0.0,0.0,2024-05-17 05:38:53,0.0,0.0,False,False,未工作
274,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,15,5996,0.0,0.0,2024-05-17 05:39:53,0.0,0.0,False,False,未工作
275,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,12,5996,0.0,0.0,2024-05-17 05:40:54,0.0,0.0,False,False,未工作
276,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,10,5996,0.0,0.0,2024-05-17 05:41:54,0.0,0.0,False,False,未工作
277,6970,6964,6975,0.0,0.0,0.0,0.0,100.0,14,5995,0.0,0.0,2024-05-17 05:42:54,0.0,0.0,False,False,未工作
278,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,10,5996,0.0,0.0,2024-05-17 05:43:54,0.0,0.0,False,False,未工作
279,6972,6965,6978,0.0,0.0,0.0,0.0,100.0,12,5994,0.0,0.0,2024-05-17 05:44:55,0.0,0.0,False,False,未工作
280,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,9,5995,0.0,0.0,2024-05-17 05:45:55,0.0,0.0,False,False,未工作
281,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,7,5995,0.0,0.0,2024-05-17 05:46:55,0.0,0.0,False,False,未工作
282,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,13,5995,0.0,0.0,2024-05-17 05:47:55,0.0,0.0,False,False,未工作
283,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,11,5995,0.0,0.0,2024-05-17 05:48:55,0.0,0.0,False,False,未工作
284,6972,6966,6978,0.0,0.0,0.0,0.0,100.0,6,5994,0.0,0.0,2024-05-17 05:49:55,0.0,0.0,False,False,未工作
285,6972,6967,6978,0.0,0.0,0.0,0.0,100.0,5,5994,0.0,0.0,2024-05-17 05:50:56,0.0,0.0,False,False,未工作
286,6972,6966,6977,0.0,0.0,0.0,0.0,100.0,11,5994,0.0,0.0,2024-05-17 05:51:56,0.0,0.0,False,False,未工作
287,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,5,5993,0.0,0.0,2024-05-17 05:52:56,0.0,0.0,False,False,未工作
288,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,12,5994,0.0,0.0,2024-05-17 05:53:56,0.0,0.0,False,False,未工作
289,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,9,5995,0.0,0.0,2024-05-17 05:54:57,0.0,0.0,False,False,未工作
290,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,15,5994,0.0,0.0,2024-05-17 05:55:57,0.0,0.0,False,False,未工作
291,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,13,5993,0.0,0.0,2024-05-17 05:56:57,0.0,0.0,False,False,未工作
292,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,11,5993,0.0,0.0,2024-05-17 05:57:57,0.0,0.0,False,False,未工作
293,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,14,5994,0.0,0.0,2024-05-17 05:58:57,0.0,0.0,False,False,未工作
294,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,5,5994,0.0,0.0,2024-05-17 06:00:57,0.0,0.0,False,False,未工作
295,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,7,5993,0.0,0.0,2024-05-17 06:01:57,0.0,0.0,False,False,未工作
296,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,6,5993,0.0,0.0,2024-05-17 06:02:58,0.0,0.0,False,False,未工作
297,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,14,5994,0.0,0.0,2024-05-17 06:03:58,0.0,0.0,False,False,未工作
298,6970,6965,6976,0.0,0.0,0.0,0.0,100.0,10,5995,0.0,0.0,2024-05-17 06:04:58,0.0,0.0,False,False,未工作
299,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,8,5994,0.0,0.0,2024-05-17 06:05:58,0.0,0.0,False,False,未工作
300,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,6,5993,0.0,0.0,2024-05-17 06:06:58,0.0,0.0,False,False,未工作
301,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,5,5997,0.0,0.0,2024-05-17 06:07:59,0.0,0.0,False,False,未工作
302,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,14,5994,0.0,0.0,2024-05-17 06:08:59,0.0,0.0,False,False,未工作
303,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,14,5995,0.0,0.0,2024-05-17 06:09:59,0.0,0.0,False,False,未工作
304,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,14,5994,0.0,0.0,2024-05-17 06:10:59,0.0,0.0,False,False,未工作
305,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,13,5994,0.0,0.0,2024-05-17 06:11:59,0.0,0.0,False,False,未工作
306,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,4,5994,0.0,0.0,2024-05-17 06:12:59,0.0,0.0,False,False,未工作
307,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,9,5993,0.0,0.0,2024-05-17 06:13:59,0.0,0.0,False,False,未工作
308,6970,6964,6975,0.0,0.0,0.0,0.0,100.0,6,5991,0.0,0.0,2024-05-17 06:14:59,0.0,0.0,False,False,未工作
309,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,6,5992,0.0,0.0,2024-05-17 06:15:59,0.0,0.0,False,False,未工作
310,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,6,5998,0.0,0.0,2024-05-17 06:16:59,0.0,0.0,False,False,未工作
311,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,8,5999,0.0,0.0,2024-05-17 06:17:59,0.0,0.0,False,False,未工作
312,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,6,5979,0.0,0.0,2024-05-17 06:18:59,0.0,0.0,False,False,未工作
313,6972,6966,6978,0.0,0.0,0.0,0.0,100.0,12,6001,0.0,0.0,2024-05-17 06:19:59,0.0,0.0,False,False,未工作
314,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,7,6005,0.0,0.0,2024-05-17 06:21:00,0.0,0.0,False,False,未工作
315,6971,6965,6976,0.0,0.0,0.0,0.0,100.0,12,6003,0.0,0.0,2024-05-17 06:22:00,0.0,0.0,False,False,未工作
316,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,7,6003,0.0,0.0,2024-05-17 06:23:00,0.0,0.0,False,False,未工作
317,6969,6965,6974,0.0,0.0,0.0,0.0,100.0,7,6001,0.0,0.0,2024-05-17 06:24:00,0.0,0.0,False,False,未工作
318,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,10,5988,0.0,0.0,2024-05-17 06:25:01,0.0,0.0,False,False,未工作
319,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,13,5988,0.0,0.0,2024-05-17 06:26:01,0.0,0.0,False,False,未工作
320,6971,6965,6976,0.0,0.0,0.0,0.0,100.0,3,6005,0.0,0.0,2024-05-17 06:27:02,0.0,0.0,False,False,未工作
321,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,15,6005,0.0,0.0,2024-05-17 06:28:02,0.0,0.0,False,False,未工作
322,6969,6964,6975,0.0,0.0,0.0,0.0,100.0,13,6005,0.0,0.0,2024-05-17 06:29:02,0.0,0.0,False,False,未工作
323,6968,6962,6973,0.0,0.0,0.0,0.0,100.0,4,6004,0.0,0.0,2024-05-17 06:30:02,0.0,0.0,False,False,未工作
324,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,8,6004,0.0,0.0,2024-05-17 06:31:03,0.0,0.0,False,False,未工作
325,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,7,6001,0.0,0.0,2024-05-17 06:32:03,0.0,0.0,False,False,未工作
326,6970,6965,6976,0.0,0.0,0.0,0.0,100.0,13,6003,0.0,0.0,2024-05-17 06:33:03,0.0,0.0,False,False,未工作
327,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,14,6004,0.0,0.0,2024-05-17 06:34:03,0.0,0.0,False,False,未工作
328,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,6,6003,0.0,0.0,2024-05-17 06:35:03,0.0,0.0,False,False,未工作
329,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,6,6004,0.0,0.0,2024-05-17 06:36:03,0.0,0.0,False,False,未工作
330,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,7,6004,0.0,0.0,2024-05-17 06:37:04,0.0,0.0,False,False,未工作
331,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,15,6003,0.0,0.0,2024-05-17 06:38:04,0.0,0.0,False,False,未工作
332,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,12,6003,0.0,0.0,2024-05-17 06:39:04,0.0,0.0,False,False,未工作
333,6970,6964,6975,0.0,0.0,0.0,0.0,100.0,5,6002,0.0,0.0,2024-05-17 06:40:05,0.0,0.0,False,False,未工作
334,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,5,6002,0.0,0.0,2024-05-17 06:41:05,0.0,0.0,False,False,未工作
335,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,10,6002,0.0,0.0,2024-05-17 06:42:05,0.0,0.0,False,False,未工作
336,6970,6962,6977,0.0,0.0,0.0,0.0,100.0,15,6003,0.0,0.0,2024-05-17 06:43:05,0.0,0.0,False,False,未工作
337,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,16,6001,0.0,0.0,2024-05-17 06:44:06,0.0,0.0,False,False,未工作
338,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,4,6001,0.0,0.0,2024-05-17 06:45:06,0.0,0.0,False,False,未工作
339,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,15,6002,0.0,0.0,2024-05-17 06:46:06,0.0,0.0,False,False,未工作
340,6971,6965,6978,0.0,0.0,0.0,0.0,100.0,11,6002,0.0,0.0,2024-05-17 06:47:07,0.0,0.0,False,False,未工作
341,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,4,6002,0.0,0.0,2024-05-17 06:48:07,0.0,0.0,False,False,未工作
342,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,10,6002,0.0,0.0,2024-05-17 06:49:07,0.0,0.0,False,False,未工作
343,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,14,6002,0.0,0.0,2024-05-17 06:50:07,0.0,0.0,False,False,未工作
344,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,15,6003,0.0,0.0,2024-05-17 06:51:08,0.0,0.0,False,False,未工作
345,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,9,6004,0.0,0.0,2024-05-17 06:52:08,0.0,0.0,False,False,未工作
346,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,5,6004,0.0,0.0,2024-05-17 06:53:08,0.0,0.0,False,False,未工作
347,6970,6965,6976,0.0,0.0,0.0,0.0,100.0,10,6004,0.0,0.0,2024-05-17 06:54:09,0.0,0.0,False,False,未工作
348,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,7,6004,0.0,0.0,2024-05-17 06:55:09,0.0,0.0,False,False,未工作
349,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,14,6003,0.0,0.0,2024-05-17 06:56:09,0.0,0.0,False,False,未工作
350,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,11,6004,0.0,0.0,2024-05-17 06:57:09,0.0,0.0,False,False,未工作
351,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,14,6003,0.0,0.0,2024-05-17 06:58:10,0.0,0.0,False,False,未工作
352,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,9,6004,0.0,0.0,2024-05-17 07:00:10,0.0,0.0,False,False,未工作
353,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,10,6002,0.0,0.0,2024-05-17 07:01:10,0.0,0.0,False,False,未工作
354,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,6,6002,0.0,0.0,2024-05-17 07:02:10,0.0,0.0,False,False,未工作
355,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,11,6002,0.0,0.0,2024-05-17 07:03:10,0.0,0.0,False,False,未工作
356,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,8,6002,0.0,0.0,2024-05-17 07:04:10,0.0,0.0,False,False,未工作
357,6968,6960,6975,0.0,0.0,0.0,0.0,100.0,15,6000,0.0,0.0,2024-05-17 07:05:11,0.0,0.0,False,False,未工作
358,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,11,6000,0.0,0.0,2024-05-17 07:06:11,0.0,0.0,False,False,未工作
359,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,14,6003,0.0,0.0,2024-05-17 07:07:11,0.0,0.0,False,False,未工作
360,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,7,6002,0.0,0.0,2024-05-17 07:08:11,0.0,0.0,False,False,未工作
361,6976,6970,6981,0.0,0.0,0.0,0.0,100.0,4,5997,0.0,0.0,2024-05-17 07:09:12,0.0,0.0,False,False,未工作
362,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,14,6003,0.0,0.0,2024-05-17 07:10:12,0.0,0.0,False,False,未工作
363,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,9,6004,0.0,0.0,2024-05-17 07:11:12,0.0,0.0,False,False,未工作
364,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,6,5986,0.0,0.0,2024-05-17 07:12:12,0.0,0.0,False,False,未工作
365,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,16,6007,0.0,0.0,2024-05-17 07:13:12,0.0,0.0,False,False,未工作
366,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,6,6002,0.0,0.0,2024-05-17 07:14:12,0.0,0.0,False,False,未工作
367,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,8,5996,0.0,0.0,2024-05-17 07:15:12,0.0,0.0,False,False,未工作
368,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,9,6008,0.0,0.0,2024-05-17 07:16:12,0.0,0.0,False,False,未工作
369,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,11,6001,0.0,0.0,2024-05-17 07:17:12,0.0,0.0,False,False,未工作
370,6969,6964,6975,0.0,0.0,0.0,0.0,100.0,5,6008,0.0,0.0,2024-05-17 07:18:12,0.0,0.0,False,False,未工作
371,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,15,6001,0.0,0.0,2024-05-17 07:19:12,0.0,0.0,False,False,未工作
372,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,5,5998,0.0,0.0,2024-05-17 07:20:13,0.0,0.0,False,False,未工作
373,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,10,5998,0.0,0.0,2024-05-17 07:21:13,0.0,0.0,False,False,未工作
374,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,10,5999,0.0,0.0,2024-05-17 07:22:13,0.0,0.0,False,False,未工作
375,6969,6963,6974,0.0,0.0,0.0,0.0,100.0,5,6006,0.0,0.0,2024-05-17 07:23:14,0.0,0.0,False,False,未工作
376,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,5,6007,0.0,0.0,2024-05-17 07:24:14,0.0,0.0,False,False,未工作
