index,13-2-11_v,13-2-10_v,13-2-13_v,13-2-12_v,13-2-6_v,13-2-5_v,13-2-4_v,13-2-3_v,13-2-2_v,13-2-1_v,13-2-0_v,13-2-9_v,13-2-8_v,csvTime,13-2-7_v
194,6,6005,0.0,1937,10,7,9.0,11,6971,6966,6961,95,11.0,2024-05-17 04:19:07,3
195,4,6004,0.0,2779,9,6,9.0,10,6970,6965,6959,95,10.0,2024-05-17 04:20:07,2
196,12,6002,0.0,2013,9,7,9.0,11,6971,6965,6960,95,10.0,2024-05-17 04:21:07,3
197,10,6002,0.0,2398,9,7,9.0,10,6973,6967,6962,96,10.0,2024-05-17 04:22:07,2
198,13,6002,0.0,1237,10,8,9.0,10,6972,6966,6960,96,11.0,2024-05-17 04:23:07,3
199,11,6002,0.0,2732,9,6,9.0,10,6972,6966,6961,95,10.0,2024-05-17 04:24:08,2
200,3,6002,0.0,2730,9,6,9.0,10,6971,6966,6961,95,10.0,2024-05-17 04:25:08,2
201,14,6003,0.0,2628,9,6,9.0,10,6971,6965,6959,96,10.0,2024-05-17 04:26:08,2
202,10,6003,0.0,2727,9,6,9.0,10,6970,6965,6960,96,10.0,2024-05-17 04:27:08,2
203,10,6003,0.0,2586,9,6,9.0,10,6970,6965,6959,95,10.0,2024-05-17 04:28:08,2
204,5,6002,0.0,2707,9,6,9.0,10,6970,6964,6959,96,10.0,2024-05-17 04:29:08,2
205,5,6002,0.0,1425,12,11,13.0,14,6971,6966,6961,96,11.0,2024-05-17 04:30:09,3
206,3,6003,0.0,2543,9,6,9.0,10,6970,6966,6961,95,10.0,2024-05-17 04:31:09,2
207,3,6002,0.0,2642,9,6,9.0,10,6972,6966,6961,95,10.0,2024-05-17 04:32:09,2
208,4,6002,0.0,2463,10,7,9.0,10,6970,6965,6960,96,10.0,2024-05-17 04:33:10,2
209,8,6002,0.0,2690,9,6,9.0,10,6972,6967,6962,95,10.0,2024-05-17 04:34:10,2
210,12,6002,0.0,2757,9,6,9.0,10,6968,6966,6961,95,10.0,2024-05-17 04:35:11,2
211,3,6002,0.0,2008,10,8,10.0,11,6969,6964,6959,96,10.0,2024-05-17 04:36:11,3
212,5,6002,0.0,1662,10,7,9.0,10,6970,6965,6960,96,10.0,2024-05-17 04:37:11,3
213,8,6003,0.0,2796,9,6,9.0,10,6972,6966,6961,95,10.0,2024-05-17 04:38:12,2
214,13,6004,0.0,1922,10,7,9.0,11,6972,6966,6961,96,11.0,2024-05-17 04:39:12,2
215,6,6003,0.0,2706,9,6,9.0,10,6972,6966,6961,95,10.0,2024-05-17 04:40:12,2
216,9,6004,0.0,2633,10,7,9.0,10,6973,6967,6962,96,10.0,2024-05-17 04:41:13,2
217,14,6004,0.0,1362,10,8,10.0,11,6973,6967,6960,96,10.0,2024-05-17 04:42:13,3
218,13,6004,0.0,2111,9,7,9.0,10,6972,6967,6961,95,10.0,2024-05-17 04:43:13,3
219,6,6004,0.0,2666,9,6,9.0,10,6971,6966,6961,96,10.0,2024-05-17 04:44:14,2
220,12,6005,0.0,2653,9,6,9.0,10,6971,6965,6959,95,10.0,2024-05-17 04:45:14,2
221,5,6005,0.0,2766,9,6,9.0,10,6973,6967,6961,95,10.0,2024-05-17 04:46:15,2
222,3,6004,0.0,2697,9,6,9.0,10,6971,6966,6961,95,10.0,2024-05-17 04:47:15,2
223,3,6004,0.0,2119,9,7,9.0,10,6972,6966,6961,95,10.0,2024-05-17 04:48:15,2
224,11,6005,0.0,2010,10,7,9.0,10,6973,6967,6962,95,10.0,2024-05-17 04:49:16,2
225,10,6004,0.0,2783,9,6,9.0,10,6972,6966,6961,95,10.0,2024-05-17 04:50:16,2
226,12,6006,0.0,2713,9,6,9.0,10,6971,6965,6959,95,10.0,2024-05-17 04:51:16,2
227,3,6005,0.0,1386,11,9,11.0,12,6970,6965,6960,96,12.0,2024-05-17 04:52:16,3
228,4,6006,0.0,2576,9,6,9.0,10,6971,6967,6962,95,10.0,2024-05-17 04:53:17,2
229,14,6005,0.0,2677,9,6,9.0,10,6972,6966,6961,95,10.0,2024-05-17 04:54:17,2
230,8,6006,0.0,2627,9,6,9.0,10,6972,6966,6961,95,10.0,2024-05-17 04:55:17,2
231,14,6005,0.0,2624,9,6,9.0,10,6972,6966,6960,95,10.0,2024-05-17 04:56:17,2
232,13,6004,0.0,1223,11,9,10.0,11,6971,6966,6960,95,11.0,2024-05-17 04:57:18,3
233,14,6003,0.0,2367,10,7,9.0,10,6970,6965,6959,95,10.0,2024-05-17 04:58:18,3
234,3,6005,0.0,438,11,10,10.0,11,6971,6966,6961,95,11.0,2024-05-17 05:00:18,3
235,6,6005,0.0,1697,10,7,9.0,10,6970,6964,6959,95,10.0,2024-05-17 05:01:19,3
236,10,6005,0.0,1010,11,9,10.0,11,6970,6964,6959,96,11.0,2024-05-17 05:02:19,3
237,7,6004,0.0,2706,9,6,9.0,10,6970,6964,6959,95,10.0,2024-05-17 05:03:20,2
238,5,6004,0.0,2685,9,6,9.0,10,6969,6964,6959,96,10.0,2024-05-17 05:04:20,2
239,4,6003,0.0,2805,9,6,9.0,10,6970,6965,6960,95,10.0,2024-05-17 05:05:20,2
240,9,6003,0.0,2391,10,7,9.0,11,6971,6966,6961,95,10.0,2024-05-17 05:06:20,3
241,6,6004,0.0,1369,11,9,11.0,12,6969,6964,6959,96,11.0,2024-05-17 05:07:20,3
242,13,6002,0.0,2473,9,6,9.0,10,6972,6966,6961,95,10.0,2024-05-17 05:08:21,2
243,5,6003,0.0,2406,9,6,8.0,10,6972,6966,6960,95,9.0,2024-05-17 05:09:21,2
244,13,6003,0.0,1849,10,8,10.0,11,6971,6965,6960,95,11.0,2024-05-17 05:10:21,3
245,7,6004,0.0,1238,10,9,11.0,12,6972,6967,6962,95,11.0,2024-05-17 05:11:22,3
246,9,6004,0.0,2267,10,7,9.0,10,6972,6967,6961,96,10.0,2024-05-17 05:12:22,2
247,14,6003,0.0,2694,9,6,9.0,10,6972,6966,6960,96,10.0,2024-05-17 05:13:22,2
248,13,6002,0.0,1769,10,8,10.0,11,6973,6967,6961,95,11.0,2024-05-17 05:14:22,3
249,15,6004,0.0,2605,9,6,9.0,10,6972,6966,6961,96,10.0,2024-05-17 05:15:23,2
250,10,6003,0.0,2140,10,7,9.0,11,6973,6967,6961,96,10.0,2024-05-17 05:16:24,3
251,14,6004,0.0,1347,10,8,10.0,11,6974,6968,6963,96,10.0,2024-05-17 05:17:24,3
252,14,6004,0.0,2671,9,6,9.0,10,6974,6968,6962,96,10.0,2024-05-17 05:18:24,2
253,14,6004,0.0,2304,9,7,9.0,10,6973,6967,6961,96,10.0,2024-05-17 05:19:25,2
254,12,6003,0.0,1517,9,8,9.0,10,6970,6965,6959,95,10.0,2024-05-17 05:20:25,3
255,3,6004,0.0,1976,9,6,8.0,9,6971,6967,6962,94,9.0,2024-05-17 05:21:26,3
256,6,6002,0.0,2294,9,6,9.0,10,6973,6968,6963,95,10.0,2024-05-17 05:22:26,2
257,5,6002,0.0,2684,9,6,9.0,10,6971,6966,6962,96,10.0,2024-05-17 05:23:26,2
258,9,6001,0.0,2640,9,6,9.0,10,6972,6967,6961,95,10.0,2024-05-17 05:24:27,2
259,13,6003,0.0,2727,9,6,9.0,10,6972,6967,6962,95,10.0,2024-05-17 05:25:27,2
260,8,6002,0.0,2797,9,6,9.0,10,6972,6967,6962,95,10.0,2024-05-17 05:26:27,2
261,6,6003,0.0,2742,9,6,9.0,10,6971,6966,6961,95,10.0,2024-05-17 05:27:27,2
262,12,6002,0.0,10000,3,0,0.0,1,6971,6966,6962,100,3.0,2024-05-17 05:28:27,1
263,12,6000,0.0,0,2,0,0.0,0,6973,6968,6963,100,2.0,2024-05-17 05:29:28,1
264,10,6000,0.0,2587,9,6,9.0,10,6972,6967,6962,96,10.0,2024-05-17 05:30:28,2
265,6,6000,0.0,2497,9,6,9.0,10,6969,6965,6961,95,10.0,2024-05-17 05:31:28,2
266,3,6000,0.0,2591,9,6,9.0,10,6972,6967,6962,96,10.0,2024-05-17 05:32:28,2
267,8,5998,0.0,2541,9,6,9.0,10,6971,6966,6961,96,10.0,2024-05-17 05:33:28,2
268,13,5998,0.0,2657,9,6,9.0,10,6971,6966,6961,95,10.0,2024-05-17 05:34:28,2
269,5,5998,0.0,2581,9,6,9.0,10,6972,6967,6962,96,10.0,2024-05-17 05:35:29,2
270,11,5998,0.0,0,2,0,0.0,0,6972,6966,6961,100,3.0,2024-05-17 05:36:29,1
271,13,5997,0.0,2268,9,8,10.0,11,6973,6968,6962,95,10.0,2024-05-17 05:37:29,3
272,5,5996,0.0,2783,9,6,9.0,10,6972,6967,6961,95,10.0,2024-05-17 05:38:29,2
273,4,5999,0.0,2216,10,7,10.0,11,6969,6964,6959,96,10.0,2024-05-17 05:39:29,3
274,4,5997,0.0,1815,10,7,9.0,10,6971,6965,6960,95,10.0,2024-05-17 05:40:29,3
275,13,5995,0.0,2556,9,6,9.0,10,6970,6964,6959,95,10.0,2024-05-17 05:41:29,2
276,6,5995,0.0,806,12,11,12.0,13,6971,6966,6960,96,13.0,2024-05-17 05:42:30,3
277,3,5996,0.0,2746,9,6,9.0,10,6973,6967,6962,96,10.0,2024-05-17 05:43:30,2
278,11,5995,0.0,1509,10,8,10.0,10,6972,6966,6960,95,10.0,2024-05-17 05:44:30,3
279,4,5994,0.0,2601,9,6,9.0,10,6972,6967,6962,95,10.0,2024-05-17 05:45:31,2
280,8,5994,0.0,2693,9,6,9.0,10,6974,6969,6963,95,10.0,2024-05-17 05:46:31,2
281,14,5994,0.0,2430,9,7,9.0,11,6974,6969,6963,95,10.0,2024-05-17 05:47:31,3
282,5,5996,0.0,2798,9,6,9.0,10,6971,6965,6960,96,10.0,2024-05-17 05:48:31,2
283,7,5996,0.0,2131,9,7,9.0,10,6972,6967,6962,95,10.0,2024-05-17 05:49:31,3
284,10,5996,0.0,2021,10,8,10.0,12,6972,6966,6961,96,11.0,2024-05-17 05:50:31,3
285,4,5994,0.0,1218,10,9,10.0,11,6975,6969,6963,95,10.0,2024-05-17 05:51:32,3
286,6,5994,0.0,2688,9,6,9.0,10,6970,6965,6961,95,10.0,2024-05-17 05:52:32,2
287,5,5993,0.0,1899,10,8,9.0,10,6972,6967,6962,95,10.0,2024-05-17 05:53:32,3
288,6,5995,0.0,1500,10,8,10.0,10,6971,6966,6960,96,10.0,2024-05-17 05:54:32,3
289,12,5994,0.0,2717,9,6,9.0,10,6972,6966,6960,96,10.0,2024-05-17 05:55:32,2
290,13,5994,0.0,2521,9,6,9.0,10,6972,6966,6960,95,10.0,2024-05-17 05:56:33,2
291,13,5994,0.0,2660,9,6,9.0,10,6971,6966,6960,95,10.0,2024-05-17 05:57:33,2
292,6,5993,0.0,2665,9,6,9.0,10,6972,6966,6960,96,10.0,2024-05-17 05:58:33,2
293,3,5994,0.0,0,3,0,0.0,0,6972,6967,6961,100,3.0,2024-05-17 06:00:33,1
294,12,5993,0.0,0,2,0,0.0,0,6973,6967,6961,100,3.0,2024-05-17 06:01:33,1
295,13,5993,0.0,0,2,0,0.0,0,6974,6968,6963,100,3.0,2024-05-17 06:02:33,1
296,12,5995,0.0,242,28,31,33.0,34,6973,6967,6961,97,29.0,2024-05-17 06:03:33,6
297,5,5995,0.0,2704,9,6,9.0,10,6971,6965,6959,95,10.0,2024-05-17 06:04:34,2
298,7,5996,0.0,2702,9,6,9.0,10,6972,6967,6961,95,10.0,2024-05-17 06:05:34,2
299,11,5993,0.0,2674,9,6,9.0,10,6973,6967,6962,95,10.0,2024-05-17 06:06:34,2
300,8,5997,0.0,2805,9,6,9.0,10,6972,6966,6961,96,10.0,2024-05-17 06:07:34,2
301,10,5997,0.0,2593,9,6,9.0,10,6971,6966,6960,96,10.0,2024-05-17 06:08:35,2
302,5,5995,0.0,2697,9,6,9.0,10,6971,6965,6959,96,10.0,2024-05-17 06:09:35,2
303,10,5994,0.0,2647,9,6,9.0,10,6972,6966,6959,96,10.0,2024-05-17 06:10:35,2
304,3,5993,0.0,2776,9,6,9.0,10,6971,6966,6961,95,10.0,2024-05-17 06:11:35,2
305,10,5994,0.0,2723,9,6,9.0,10,6972,6966,6960,95,10.0,2024-05-17 06:12:35,2
306,5,5991,0.0,2728,9,6,9.0,10,6973,6966,6960,95,10.0,2024-05-17 06:13:35,2
307,7,5992,0.0,2729,9,6,9.0,10,6973,6967,6960,95,10.0,2024-05-17 06:14:35,2
308,7,5993,0.0,2523,9,6,9.0,10,6972,6967,6961,95,10.0,2024-05-17 06:15:35,2
309,4,5993,0.0,2651,9,6,9.0,10,6974,6969,6964,95,10.0,2024-05-17 06:16:35,2
310,6,5998,0.0,2704,9,6,9.0,10,6972,6967,6961,96,10.0,2024-05-17 06:17:35,2
311,9,5988,0.0,2789,9,6,9.0,10,6975,6969,6963,95,10.0,2024-05-17 06:18:35,2
312,10,5998,0.0,2656,9,6,9.0,10,6974,6968,6962,95,10.0,2024-05-17 06:19:35,2
313,15,6005,0.0,2822,9,6,9.0,10,6975,6968,6962,96,10.0,2024-05-17 06:20:35,2
314,5,6005,0.0,2657,9,6,9.0,10,6974,6968,6962,96,10.0,2024-05-17 06:21:36,2
315,6,6003,0.0,2723,9,6,9.0,10,6973,6967,6961,96,10.0,2024-05-17 06:22:36,2
316,10,5999,0.0,2752,9,6,9.0,10,6974,6968,6962,95,10.0,2024-05-17 06:23:36,2
317,5,5992,0.0,2768,9,6,9.0,10,6975,6970,6964,95,10.0,2024-05-17 06:24:36,2
318,13,5988,0.0,1109,10,8,10.0,11,6973,6967,6961,95,11.0,2024-05-17 06:25:37,3
319,12,6003,0.0,2737,9,6,9.0,10,6974,6968,6962,95,10.0,2024-05-17 06:26:37,2
320,6,6007,0.0,2703,9,6,9.0,10,6975,6969,6964,96,10.0,2024-05-17 06:27:37,2
321,11,6005,0.0,2589,9,6,9.0,10,6974,6968,6962,95,10.0,2024-05-17 06:28:38,2
322,15,6005,0.0,551,14,13,14.0,14,6974,6967,6961,96,14.0,2024-05-17 06:29:38,3
323,4,6005,0.0,2363,9,6,8.0,9,6971,6965,6960,94,9.0,2024-05-17 06:30:38,3
324,8,6004,0.0,2654,9,6,9.0,10,6971,6966,6960,96,10.0,2024-05-17 06:31:39,2
325,5,6002,0.0,2651,9,6,9.0,10,6973,6967,6960,95,10.0,2024-05-17 06:32:39,2
326,3,6003,0.0,2740,9,6,9.0,10,6974,6969,6964,96,10.0,2024-05-17 06:33:39,2
327,4,6004,0.0,2666,9,6,9.0,10,6973,6968,6963,95,10.0,2024-05-17 06:34:39,2
328,4,6004,0.0,2489,9,6,9.0,10,6972,6967,6962,95,10.0,2024-05-17 06:35:39,2
329,10,6004,0.0,2193,10,8,10.0,11,6971,6966,6961,95,10.0,2024-05-17 06:36:39,3
330,6,6004,0.0,1600,11,8,10.0,12,6972,6966,6961,96,11.0,2024-05-17 06:37:40,3
331,12,6003,0.0,2819,9,6,9.0,10,6973,6968,6963,95,10.0,2024-05-17 06:38:40,2
332,12,6002,0.0,2702,9,6,9.0,10,6972,6966,6961,95,10.0,2024-05-17 06:39:40,2
333,15,6002,0.0,2266,10,6,9.0,10,6973,6967,6962,95,10.0,2024-05-17 06:40:41,2
334,13,6002,0.0,1437,10,9,11.0,12,6972,6967,6962,96,11.0,2024-05-17 06:41:41,3
335,12,6003,0.0,1977,10,8,10.0,11,6974,6969,6963,95,10.0,2024-05-17 06:42:41,3
336,13,6003,0.0,1619,11,10,12.0,13,6972,6966,6961,96,11.0,2024-05-17 06:43:41,3
337,4,6002,0.0,1087,11,9,10.0,11,6971,6966,6961,95,11.0,2024-05-17 06:44:42,3
338,9,6001,0.0,2609,9,6,9.0,10,6972,6966,6960,95,10.0,2024-05-17 06:45:42,2
339,12,6002,0.0,958,11,9,10.0,11,6972,6966,6960,96,11.0,2024-05-17 06:46:42,3
340,14,6002,0.0,2127,9,7,9.0,10,6972,6966,6960,95,10.0,2024-05-17 06:47:42,3
341,12,6002,0.0,1811,10,8,10.0,11,6972,6966,6961,95,11.0,2024-05-17 06:48:43,3
342,10,6001,0.0,2714,9,6,8.0,10,6972,6966,6960,95,10.0,2024-05-17 06:49:43,2
343,6,6003,0.0,2071,10,8,10.0,11,6972,6966,6961,95,11.0,2024-05-17 06:50:43,3
344,11,6005,0.0,2681,9,6,9.0,10,6971,6965,6960,95,10.0,2024-05-17 06:51:43,2
345,8,6003,0.0,2300,10,6,9.0,10,6974,6969,6964,96,10.0,2024-05-17 06:52:44,2
346,11,6003,0.0,1659,11,9,11.0,12,6972,6967,6961,95,11.0,2024-05-17 06:53:44,3
347,12,6004,0.0,2661,9,6,9.0,10,6974,6968,6962,95,10.0,2024-05-17 06:54:44,2
348,4,6004,0.0,1882,10,7,9.0,10,6974,6968,6963,95,10.0,2024-05-17 06:55:45,3
349,10,6004,0.0,2719,9,6,9.0,10,6973,6968,6962,95,10.0,2024-05-17 06:56:45,2
350,8,6004,0.0,2744,9,6,9.0,10,6974,6969,6963,95,10.0,2024-05-17 06:57:45,2
351,3,6004,0.0,2821,9,6,9.0,10,6971,6966,6960,95,10.0,2024-05-17 06:58:45,2
352,12,6003,0.0,2792,9,6,9.0,10,6973,6967,6961,96,10.0,2024-05-17 07:00:45,2
353,3,6003,0.0,2694,9,6,9.0,10,6972,6967,6962,95,10.0,2024-05-17 07:01:46,2
354,5,6002,0.0,2746,9,6,9.0,10,6971,6966,6960,96,10.0,2024-05-17 07:02:46,2
355,12,6002,0.0,0,2,0,0.0,0,6970,6965,6960,100,3.0,2024-05-17 07:03:46,1
356,6,6001,0.0,0,2,0,0.0,0,6970,6965,6961,100,2.0,2024-05-17 07:04:46,1
357,8,6000,0.0,2681,9,6,9.0,10,6971,6966,6960,95,10.0,2024-05-17 07:05:47,2
358,12,6000,0.0,2771,9,6,9.0,10,6973,6967,6962,95,10.0,2024-05-17 07:06:47,2
359,5,6003,0.0,2770,9,6,9.0,10,6970,6964,6958,95,10.0,2024-05-17 07:07:47,2
360,5,6003,0.0,2678,9,6,9.0,10,6971,6965,6959,96,10.0,2024-05-17 07:08:47,2
361,7,6002,0.0,2681,9,6,9.0,10,6971,6966,6960,96,10.0,2024-05-17 07:09:47,2
362,9,6004,0.0,2494,9,6,9.0,10,6971,6965,6960,95,10.0,2024-05-17 07:10:48,2
363,13,6003,0.0,2757,9,6,9.0,10,6972,6966,6960,95,10.0,2024-05-17 07:11:48,2
364,14,5990,0.0,2708,9,6,9.0,10,6971,6966,6960,95,10.0,2024-05-17 07:12:48,2
365,6,6008,0.0,0,2,0,0.0,0,6971,6967,6962,100,3.0,2024-05-17 07:13:48,1
366,10,6000,0.0,0,2,0,0.0,0,6971,6965,6960,100,2.0,2024-05-17 07:14:48,1
367,3,6008,0.0,0,2,0,0.0,0,6971,6966,6961,100,2.0,2024-05-17 07:15:48,1
368,6,6001,0.0,0,2,0,0.0,0,6972,6966,6961,100,2.0,2024-05-17 07:16:48,1
369,6,6003,0.0,0,2,0,0.0,0,6970,6966,6961,100,2.0,2024-05-17 07:17:48,1
370,12,6008,0.0,1423,9,8,10.0,11,6972,6967,6961,95,10.0,2024-05-17 07:18:48,3
371,3,5997,0.0,2853,9,6,9.0,10,6970,6964,6959,95,10.0,2024-05-17 07:19:48,2
372,4,6013,0.0,1217,11,9,11.0,12,6968,6962,6956,95,11.0,2024-05-17 07:20:49,3
373,10,6003,0.0,1599,10,8,9.0,10,6971,6966,6960,95,11.0,2024-05-17 07:21:49,3
374,7,6002,0.0,2256,10,7,9.0,10,6971,6966,6961,95,10.0,2024-05-17 07:22:49,3
375,3,6007,0.0,2711,9,6,9.0,10,6970,6965,6959,95,10.0,2024-05-17 07:23:50,2
376,12,6006,0.0,2675,9,6,9.0,10,6974,6968,6962,95,10.0,2024-05-17 07:24:50,2
377,6,6009,0.0,2762,9,6,9.0,10,6972,6967,6962,95,10.0,2024-05-17 07:25:50,2
378,12,6008,0.0,2809,9,6,9.0,10,6973,6967,6961,95,10.0,2024-05-17 07:26:50,2
379,9,6008,0.0,2303,9,6,9.0,10,6971,6966,6961,95,10.0,2024-05-17 07:27:50,2
380,5,6007,0.0,1054,11,8,10.0,11,6973,6968,6962,95,11.0,2024-05-17 07:28:51,3
381,5,6009,0.0,1387,11,9,11.0,12,6972,6967,6962,96,11.0,2024-05-17 07:29:51,3
382,12,6007,0.0,2675,9,6,9.0,10,6974,6969,6964,96,10.0,2024-05-17 07:30:52,2
383,5,6007,0.0,2820,9,6,9.0,10,6974,6969,6964,96,10.0,2024-05-17 07:31:52,2
384,14,6008,0.0,2629,9,6,9.0,10,6972,6966,6960,95,10.0,2024-05-17 07:32:52,2
385,5,6008,0.0,2724,9,6,9.0,10,6975,6970,6964,95,10.0,2024-05-17 07:33:52,2
386,12,6005,0.0,2727,9,6,9.0,10,6971,6967,6962,95,10.0,2024-05-17 07:34:52,2
387,3,6007,0.0,0,3,0,0.0,2,6971,6966,6961,100,3.0,2024-05-17 07:35:53,1
388,6,6006,0.0,0,2,0,0.0,0,6973,6968,6963,100,3.0,2024-05-17 07:36:53,1
389,7,6007,0.0,2124,9,7,9.0,10,6972,6967,6961,95,10.0,2024-05-17 07:37:53,3
390,7,6006,0.0,2556,9,6,9.0,10,6972,6967,6961,95,10.0,2024-05-17 07:38:53,2
391,5,6006,0.0,2728,9,6,9.0,10,6972,6967,6961,96,10.0,2024-05-17 07:39:53,2
392,14,6005,0.0,2253,9,7,9.0,10,6971,6965,6959,95,10.0,2024-05-17 07:40:53,3
393,15,6007,0.0,2614,9,6,9.0,10,6974,6967,6961,96,10.0,2024-05-17 07:41:53,2
394,11,6009,0.0,1518,10,8,9.0,10,6974,6968,6962,95,11.0,2024-05-17 07:42:53,3
395,13,6011,0.0,2741,9,6,9.0,10,6973,6967,6961,96,10.0,2024-05-17 07:43:54,2
396,5,6003,0.0,2750,9,6,9.0,10,6973,6967,6961,95,10.0,2024-05-17 07:44:54,2
397,13,6007,0.0,2666,9,6,9.0,10,6972,6965,6959,96,10.0,2024-05-17 07:45:54,2
398,12,6011,0.0,2439,9,6,9.0,10,6973,6967,6961,96,10.0,2024-05-17 07:46:55,2
399,7,6011,0.0,2826,9,6,9.0,10,6972,6966,6960,96,10.0,2024-05-17 07:47:55,2
400,13,6006,0.0,2791,9,6,9.0,10,6970,6965,6960,96,10.0,2024-05-17 07:48:55,2
401,9,6005,0.0,2701,9,6,9.0,10,6971,6965,6960,95,10.0,2024-05-17 07:49:55,2
402,9,6006,0.0,2735,9,6,9.0,10,6971,6966,6960,95,10.0,2024-05-17 07:50:55,2
403,3,6000,0.0,0,3,0,0.0,0,6971,6965,6960,100,3.0,2024-05-17 07:51:56,1
404,6,6007,0.0,582,21,16,18.0,19,6966,6961,6956,95,22.0,2024-05-17 07:52:56,6
405,9,6005,0.0,2751,9,6,9.0,10,6971,6965,6959,95,10.0,2024-05-17 07:53:56,2
406,4,5996,0.0,2704,9,6,9.0,10,6971,6965,6959,95,10.0,2024-05-17 07:54:56,2
407,9,6007,0.0,2734,9,6,9.0,10,6972,6966,6960,96,10.0,2024-05-17 07:55:56,2
408,6,6008,0.0,2729,9,6,9.0,10,6974,6969,6963,95,10.0,2024-05-17 07:56:56,2
409,10,6009,0.0,2679,9,6,9.0,10,6973,6967,6962,96,10.0,2024-05-17 07:57:57,2
410,5,6008,0.0,1945,10,7,9.0,10,6975,6969,6963,95,10.0,2024-05-17 07:58:57,3
411,13,6011,0.0,2503,9,6,9.0,10,6974,6967,6961,96,10.0,2024-05-17 08:00:58,2
412,6,6011,0.0,2640,9,6,9.0,10,6973,6967,6962,96,10.0,2024-05-17 08:01:57,2
413,11,6011,0.0,2757,9,6,9.0,10,6975,6968,6962,95,10.0,2024-05-17 08:02:58,2
414,4,6007,0.0,2664,9,6,9.0,10,6972,6967,6962,95,10.0,2024-05-17 08:03:58,2
415,3,6011,0.0,2043,10,7,9.0,10,6972,6967,6961,95,10.0,2024-05-17 08:04:58,2
416,12,6011,0.0,2106,9,6,8.0,10,6975,6969,6962,95,10.0,2024-05-17 08:05:59,2
417,15,6011,0.0,2699,9,6,9.0,10,6975,6969,6962,96,10.0,2024-05-17 08:06:59,2
418,7,6010,0.0,2771,9,6,9.0,10,6970,6965,6959,95,10.0,2024-05-17 08:07:59,2
419,7,6008,0.0,1138,11,9,11.0,12,6971,6965,6960,95,11.0,2024-05-17 08:08:59,3
420,3,6010,0.0,2858,9,6,9.0,10,6970,6965,6961,96,10.0,2024-05-17 08:10:00,2
421,14,6008,0.0,2735,9,6,9.0,10,6972,6966,6960,95,10.0,2024-05-17 08:11:00,2
422,7,6007,0.0,2775,9,6,9.0,10,6971,6966,6960,96,10.0,2024-05-17 08:12:00,2
423,10,6007,0.0,2602,9,6,9.0,10,6971,6966,6960,96,10.0,2024-05-17 08:13:01,2
424,6,6008,0.0,2718,9,6,9.0,10,6973,6967,6962,95,10.0,2024-05-17 08:14:01,2
425,12,6005,0.0,0,3,0,0.0,0,6972,6966,6961,100,3.0,2024-05-17 08:15:01,1
426,11,6004,0.0,0,2,0,0.0,0,6969,6963,6957,100,3.0,2024-05-17 08:16:01,1
427,13,6006,0.0,1281,12,9,11.0,13,6970,6964,6958,96,12.0,2024-05-17 08:17:01,3
428,9,6011,0.0,2922,9,6,9.0,10,6972,6966,6960,96,10.0,2024-05-17 08:18:02,2
429,10,6011,0.0,2752,9,6,9.0,10,6970,6964,6959,96,10.0,2024-05-17 08:19:02,2
430,14,6006,0.0,2579,9,6,9.0,10,6952,6947,6941,95,10.0,2024-05-17 08:20:02,2
431,13,5992,0.0,708,12,12,12.0,13,6958,6952,6946,94,13.0,2024-05-17 08:21:02,3
432,8,6005,0.0,1839,10,8,9.0,10,6956,6950,6944,95,10.0,2024-05-17 08:22:03,3
433,10,5994,0.0,1956,10,7,9.0,10,6953,6947,6941,95,10.0,2024-05-17 08:23:03,3
434,5,6016,0.0,577,25,26,27.0,27,6960,6955,6949,97,25.0,2024-05-17 08:24:04,6
435,6,5993,0.0,695,20,19,20.0,21,6957,6951,6945,96,20.0,2024-05-17 08:25:05,5
436,5,6002,0.0,2798,10,6,9.0,10,6959,6953,6948,95,10.0,2024-05-17 08:26:05,2
437,14,6001,0.0,1698,11,8,10.0,11,6962,6956,6950,95,11.0,2024-05-17 08:27:05,3
438,6,6007,0.0,2617,9,6,9.0,10,6958,6953,6947,95,10.0,2024-05-17 08:28:06,2
439,14,6006,0.0,2580,9,6,9.0,10,6955,6949,6943,95,10.0,2024-05-17 08:29:06,2
440,5,6008,0.0,1955,10,8,10.0,11,6959,6953,6948,95,10.0,2024-05-17 08:30:06,3
441,10,6007,0.0,1388,10,9,10.0,11,6957,6952,6947,95,11.0,2024-05-17 08:31:07,3
442,8,6009,0.0,1052,10,9,10.0,11,6957,6951,6945,95,10.0,2024-05-17 08:32:07,3
443,12,6006,0.0,1053,10,7,9.0,10,6956,6951,6945,95,10.0,2024-05-17 08:33:07,3
444,11,6003,0.0,1903,10,7,9.0,10,6962,6956,6950,95,10.0,2024-05-17 08:34:08,3
445,14,6003,0.0,2116,10,7,9.0,10,6959,6953,6947,95,10.0,2024-05-17 08:35:09,2
446,11,6005,0.0,1604,10,7,9.0,10,6960,6953,6947,95,10.0,2024-05-17 08:36:09,3
447,14,6010,0.0,1082,10,8,10.0,11,6957,6951,6945,96,11.0,2024-05-17 08:37:09,3
448,4,6003,0.0,1361,10,8,9.0,10,6957,6951,6945,95,10.0,2024-05-17 08:38:10,3
449,16,6010,0.0,2093,9,8,10.0,11,6954,6947,6940,95,10.0,2024-05-17 08:39:10,3
450,15,6005,0.0,1068,10,8,10.0,11,6953,6947,6941,96,11.0,2024-05-17 08:40:11,3
