,P1_25,csvTime,P1_24,P1_3,P1_2
581,107,2024-05-17 03:41:01,1803,0,0
582,108,2024-05-17 03:42:01,1800,0,0
583,110,2024-05-17 03:43:01,1804,0,0
584,109,2024-05-17 03:44:01,1808,0,8
585,111,2024-05-17 03:45:01,1804,0,0
586,113,2024-05-17 03:46:01,1802,0,0
587,110,2024-05-17 03:47:01,1803,0,0
588,113,2024-05-17 03:48:01,1800,0,0
589,109,2024-05-17 03:49:01,1800,0,0
590,111,2024-05-17 03:50:01,1805,0,0
591,110,2024-05-17 03:51:01,1804,0,0
592,112,2024-05-17 03:52:01,1804,0,0
593,110,2024-05-17 03:53:01,1804,0,0
594,112,2024-05-17 03:54:01,1803,0,8
595,112,2024-05-17 03:55:01,1802,0,8
596,109,2024-05-17 03:56:01,1804,0,0
597,111,2024-05-17 03:57:01,1803,0,0
598,110,2024-05-17 03:58:01,1803,0,0
599,110,2024-05-17 03:59:01,1803,0,0
600,112,2024-05-17 04:00:01,1804,0,0
601,109,2024-05-17 04:01:01,1804,0,0
602,112,2024-05-17 04:02:01,1803,0,0
603,104,2024-05-17 04:03:01,1804,0,0
604,104,2024-05-17 04:04:02,1804,0,0
605,99,2024-05-17 04:05:01,1803,0,0
606,106,2024-05-17 04:06:01,1802,0,0
607,104,2024-05-17 04:07:01,1802,0,0
608,100,2024-05-17 04:08:01,1800,0,0
609,104,2024-05-17 04:09:01,1800,0,0
610,108,2024-05-17 04:10:01,1802,0,0
611,107,2024-05-17 04:11:01,1802,0,0
612,108,2024-05-17 04:12:01,1806,0,0
613,108,2024-05-17 04:13:01,1801,0,8
614,109,2024-05-17 04:14:01,1802,0,8
615,110,2024-05-17 04:15:01,1801,0,0
616,109,2024-05-17 04:16:01,1803,0,0
617,111,2024-05-17 04:17:01,1800,0,0
618,112,2024-05-17 04:18:01,1802,0,0
619,109,2024-05-17 04:19:01,1802,0,0
620,111,2024-05-17 04:20:01,1804,0,0
621,110,2024-05-17 04:21:01,1803,0,0
622,112,2024-05-17 04:22:01,1800,0,0
623,111,2024-05-17 04:23:01,1799,0,8
624,110,2024-05-17 04:24:01,1801,0,0
625,111,2024-05-17 04:25:01,1800,0,0
626,110,2024-05-17 04:26:01,1802,0,0
627,107,2024-05-17 04:27:01,1801,0,0
628,107,2024-05-17 04:28:01,1802,0,0
629,110,2024-05-17 04:29:01,1802,0,0
630,110,2024-05-17 04:30:01,1801,0,0
631,113,2024-05-17 04:31:01,1800,0,0
632,110,2024-05-17 04:32:01,1800,0,0
633,110,2024-05-17 04:33:01,1802,0,8
634,113,2024-05-17 04:34:01,1800,0,8
635,111,2024-05-17 04:35:01,1801,0,0
636,112,2024-05-17 04:36:01,1802,0,0
637,108,2024-05-17 04:37:01,1800,0,0
638,106,2024-05-17 04:38:01,1800,0,0
639,108,2024-05-17 04:39:01,1800,0,0
640,108,2024-05-17 04:40:01,1803,0,0
641,107,2024-05-17 04:41:01,1805,0,0
642,100,2024-05-17 04:42:01,1801,0,0
643,108,2024-05-17 04:43:01,1803,0,8
644,105,2024-05-17 04:44:01,1805,0,8
645,103,2024-05-17 04:45:01,1802,0,8
646,103,2024-05-17 04:46:01,1802,0,0
647,101,2024-05-17 04:47:01,1804,0,0
648,108,2024-05-17 04:48:01,1800,0,0
649,108,2024-05-17 04:49:01,1802,0,0
650,109,2024-05-17 04:50:01,1802,0,0
651,105,2024-05-17 04:51:01,1801,0,0
652,107,2024-05-17 04:52:01,1804,0,0
653,103,2024-05-17 04:53:01,1802,0,0
654,103,2024-05-17 04:54:01,1803,0,0
655,105,2024-05-17 04:55:01,1802,0,0
656,105,2024-05-17 04:56:01,1800,0,0
657,109,2024-05-17 04:57:01,1803,0,0
658,109,2024-05-17 04:58:01,1803,0,0
659,103,2024-05-17 04:59:01,1802,0,0
660,110,2024-05-17 05:00:01,1802,0,0
661,107,2024-05-17 05:01:01,1802,0,0
662,109,2024-05-17 05:02:01,1803,0,0
663,110,2024-05-17 05:03:01,1805,0,8
664,107,2024-05-17 05:04:01,1802,0,8
665,108,2024-05-17 05:05:01,1801,0,0
666,110,2024-05-17 05:06:02,1800,0,0
667,109,2024-05-17 05:07:01,1801,0,0
668,111,2024-05-17 05:08:01,1801,0,0
669,112,2024-05-17 05:09:01,1804,0,0
670,109,2024-05-17 05:10:01,1802,0,0
671,108,2024-05-17 05:11:01,1802,0,0
672,109,2024-05-17 05:12:01,1802,0,0
673,107,2024-05-17 05:13:01,1801,0,8
674,104,2024-05-17 05:14:01,1802,0,8
675,110,2024-05-17 05:15:01,1800,0,0
676,107,2024-05-17 05:16:01,1801,0,0
677,109,2024-05-17 05:17:01,1804,0,0
678,107,2024-05-17 05:18:01,1801,0,0
679,110,2024-05-17 05:19:01,1800,0,0
680,107,2024-05-17 05:20:01,1802,0,0
681,109,2024-05-17 05:21:01,1801,0,0
682,108,2024-05-17 05:22:01,1801,0,0
683,109,2024-05-17 05:23:01,1801,0,8
684,110,2024-05-17 05:24:01,1801,0,0
685,104,2024-05-17 05:25:01,1800,0,0
686,108,2024-05-17 05:26:01,1800,0,0
687,108,2024-05-17 05:27:01,1800,0,0
688,107,2024-05-17 05:28:01,1801,0,0
689,107,2024-05-17 05:29:01,1802,0,0
690,107,2024-05-17 05:30:01,1799,0,0
691,106,2024-05-17 05:31:01,1801,0,0
692,107,2024-05-17 05:32:01,1798,0,8
693,108,2024-05-17 05:33:01,1799,0,0
694,109,2024-05-17 05:34:01,1799,0,0
695,110,2024-05-17 05:35:01,1800,0,0
696,111,2024-05-17 05:36:01,1799,0,0
697,108,2024-05-17 05:37:01,1801,0,0
698,110,2024-05-17 05:38:01,1800,0,0
699,110,2024-05-17 05:39:01,1799,0,0
700,107,2024-05-17 05:40:01,1803,0,0
701,110,2024-05-17 05:41:02,1803,0,0
702,112,2024-05-17 05:42:01,1798,0,8
703,108,2024-05-17 05:43:01,1800,0,0
704,105,2024-05-17 05:44:01,1799,0,0
705,106,2024-05-17 05:45:01,1800,0,0
706,110,2024-05-17 05:46:01,1798,0,0
707,111,2024-05-17 05:47:01,1802,0,0
708,104,2024-05-17 05:48:01,1797,0,0
709,110,2024-05-17 05:49:01,1798,0,0
710,109,2024-05-17 05:50:01,1798,0,0
711,106,2024-05-17 05:51:01,1797,0,8
712,109,2024-05-17 05:52:01,1799,0,8
713,107,2024-05-17 05:53:01,1800,0,0
714,109,2024-05-17 05:54:01,1799,0,0
715,108,2024-05-17 05:55:01,1802,0,0
716,112,2024-05-17 05:56:01,1801,0,0
717,111,2024-05-17 05:57:01,1798,0,0
718,111,2024-05-17 05:58:01,1800,0,0
719,108,2024-05-17 05:59:01,1797,0,0
720,113,2024-05-17 06:00:01,1796,0,0
721,112,2024-05-17 06:01:01,1799,0,8
722,108,2024-05-17 06:02:01,1802,0,0
723,109,2024-05-17 06:03:01,1798,0,0
724,105,2024-05-17 06:04:01,1800,0,0
725,110,2024-05-17 06:05:01,1801,0,0
726,110,2024-05-17 06:06:01,1800,0,0
727,108,2024-05-17 06:07:01,1799,0,0
728,103,2024-05-17 06:08:01,1801,0,0
729,110,2024-05-17 06:09:01,1802,0,0
730,109,2024-05-17 06:10:01,1797,0,0
731,108,2024-05-17 06:11:01,1798,0,8
732,109,2024-05-17 06:12:01,1801,0,8
733,109,2024-05-17 06:13:01,1798,0,0
734,115,2024-05-17 06:14:01,1796,0,0
735,114,2024-05-17 06:15:01,1800,0,0
736,116,2024-05-17 06:16:01,1798,0,0
737,103,2024-05-17 06:17:01,1799,0,0
738,102,2024-05-17 06:18:01,1802,0,0
739,164,2024-05-17 06:19:01,1796,0,0
740,110,2024-05-17 06:20:01,1801,0,0
741,97,2024-05-17 06:21:01,1802,0,8
742,103,2024-05-17 06:22:01,1803,0,0
743,105,2024-05-17 06:23:01,1802,0,0
744,109,2024-05-17 06:24:01,1799,0,0
745,146,2024-05-17 06:25:01,1795,0,0
746,149,2024-05-17 06:26:01,1796,0,0
747,104,2024-05-17 06:27:01,1802,0,0
748,104,2024-05-17 06:28:01,1802,0,0
749,104,2024-05-17 06:29:01,1802,0,0
750,102,2024-05-17 06:30:01,1801,0,0
751,102,2024-05-17 06:31:01,1801,0,0
752,110,2024-05-17 06:32:01,1801,0,0
753,112,2024-05-17 06:33:01,1800,0,0
754,108,2024-05-17 06:34:01,1800,0,0
755,108,2024-05-17 06:35:01,1801,0,0
756,102,2024-05-17 06:36:01,1802,0,0
757,106,2024-05-17 06:37:01,1801,0,0
758,109,2024-05-17 06:38:01,1802,0,0
759,109,2024-05-17 06:39:01,1802,0,0
760,110,2024-05-17 06:40:01,1801,0,0
761,109,2024-05-17 06:41:01,1802,0,8
762,106,2024-05-17 06:42:01,1802,0,8
763,110,2024-05-17 06:43:01,1802,0,0
764,105,2024-05-17 06:44:01,1799,0,0
765,112,2024-05-17 06:45:01,1802,0,0
766,112,2024-05-17 06:46:01,1801,0,0
767,109,2024-05-17 06:47:01,1802,0,0
768,112,2024-05-17 06:48:01,1800,0,0
769,113,2024-05-17 06:49:01,1799,0,0
770,112,2024-05-17 06:50:01,1801,0,8
771,109,2024-05-17 06:51:01,1801,0,0
772,106,2024-05-17 06:52:01,1801,0,0
773,106,2024-05-17 06:53:01,1802,0,0
774,108,2024-05-17 06:54:01,1800,0,0
775,104,2024-05-17 06:55:01,1800,0,0
776,107,2024-05-17 06:56:01,1802,0,0
777,108,2024-05-17 06:57:01,1801,0,0
778,107,2024-05-17 06:58:01,1802,0,0
779,110,2024-05-17 06:59:01,1802,0,8
780,107,2024-05-17 07:00:01,1801,0,0
781,108,2024-05-17 07:01:01,1801,0,0
782,108,2024-05-17 07:02:01,1799,0,0
783,111,2024-05-17 07:03:01,1802,0,0
784,110,2024-05-17 07:04:01,1802,0,0
785,112,2024-05-17 07:05:01,1800,0,0
786,112,2024-05-17 07:06:01,1802,0,0
787,102,2024-05-17 07:07:01,1801,0,8
788,107,2024-05-17 07:08:01,1800,0,0
789,106,2024-05-17 07:09:01,1802,0,0
790,107,2024-05-17 07:10:01,1802,0,0
791,102,2024-05-17 07:11:01,1805,0,0
792,114,2024-05-17 07:12:01,1800,0,0
793,112,2024-05-17 07:13:01,1804,0,0
794,104,2024-05-17 07:14:01,1806,0,0
795,127,2024-05-17 07:15:01,1800,0,0
796,100,2024-05-17 07:16:01,1802,0,0
797,115,2024-05-17 07:17:01,1802,0,0
798,116,2024-05-17 07:18:01,1801,0,0
799,112,2024-05-17 07:19:01,1803,0,0
800,138,2024-05-17 07:20:01,1799,0,0
801,132,2024-05-17 07:21:01,1800,0,0
802,130,2024-05-17 07:22:02,1802,0,0
803,110,2024-05-17 07:23:01,1802,0,0
804,107,2024-05-17 07:24:01,1801,0,0
805,106,2024-05-17 07:25:01,1803,0,0
806,107,2024-05-17 07:26:01,1802,0,8
807,106,2024-05-17 07:27:01,1803,0,0
808,108,2024-05-17 07:28:01,1805,0,0
809,107,2024-05-17 07:29:01,1800,0,0
810,103,2024-05-17 07:30:01,1800,0,0
811,103,2024-05-17 07:31:01,1802,0,0
812,105,2024-05-17 07:32:01,1804,0,0
813,106,2024-05-17 07:33:01,1802,0,0
814,104,2024-05-17 07:34:01,1806,0,0
815,116,2024-05-17 07:35:01,1802,0,0
816,108,2024-05-17 07:36:01,1800,0,8
817,108,2024-05-17 07:37:01,1803,0,0
818,106,2024-05-17 07:38:01,1802,0,0
819,107,2024-05-17 07:39:01,1805,0,0
820,108,2024-05-17 07:40:01,1802,0,0
821,109,2024-05-17 07:41:01,1802,0,0
822,107,2024-05-17 07:42:01,1805,0,0
823,106,2024-05-17 07:43:01,1802,0,0
824,101,2024-05-17 07:44:01,1800,0,0
825,114,2024-05-17 07:45:01,1802,0,8
826,111,2024-05-17 07:46:01,1805,0,0
827,101,2024-05-17 07:47:01,1803,0,0
828,103,2024-05-17 07:48:01,1806,0,0
829,112,2024-05-17 07:49:01,1805,0,0
830,112,2024-05-17 07:50:01,1801,0,0
831,110,2024-05-17 07:51:01,1802,0,0
832,135,2024-05-17 07:52:01,1800,0,0
833,100,2024-05-17 07:53:01,1800,0,0
834,112,2024-05-17 07:54:01,1800,0,8
835,130,2024-05-17 07:55:01,1803,0,8
836,110,2024-05-17 07:56:01,1802,0,0
837,106,2024-05-17 07:57:01,1803,0,0
838,102,2024-05-17 07:58:01,1804,0,0
839,100,2024-05-17 07:59:01,1802,0,0
840,102,2024-05-17 08:00:01,1803,0,0
841,95,2024-05-17 08:01:01,1803,0,0
842,95,2024-05-17 08:02:01,1802,0,0
843,99,2024-05-17 08:03:01,1800,0,0
844,110,2024-05-17 08:04:01,1800,0,8
845,103,2024-05-17 08:05:01,1806,0,8
846,100,2024-05-17 08:06:01,1804,0,0
847,100,2024-05-17 08:07:01,1805,0,0
848,102,2024-05-17 08:08:01,1803,0,0
849,111,2024-05-17 08:09:01,1802,0,0
850,105,2024-05-17 08:10:01,1804,0,0
851,107,2024-05-17 08:11:01,1805,0,0
852,107,2024-05-17 08:12:01,1802,0,0
853,110,2024-05-17 08:13:01,1804,0,8
854,105,2024-05-17 08:14:01,1802,0,0
855,113,2024-05-17 08:15:01,1802,0,0
856,153,2024-05-17 08:16:01,1797,0,0
857,110,2024-05-17 08:17:01,1800,0,0
858,103,2024-05-17 08:18:01,1805,0,0
859,105,2024-05-17 08:19:01,1804,0,0
860,145,2024-05-17 08:20:01,1802,0,0
861,170,2024-05-17 08:21:01,1799,0,0
862,119,2024-05-17 08:22:01,1800,0,0
863,149,2024-05-17 08:23:01,1796,0,0
864,157,2024-05-17 08:24:01,1796,0,0
865,133,2024-05-17 08:25:01,1802,0,0
866,111,2024-05-17 08:26:01,1799,0,0
867,123,2024-05-17 08:27:01,1797,0,0
868,119,2024-05-17 08:28:01,1803,0,0
869,114,2024-05-17 08:29:01,1800,0,0
870,119,2024-05-17 08:30:01,1802,0,0
871,114,2024-05-17 08:31:01,1803,0,0
872,117,2024-05-17 08:32:01,1803,0,8
873,119,2024-05-17 08:33:01,1802,0,0
874,113,2024-05-17 08:34:01,1803,0,0
875,126,2024-05-17 08:35:01,1800,0,0
876,115,2024-05-17 08:36:01,1802,0,0
877,117,2024-05-17 08:37:01,1800,0,0
878,118,2024-05-17 08:38:01,1802,0,0
879,123,2024-05-17 08:39:01,1802,0,0
880,118,2024-05-17 08:40:01,1800,0,8
881,116,2024-05-17 08:41:01,1804,0,0
882,122,2024-05-17 08:42:01,1805,0,0
883,126,2024-05-17 08:43:01,1805,0,0
884,132,2024-05-17 08:44:01,1802,0,0
885,134,2024-05-17 08:45:01,1803,0,0
886,124,2024-05-17 08:46:01,1800,0,0
887,134,2024-05-17 08:47:01,1802,0,0
888,142,2024-05-17 08:48:01,1801,0,0
889,141,2024-05-17 08:49:01,1803,0,0
890,155,2024-05-17 08:50:01,1803,0,8
891,131,2024-05-17 08:51:01,1802,0,0
892,141,2024-05-17 08:52:01,1796,0,0
893,134,2024-05-17 08:53:01,1801,0,0
894,133,2024-05-17 08:54:01,1800,0,0
895,127,2024-05-17 08:55:01,1800,0,0
896,132,2024-05-17 08:56:01,1798,0,0
897,130,2024-05-17 08:57:01,1801,0,0
898,127,2024-05-17 08:58:01,1802,0,0
899,145,2024-05-17 08:59:01,1798,0,8
900,167,2024-05-17 10:00:01,1796,0,0
901,150,2024-05-17 10:01:01,1806,0,0
902,127,2024-05-17 10:02:01,1800,0,0
903,121,2024-05-17 10:03:01,1802,0,8
904,171,2024-05-17 10:04:01,1801,0,8
905,160,2024-05-17 10:05:01,1797,0,0
906,149,2024-05-17 10:06:01,1802,0,0
907,124,2024-05-17 10:07:01,1802,0,0
908,128,2024-05-17 10:08:01,1801,0,0
909,106,2024-05-17 10:09:01,1806,0,0
910,126,2024-05-17 10:10:01,1801,0,0
911,139,2024-05-17 10:11:01,1801,0,0
912,112,2024-05-17 10:12:01,1804,0,0
913,103,2024-05-17 10:13:01,1803,0,8
914,103,2024-05-17 10:14:01,1802,0,0
915,122,2024-05-17 10:15:01,1801,0,0
916,106,2024-05-17 10:16:01,1802,0,0
917,104,2024-05-17 10:17:01,1802,0,0
918,106,2024-05-17 10:18:01,1804,0,0
919,106,2024-05-17 10:19:01,1802,0,0
920,112,2024-05-17 10:20:01,1802,0,0
921,106,2024-05-17 10:21:01,1806,0,0
922,104,2024-05-17 10:22:01,1802,0,8
923,109,2024-05-17 10:23:01,1802,0,8
924,106,2024-05-17 10:24:01,1802,0,0
925,106,2024-05-17 10:25:01,1804,0,0
926,108,2024-05-17 10:26:01,1802,0,0
927,107,2024-05-17 10:27:01,1803,0,0
928,105,2024-05-17 10:28:01,1802,0,0
929,102,2024-05-17 10:29:01,1805,0,0
930,107,2024-05-17 10:30:01,1802,0,0
931,108,2024-05-17 10:31:01,1802,0,0
932,108,2024-05-17 10:32:01,1800,0,0
933,110,2024-05-17 10:33:01,1802,0,0
934,107,2024-05-17 10:34:01,1803,0,0
935,108,2024-05-17 10:35:01,1804,0,0
936,107,2024-05-17 10:36:01,1806,0,0
937,108,2024-05-17 10:37:01,1802,0,0
938,102,2024-05-17 10:38:01,1801,0,0
939,111,2024-05-17 10:39:01,1802,0,0
940,104,2024-05-17 10:40:01,1800,0,8
941,108,2024-05-17 10:41:01,1802,0,8
942,116,2024-05-17 10:42:01,1801,0,0
943,105,2024-05-17 10:43:01,1802,0,0
944,108,2024-05-17 10:44:01,1801,0,0
945,148,2024-05-17 10:45:01,1799,0,0
946,108,2024-05-17 10:46:01,1802,0,0
947,115,2024-05-17 10:47:01,1800,0,0
948,107,2024-05-17 10:48:01,1800,0,0
949,106,2024-05-17 10:49:01,1800,0,8
950,108,2024-05-17 10:50:01,1804,0,8
951,103,2024-05-17 10:51:01,1806,0,8
952,106,2024-05-17 10:52:01,1805,0,0
953,104,2024-05-17 10:53:01,1803,0,0
954,105,2024-05-17 10:54:01,1802,0,0
955,102,2024-05-17 10:55:01,1804,0,0
956,156,2024-05-17 10:56:01,1797,0,0
957,100,2024-05-17 10:57:01,1800,0,0
958,101,2024-05-17 10:58:01,1803,0,0
959,101,2024-05-17 10:59:01,1803,0,0
960,111,2024-05-17 11:00:01,1803,0,0
961,104,2024-05-17 11:01:01,1799,0,0
962,105,2024-05-17 11:02:01,1803,0,0
963,114,2024-05-17 11:03:01,1803,0,0
964,111,2024-05-17 11:04:01,1803,0,0
965,104,2024-05-17 11:05:01,1802,0,0
966,128,2024-05-17 11:06:01,1800,0,0
967,104,2024-05-17 11:07:01,1802,0,8
968,105,2024-05-17 11:08:01,1803,0,0
969,102,2024-05-17 11:09:01,1805,0,0
970,107,2024-05-17 11:10:01,1803,0,0
971,107,2024-05-17 11:11:01,1802,0,0
972,111,2024-05-17 11:12:01,1802,0,0
973,104,2024-05-17 11:13:01,1802,0,0
974,107,2024-05-17 11:14:01,1802,0,0
975,106,2024-05-17 11:15:01,1800,0,8
976,103,2024-05-17 11:16:01,1804,0,0
977,102,2024-05-17 11:17:01,1802,0,0
978,103,2024-05-17 11:18:01,1803,0,0
979,104,2024-05-17 11:19:01,1804,0,0
980,104,2024-05-17 11:20:01,1804,0,0
981,106,2024-05-17 11:21:01,1804,0,0
982,102,2024-05-17 11:22:01,1802,0,0
983,108,2024-05-17 11:23:01,1803,0,8
984,106,2024-05-17 11:24:01,1800,0,8
985,105,2024-05-17 11:25:01,1803,0,0
986,102,2024-05-17 11:26:01,1804,0,0
987,106,2024-05-17 11:27:01,1802,0,0
988,102,2024-05-17 11:28:01,1805,0,0
989,102,2024-05-17 11:29:01,1803,0,0
990,102,2024-05-17 11:30:01,1802,0,0
991,105,2024-05-17 11:31:01,1804,0,0
992,103,2024-05-17 11:32:01,1802,0,0
993,114,2024-05-17 11:33:01,1800,0,8
994,103,2024-05-17 11:34:01,1803,0,8
995,114,2024-05-17 11:35:01,1800,0,0
996,101,2024-05-17 11:36:01,1806,0,0
997,109,2024-05-17 11:37:01,1803,0,0
998,107,2024-05-17 11:38:01,1802,0,0
999,111,2024-05-17 11:39:01,1802,0,0
1000,103,2024-05-17 11:40:01,1802,0,0
1001,112,2024-05-17 11:41:01,1801,0,0
1002,113,2024-05-17 11:42:01,1801,0,0
1003,109,2024-05-17 11:43:01,1802,0,0
1004,109,2024-05-17 11:44:01,1803,0,8
1005,112,2024-05-17 11:45:01,1802,0,0
1006,111,2024-05-17 11:46:01,1802,0,0
1007,106,2024-05-17 11:47:01,1805,0,0
1008,106,2024-05-17 11:48:01,1802,0,0
1009,105,2024-05-17 11:49:01,1803,0,0
1010,115,2024-05-17 11:50:01,1806,0,0
1011,106,2024-05-17 11:51:01,1802,0,0
1012,137,2024-05-17 11:52:01,1801,0,0
1013,108,2024-05-17 11:53:01,1802,0,8
1014,101,2024-05-17 11:54:01,1803,0,8
1015,102,2024-05-17 11:55:01,1804,0,0
1016,108,2024-05-17 11:56:01,1804,0,0
1017,110,2024-05-17 11:57:01,1805,0,0
1018,111,2024-05-17 11:58:01,1805,0,0
1019,110,2024-05-17 11:59:01,1803,0,0
1020,109,2024-05-17 12:00:01,1802,0,0
1021,112,2024-05-17 12:01:01,1803,0,0
1022,115,2024-05-17 12:02:01,1800,0,0
1023,111,2024-05-17 12:03:01,1802,0,0
1024,112,2024-05-17 12:04:01,1804,0,0
1025,104,2024-05-17 12:05:01,1802,0,0
1026,106,2024-05-17 12:06:01,1802,0,0
1027,108,2024-05-17 12:07:01,1802,0,0
1028,107,2024-05-17 12:08:01,1803,0,0
1029,102,2024-05-17 12:09:01,1803,0,0
1030,103,2024-05-17 12:10:01,1803,0,0
1031,110,2024-05-17 12:11:02,1804,0,0
1032,103,2024-05-17 12:12:01,1803,0,0
1033,104,2024-05-17 12:13:01,1802,0,8
1034,110,2024-05-17 12:14:01,1803,0,0
1035,113,2024-05-17 12:15:01,1802,0,0
1036,111,2024-05-17 12:16:01,1802,0,0
1037,112,2024-05-17 12:17:01,1802,0,0
1038,109,2024-05-17 12:18:01,1802,0,0
1039,111,2024-05-17 12:19:01,1802,0,0
1040,111,2024-05-17 12:20:01,1801,0,0
1041,112,2024-05-17 12:21:01,1800,0,0
1042,113,2024-05-17 12:22:01,1800,0,0
1043,113,2024-05-17 12:23:01,1802,0,0
1044,109,2024-05-17 12:24:01,1801,0,0
1045,111,2024-05-17 12:25:01,1800,0,0
1046,108,2024-05-17 12:26:01,1802,0,0
1047,108,2024-05-17 12:27:01,1801,0,0
1048,101,2024-05-17 12:28:01,1803,0,0
1049,100,2024-05-17 12:29:01,1802,0,0
1050,108,2024-05-17 12:30:01,1801,0,8
1051,110,2024-05-17 12:31:01,1802,0,0
1052,113,2024-05-17 12:32:01,1800,0,0
1053,113,2024-05-17 12:33:01,1802,0,0
1054,109,2024-05-17 12:34:01,1802,0,0
1055,110,2024-05-17 12:35:01,1800,0,0
1056,108,2024-05-17 12:36:01,1803,0,0
1057,109,2024-05-17 12:37:01,1800,0,0
1058,110,2024-05-17 12:38:01,1801,0,0
1059,106,2024-05-17 12:39:01,1802,0,0
1060,107,2024-05-17 12:40:01,1802,0,0
1061,110,2024-05-17 12:41:01,1802,0,0
1062,106,2024-05-17 12:42:01,1801,0,0
1063,109,2024-05-17 12:43:01,1802,0,0
1064,108,2024-05-17 12:44:01,1802,0,0
1065,107,2024-05-17 12:45:01,1802,0,0
1066,107,2024-05-17 12:46:01,1801,0,0
1067,107,2024-05-17 12:47:01,1802,0,0
1068,107,2024-05-17 12:48:01,1801,0,8
1069,107,2024-05-17 12:49:01,1802,0,0
1070,114,2024-05-17 12:50:01,1798,0,8
1071,106,2024-05-17 12:51:01,1803,0,0
1072,107,2024-05-17 12:52:01,1802,0,0
1073,107,2024-05-17 12:53:01,1802,0,0
1074,109,2024-05-17 12:54:01,1802,0,0
1075,105,2024-05-17 12:55:01,1802,0,0
1076,107,2024-05-17 12:56:01,1801,0,0
1077,103,2024-05-17 12:57:01,1800,0,8
1078,112,2024-05-17 12:58:01,1800,0,0
1079,113,2024-05-17 12:59:01,1805,0,0
1080,103,2024-05-17 13:00:01,1802,0,0
1081,104,2024-05-17 13:01:01,1803,0,0
1082,104,2024-05-17 13:02:01,1802,0,0
1083,108,2024-05-17 13:03:01,1802,0,0
1084,103,2024-05-17 13:04:01,1802,0,0
1085,103,2024-05-17 13:05:01,1802,0,0
1086,110,2024-05-17 13:06:01,1800,0,0
1087,108,2024-05-17 13:07:01,1802,0,8
1088,106,2024-05-17 13:08:01,1802,0,0
1089,105,2024-05-17 13:09:01,1802,0,0
1090,104,2024-05-17 13:10:01,1801,0,0
1091,103,2024-05-17 13:11:01,1804,0,0
1092,106,2024-05-17 13:12:01,1801,0,0
1093,104,2024-05-17 13:13:01,1804,0,0
1094,107,2024-05-17 13:14:01,1802,0,0
1095,107,2024-05-17 13:15:01,1800,0,0
1096,102,2024-05-17 13:16:01,1802,0,0
1097,103,2024-05-17 13:17:01,1803,0,0
1098,104,2024-05-17 13:18:01,1802,0,0
1099,103,2024-05-17 13:19:01,1802,0,0
1100,104,2024-05-17 13:20:01,1802,0,0
1101,105,2024-05-17 13:21:01,1802,0,0
1102,105,2024-05-17 13:22:01,1803,0,0
1103,114,2024-05-17 13:23:01,1802,0,8
1104,110,2024-05-17 13:24:01,1802,0,8
1105,112,2024-05-17 13:25:01,1801,0,0
1106,106,2024-05-17 13:26:01,1801,0,0
1107,102,2024-05-17 13:27:01,1801,0,0
1108,107,2024-05-17 13:28:01,1802,0,0
1109,100,2024-05-17 13:29:01,1805,0,0
1110,105,2024-05-17 13:30:01,1801,0,0
1111,104,2024-05-17 13:31:01,1801,0,0
1112,107,2024-05-17 13:32:01,1803,0,8
1113,110,2024-05-17 13:33:01,1800,0,0
1114,107,2024-05-17 13:34:01,1802,0,0
1115,118,2024-05-17 13:35:01,1797,0,0
1116,111,2024-05-17 13:36:01,1802,0,0
1117,110,2024-05-17 13:37:01,1800,0,0
1118,110,2024-05-17 13:38:01,1799,0,0
1119,110,2024-05-17 13:39:01,1801,0,0
1120,103,2024-05-17 13:40:01,1801,0,0
1121,102,2024-05-17 13:41:01,1799,0,0
1122,103,2024-05-17 13:42:01,1802,0,0
1123,98,2024-05-17 13:43:01,1802,0,0
1124,106,2024-05-17 13:44:01,1802,0,0
1125,103,2024-05-17 13:45:01,1801,0,0
1126,100,2024-05-17 13:46:01,1802,0,0
1127,104,2024-05-17 13:47:01,1801,0,0
1128,104,2024-05-17 13:48:01,1802,0,0
1129,104,2024-05-17 13:49:01,1803,0,0
1130,104,2024-05-17 13:50:01,1802,0,0
1131,105,2024-05-17 13:51:01,1800,0,0
1132,102,2024-05-17 13:52:01,1800,0,0
1133,102,2024-05-17 13:53:01,1800,0,0
1134,105,2024-05-17 13:54:01,1802,0,0
1135,100,2024-05-17 13:55:01,1801,0,0
1136,106,2024-05-17 13:56:01,1801,0,0
1137,108,2024-05-17 13:57:01,1801,0,0
1138,103,2024-05-17 13:58:01,1802,0,0
1139,108,2024-05-17 13:59:01,1800,0,0
1140,104,2024-05-17 14:00:01,1801,0,8
1141,108,2024-05-17 14:01:01,1801,0,0
1142,106,2024-05-17 14:02:01,1800,0,0
1143,98,2024-05-17 14:03:01,1801,0,0
1144,104,2024-05-17 14:04:01,1802,0,0
1145,109,2024-05-17 14:05:01,1802,0,0
1146,113,2024-05-17 14:06:01,1799,0,0
1147,109,2024-05-17 14:07:01,1800,0,0
1148,111,2024-05-17 14:08:01,1801,0,0
1149,115,2024-05-17 14:09:01,1799,0,0
1150,112,2024-05-17 14:10:01,1799,0,8
1151,112,2024-05-17 14:11:01,1802,0,0
1152,106,2024-05-17 14:12:01,1802,0,0
1153,102,2024-05-17 14:13:01,1801,0,0
1154,102,2024-05-17 14:14:01,1802,0,0
1155,102,2024-05-17 14:15:01,1801,0,0
