,_id,P1_78,groupId,P1_91.10,P1_91.5,P1_91.4,P1_91.15,P1_91.7,P1_91.6,P1_91.1,P1_91.12,P1_91.0,P1_91.11,P1_91.3,P1_91.14,csvTime,P1_91.2,P1_91.13,P1_90.9,P1_92.7,P1_90.15,P1_90.14,P1_90.11,P1_90.10,P1_90.12,nodeName,P1_90.0,P1_90.6,P1_92.4,P1_90.5,P1_92.3,P1_90.8,P1_92.6,P1_90.7,P1_92.5,P1_90.2,P1_92.0,P1_90.1,P1_90.4,P1_92.2,timestamp,P1_90.3,P1_92.1,P1_91.9,P1_91.8,P1_89.15,P1_89.14,P1_80,P1_89.13,P1_79
115,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 01:55:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727200564923,0,1,0,0,0,1,0,1,0
116,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 01:56:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727200625369,0,1,0,0,0,1,0,1,0
117,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 01:57:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727200684810,0,1,0,0,0,1,0,1,0
118,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 01:58:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727200745071,0,1,0,0,0,1,0,1,0
119,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 01:59:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727200805523,0,1,0,0,0,1,0,1,0
120,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:00:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727200864876,0,1,0,0,0,1,0,1,0
121,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:01:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727200925265,0,1,0,0,0,1,0,1,0
122,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:02:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727200985709,0,1,0,0,0,1,0,1,0
123,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:03:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201045102,0,1,0,0,0,1,0,1,0
124,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:04:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201105401,0,1,0,0,0,1,0,1,0
125,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:05:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201164817,0,1,0,0,0,1,0,1,0
126,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:06:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201225267,0,1,0,0,0,1,0,1,0
127,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:07:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201285666,0,1,0,0,0,1,0,1,0
128,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:08:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201345169,0,1,0,0,0,1,0,1,0
129,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:09:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201405520,0,1,0,0,0,1,0,1,0
130,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:10:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201464924,0,1,0,0,0,1,0,1,0
131,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:11:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201525278,0,1,0,0,0,1,0,1,0
132,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:12:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201584791,0,1,0,0,0,1,0,1,0
133,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:13:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201645310,0,1,0,0,0,1,0,1,0
134,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:14:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201705728,0,1,0,0,0,1,0,1,0
135,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:15:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201765029,0,1,0,0,0,1,0,1,0
136,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:16:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201825381,0,1,0,0,0,1,0,1,0
137,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:17:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201884848,0,1,0,0,0,1,0,1,0
138,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:18:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727201945276,0,1,0,0,0,1,0,1,0
139,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:19:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202004658,0,1,0,0,0,1,0,1,0
140,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:20:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202064991,0,1,0,0,0,1,0,1,0
141,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:21:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202125488,0,1,0,0,0,1,0,1,0
142,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:22:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202184850,0,1,0,0,0,1,0,1,0
143,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:23:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202245246,0,1,0,0,0,1,0,1,0
144,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:24:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202304683,0,1,0,0,0,1,0,1,0
145,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:25:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202365150,0,1,0,0,0,1,0,1,0
146,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:26:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202425535,0,1,0,0,0,1,0,1,0
147,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:27:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202484930,0,1,0,0,0,1,0,1,0
148,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:28:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202545322,0,1,0,0,0,1,0,1,0
149,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:29:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202604798,0,1,0,0,0,1,0,1,0
150,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:30:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202665152,0,1,0,0,0,1,0,1,0
151,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:31:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202725554,0,1,0,0,0,1,0,1,0
152,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:32:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202784971,0,1,0,0,0,1,0,1,0
153,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:33:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202845376,0,1,0,0,0,1,0,1,0
154,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:34:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202905744,0,1,0,0,0,1,0,1,0
155,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:35:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727202965182,0,1,0,0,0,1,0,1,0
156,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:36:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203025609,0,1,0,0,0,1,0,1,0
157,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:37:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203085045,0,1,0,0,0,1,0,1,0
158,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:38:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203145425,0,1,0,0,0,1,0,1,0
159,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:39:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203204797,0,1,0,0,0,1,0,1,0
160,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:40:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203265183,0,1,0,0,0,1,0,1,0
161,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:41:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203324570,0,1,0,0,0,1,0,1,0
162,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:42:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203384981,0,1,0,0,0,1,0,1,0
163,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:43:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203445311,0,1,0,0,0,1,0,1,0
164,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:44:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203504664,0,1,0,0,0,1,0,1,0
165,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:45:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203565095,0,1,0,0,0,1,0,1,0
166,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:46:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203625592,0,1,0,0,0,1,0,1,0
167,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:47:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203684937,0,1,0,0,0,1,0,1,0
168,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:48:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203745272,0,1,0,0,0,1,0,1,0
169,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:49:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203805600,0,1,0,0,0,1,0,1,0
170,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:50:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203864989,0,1,0,0,0,1,0,1,0
171,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:51:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203925421,0,1,0,0,0,1,0,1,0
172,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:52:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727203984814,0,1,0,0,0,1,0,1,0
173,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:53:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204045237,0,1,0,0,0,1,0,1,0
174,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:54:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204105595,0,1,0,0,0,1,0,1,0
175,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:55:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204164968,0,1,0,0,0,1,0,1,0
176,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:56:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204225340,0,1,0,0,0,1,0,1,0
177,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:57:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204285631,0,1,0,0,0,1,0,1,0
178,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:58:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204345052,0,1,0,0,0,1,0,1,0
179,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 02:59:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204405434,0,1,0,0,0,1,0,1,0
180,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:00:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204464845,0,1,0,0,0,1,0,1,0
181,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:01:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204525405,0,1,0,0,0,1,0,1,0
182,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:02:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204584846,0,1,0,0,0,1,0,1,0
183,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:03:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204645113,0,1,0,0,0,1,0,1,0
184,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:04:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204705550,0,1,0,0,0,1,0,1,0
185,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:05:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204765081,0,1,0,0,0,1,0,1,0
186,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:06:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204825509,0,1,0,0,0,1,0,1,0
187,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:07:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204884862,0,1,0,0,0,1,0,1,0
188,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:08:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727204945315,0,1,0,0,0,1,0,1,0
189,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:09:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205005780,0,1,0,0,0,1,0,1,0
190,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:10:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205065262,0,1,0,0,0,1,0,1,0
191,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:11:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205125638,0,1,0,0,0,1,0,1,0
192,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:12:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205185054,0,1,0,0,0,1,0,1,0
193,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:13:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205245411,0,1,0,0,0,1,0,1,0
194,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:14:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205304753,0,1,0,0,0,1,0,1,0
195,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:15:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205365166,0,1,0,0,0,1,0,1,0
196,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:16:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205425623,0,1,0,0,0,1,0,1,0
197,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:17:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205485016,0,1,0,0,0,1,0,1,0
198,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:18:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205545352,0,1,0,0,0,1,0,1,0
199,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:19:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205604824,0,1,0,0,0,1,0,1,0
200,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:20:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205665239,0,1,0,0,0,1,0,1,0
201,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:21:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205724647,0,1,0,0,0,1,0,1,0
202,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:22:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205785041,0,1,0,0,0,1,0,1,0
203,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:23:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205845480,0,1,0,0,0,1,0,1,0
204,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:24:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205905013,0,1,0,0,0,1,0,1,0
205,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:25:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727205965373,0,1,0,0,0,1,0,1,0
206,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:26:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206025725,0,1,0,0,0,1,0,1,0
207,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:27:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206085087,0,1,0,0,0,1,0,1,0
208,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:28:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206145466,0,1,0,0,0,1,0,1,0
209,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:29:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206204774,0,1,0,0,0,1,0,1,0
210,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:30:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206265209,0,1,0,0,0,1,0,1,0
211,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:31:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206325519,0,1,0,0,0,1,0,1,0
212,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:32:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206384998,0,1,0,0,0,1,0,1,0
213,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:33:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206445327,0,1,0,0,0,1,0,1,0
214,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:34:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206504697,0,1,0,0,0,1,0,1,0
215,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:35:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206565031,0,1,0,0,0,1,0,1,0
216,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:36:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206625502,0,1,0,0,0,1,0,1,0
217,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:37:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206684857,0,1,0,0,0,1,0,1,0
218,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:38:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206745255,0,1,0,0,0,1,0,1,0
219,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:39:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206805599,0,1,0,0,0,1,0,1,0
220,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:40:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206864991,0,1,0,0,0,1,0,1,0
221,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:41:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206925363,0,1,0,0,0,1,0,1,0
222,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:42:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727206984734,0,1,0,0,0,1,0,1,0
223,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:43:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727207045130,0,1,0,0,0,1,0,1,0
224,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:44:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727207105470,0,1,0,0,0,1,0,1,0
225,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:45:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727207164877,0,1,0,0,0,1,0,1,0
226,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:46:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727207225268,0,1,0,0,0,1,0,1,0
227,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:47:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727207285776,0,1,0,0,0,1,0,1,0
228,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:48:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727207345137,0,1,0,0,0,1,0,1,0
229,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:49:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727207405521,0,1,0,0,0,1,0,1,0
230,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:50:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727207464872,0,1,0,0,0,1,0,1,0
231,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:51:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727207525361,0,1,0,0,0,1,0,1,0
232,,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2024-09-25 03:52:56,0,0,0,1,0,0,0,0,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1727207584746,0,1,0,0,0,1,0,1,0
