index,csvTime,P2_2,P2_3,P2_25,P2_24
143789,2024-05-17 09:43:48,0,0,124,1801
143790,2024-05-17 09:44:49,8,0,153,1800
143791,2024-05-17 09:45:48,0,0,144,1802
143792,2024-05-17 09:46:49,0,0,132,1802
143793,2024-05-17 09:47:49,0,0,143,1800
143794,2024-05-17 09:48:49,0,0,135,1803
143797,2024-05-17 09:49:48,0,0,120,1801
143804,2024-05-17 09:50:49,0,0,120,1800
143805,2024-05-17 09:51:48,0,0,138,1797
143806,2024-05-17 09:52:48,0,0,133,1802
143807,2024-05-17 09:53:48,8,0,135,1798
143808,2024-05-17 09:54:48,8,0,156,1806
143809,2024-05-17 09:55:48,8,0,159,1799
143810,2024-05-17 09:56:49,0,0,168,1795
143811,2024-05-17 09:57:48,0,0,148,1797
143812,2024-05-17 09:58:48,0,0,174,1799
143813,2024-05-17 09:59:48,0,0,164,1798
473,2024-05-17 10:00:48,0,0,136,1802
474,2024-05-17 10:01:48,0,0,125,1802
475,2024-05-17 10:02:48,0,0,123,1802
476,2024-05-17 10:03:49,0,0,108,1800
477,2024-05-17 10:04:48,0,0,109,1803
478,2024-05-17 10:05:48,0,0,139,1800
479,2024-05-17 10:06:48,0,0,147,1800
480,2024-05-17 10:07:48,0,0,126,1801
481,2024-05-17 10:08:49,0,0,121,1802
482,2024-05-17 10:09:49,0,0,120,1803
483,2024-05-17 10:10:49,0,0,112,1802
484,2024-05-17 10:11:48,0,0,106,1804
485,2024-05-17 10:12:48,0,0,102,1804
486,2024-05-17 10:13:48,8,0,123,1800
487,2024-05-17 10:14:48,0,0,117,1800
488,2024-05-17 10:15:49,0,0,106,1803
489,2024-05-17 10:16:48,0,0,103,1803
490,2024-05-17 10:17:49,0,0,106,1803
491,2024-05-17 10:18:48,0,0,101,1805
492,2024-05-17 10:19:48,0,0,109,1804
493,2024-05-17 10:20:48,0,0,110,1802
494,2024-05-17 10:21:49,0,0,104,1802
495,2024-05-17 10:22:48,0,0,105,1803
496,2024-05-17 10:23:48,8,0,104,1803
497,2024-05-17 10:24:48,0,0,102,1802
498,2024-05-17 10:25:48,0,0,105,1803
499,2024-05-17 10:26:49,0,0,104,1802
500,2024-05-17 10:27:48,0,0,107,1804
501,2024-05-17 10:28:48,0,0,102,1801
502,2024-05-17 10:29:49,0,0,104,1804
503,2024-05-17 10:30:48,0,0,104,1803
504,2024-05-17 10:31:49,0,0,104,1802
505,2024-05-17 10:32:48,0,0,108,1802
506,2024-05-17 10:33:49,0,0,106,1800
507,2024-05-17 10:34:49,0,0,105,1805
508,2024-05-17 10:35:49,0,0,107,1803
509,2024-05-17 10:36:48,0,0,103,1804
510,2024-05-17 10:37:49,0,0,102,1804
511,2024-05-17 10:38:49,0,0,106,1801
512,2024-05-17 10:39:49,0,0,106,1802
513,2024-05-17 10:40:48,0,0,102,1804
514,2024-05-17 10:41:48,0,0,111,1802
515,2024-05-17 10:42:49,0,0,106,1800
516,2024-05-17 10:43:48,0,0,101,1800
517,2024-05-17 10:44:48,0,0,136,1797
518,2024-05-17 10:45:48,0,0,103,1802
519,2024-05-17 10:46:48,0,0,102,1802
520,2024-05-17 10:47:48,0,0,105,1804
521,2024-05-17 10:48:49,0,0,103,1805
522,2024-05-17 10:49:48,0,0,105,1804
523,2024-05-17 10:50:48,0,0,102,1804
524,2024-05-17 10:51:48,0,0,104,1803
525,2024-05-17 10:52:48,8,0,104,1803
526,2024-05-17 10:53:48,8,0,102,1803
527,2024-05-17 10:54:48,0,0,99,1803
528,2024-05-17 10:55:48,0,0,113,1802
529,2024-05-17 10:56:49,0,0,98,1808
530,2024-05-17 10:57:48,0,0,98,1802
531,2024-05-17 10:58:48,0,0,98,1802
532,2024-05-17 10:59:48,0,0,105,1803
533,2024-05-17 11:00:49,0,0,108,1802
534,2024-05-17 11:01:48,0,0,98,1804
535,2024-05-17 11:02:48,0,0,109,1800
536,2024-05-17 11:03:48,8,0,109,1802
537,2024-05-17 11:04:49,0,0,101,1802
538,2024-05-17 11:05:49,0,0,118,1800
539,2024-05-17 11:06:49,0,0,102,1802
540,2024-05-17 11:07:48,0,0,103,1804
541,2024-05-17 11:08:48,0,0,103,1802
542,2024-05-17 11:09:49,0,0,102,1803
543,2024-05-17 11:10:48,0,0,103,1804
544,2024-05-17 11:11:48,0,0,101,1805
545,2024-05-17 11:12:48,8,0,105,1800
546,2024-05-17 11:13:48,0,0,103,1800
547,2024-05-17 11:14:48,0,0,102,1802
548,2024-05-17 11:15:49,0,0,103,1802
549,2024-05-17 11:16:48,0,0,99,1803
550,2024-05-17 11:17:48,0,0,98,1802
551,2024-05-17 11:18:48,0,0,99,1802
552,2024-05-17 11:19:48,0,0,101,1805
553,2024-05-17 11:20:48,0,0,106,1802
554,2024-05-17 11:21:48,8,0,98,1802
555,2024-05-17 11:22:48,0,0,104,1802
556,2024-05-17 11:23:48,0,0,104,1800
557,2024-05-17 11:24:49,0,0,102,1803
558,2024-05-17 11:25:48,0,0,102,1805
559,2024-05-17 11:26:49,0,0,104,1803
560,2024-05-17 11:27:48,0,0,101,1807
561,2024-05-17 11:28:49,0,0,100,1804
562,2024-05-17 11:29:48,0,0,97,1806
563,2024-05-17 11:30:48,0,0,98,1806
564,2024-05-17 11:31:49,8,0,100,1805
565,2024-05-17 11:32:48,0,0,110,1800
566,2024-05-17 11:33:48,0,0,100,1803
567,2024-05-17 11:34:48,0,0,106,1803
568,2024-05-17 11:35:48,0,0,101,1802
569,2024-05-17 11:36:48,0,0,104,1803
570,2024-05-17 11:37:48,0,0,98,1804
571,2024-05-17 11:38:48,0,0,105,1802
572,2024-05-17 11:39:49,0,0,100,1803
573,2024-05-17 11:40:49,0,0,109,1802
574,2024-05-17 11:41:48,8,0,106,1802
575,2024-05-17 11:42:49,8,0,107,1800
576,2024-05-17 11:43:48,0,0,107,1804
577,2024-05-17 11:44:48,0,0,105,1802
578,2024-05-17 11:45:49,0,0,109,1803
579,2024-05-17 11:46:48,0,0,102,1802
580,2024-05-17 11:47:49,0,0,105,1802
581,2024-05-17 11:48:49,0,0,102,1803
582,2024-05-17 11:49:49,0,0,108,1802
583,2024-05-17 11:50:48,0,0,104,1803
584,2024-05-17 11:51:49,8,0,118,1802
585,2024-05-17 11:52:49,0,0,104,1803
586,2024-05-17 11:53:48,0,0,107,1803
587,2024-05-17 11:54:48,0,0,107,1803
588,2024-05-17 11:55:48,0,0,102,1804
589,2024-05-17 11:56:48,0,0,105,1802
590,2024-05-17 11:57:49,0,0,108,1803
591,2024-05-17 11:58:49,0,0,109,1802
592,2024-05-17 12:00:48,0,0,110,1803
593,2024-05-17 12:01:49,0,0,112,1802
594,2024-05-17 12:02:48,0,0,100,1800
595,2024-05-17 12:03:48,0,0,110,1804
596,2024-05-17 12:04:48,0,0,100,1805
597,2024-05-17 12:05:48,0,0,104,1802
598,2024-05-17 12:06:48,0,0,99,1802
599,2024-05-17 12:07:48,0,0,100,1802
600,2024-05-17 12:08:49,0,0,107,1803
601,2024-05-17 12:09:49,0,0,101,1804
602,2024-05-17 12:10:48,0,0,108,1802
603,2024-05-17 12:11:49,8,0,103,1800
604,2024-05-17 12:12:49,8,0,103,1800
605,2024-05-17 12:13:48,0,0,100,1802
606,2024-05-17 12:14:49,0,0,108,1802
607,2024-05-17 12:15:49,0,0,108,1802
608,2024-05-17 12:16:48,0,0,104,1802
609,2024-05-17 12:17:48,0,0,108,1803
610,2024-05-17 12:18:48,0,0,107,1801
611,2024-05-17 12:19:49,0,0,107,1802
612,2024-05-17 12:20:48,8,0,110,1802
613,2024-05-17 12:21:48,8,0,108,1800
614,2024-05-17 12:22:49,0,0,109,1800
615,2024-05-17 12:23:49,0,0,107,1802
616,2024-05-17 12:24:49,0,0,108,1802
617,2024-05-17 12:25:48,0,0,105,1802
618,2024-05-17 12:26:48,0,0,100,1801
619,2024-05-17 12:27:48,0,0,104,1802
620,2024-05-17 12:28:48,0,0,107,1803
621,2024-05-17 12:29:49,0,0,108,1804
622,2024-05-17 12:30:48,8,0,111,1802
623,2024-05-17 12:31:48,0,0,107,1800
624,2024-05-17 12:32:48,0,0,110,1801
625,2024-05-17 12:33:48,0,0,109,1801
626,2024-05-17 12:34:49,0,0,107,1802
627,2024-05-17 12:35:48,0,0,107,1802
628,2024-05-17 12:36:48,0,0,106,1801
629,2024-05-17 12:37:48,0,0,104,1802
630,2024-05-17 12:38:48,0,0,105,1804
631,2024-05-17 12:39:48,0,0,105,1802
632,2024-05-17 12:40:48,8,0,105,1800
633,2024-05-17 12:41:48,0,0,105,1800
634,2024-05-17 12:42:49,0,0,106,1800
635,2024-05-17 12:43:48,0,0,106,1801
636,2024-05-17 12:44:49,0,0,105,1802
637,2024-05-17 12:45:48,0,0,107,1801
638,2024-05-17 12:46:48,0,0,103,1804
639,2024-05-17 12:47:48,0,0,102,1802
640,2024-05-17 12:48:48,0,0,104,1802
641,2024-05-17 12:49:48,0,0,109,1800
642,2024-05-17 12:50:48,0,0,108,1800
643,2024-05-17 12:51:48,0,0,104,1800
644,2024-05-17 12:52:49,0,0,106,1802
645,2024-05-17 12:53:48,0,0,103,1802
646,2024-05-17 12:54:48,0,0,103,1802
647,2024-05-17 12:55:49,0,0,100,1802
648,2024-05-17 12:56:48,0,0,102,1802
649,2024-05-17 12:57:48,0,0,102,1802
650,2024-05-17 12:58:48,0,0,107,1800
651,2024-05-17 13:00:48,8,0,101,1800
652,2024-05-17 13:01:48,0,0,99,1803
653,2024-05-17 13:02:48,0,0,102,1803
654,2024-05-17 13:03:48,0,0,104,1802
655,2024-05-17 13:04:48,0,0,101,1802
656,2024-05-17 13:05:49,0,0,100,1803
657,2024-05-17 13:06:49,0,0,107,1801
658,2024-05-17 13:07:48,0,0,107,1801
659,2024-05-17 13:08:48,0,0,106,1801
660,2024-05-17 13:09:48,0,0,107,1800
661,2024-05-17 13:10:48,0,0,101,1800
662,2024-05-17 13:11:48,0,0,103,1802
663,2024-05-17 13:12:48,0,0,101,1803
664,2024-05-17 13:13:49,0,0,103,1802
665,2024-05-17 13:14:49,0,0,102,1802
666,2024-05-17 13:15:49,0,0,102,1802
667,2024-05-17 13:16:48,0,0,104,1802
668,2024-05-17 13:17:49,0,0,101,1802
669,2024-05-17 13:18:48,0,0,102,1802
670,2024-05-17 13:19:48,8,0,101,1800
671,2024-05-17 13:20:48,0,0,102,1802
672,2024-05-17 13:21:49,0,0,104,1803
673,2024-05-17 13:22:48,0,0,109,1803
674,2024-05-17 13:23:49,0,0,109,1802
675,2024-05-17 13:24:49,0,0,108,1800
676,2024-05-17 13:25:48,0,0,105,1802
677,2024-05-17 13:26:48,0,0,104,1802
678,2024-05-17 13:27:48,0,0,99,1802
679,2024-05-17 13:28:48,8,0,102,1803
680,2024-05-17 13:29:48,8,0,96,1800
681,2024-05-17 13:30:49,0,0,102,1801
682,2024-05-17 13:31:48,0,0,102,1801
683,2024-05-17 13:32:48,0,0,101,1802
684,2024-05-17 13:33:48,0,0,106,1802
685,2024-05-17 13:34:49,0,0,113,1799
686,2024-05-17 13:35:49,0,0,110,1800
687,2024-05-17 13:36:49,0,0,109,1802
688,2024-05-17 13:37:48,0,0,105,1802
689,2024-05-17 13:38:48,0,0,107,1800
690,2024-05-17 13:39:49,0,0,104,1800
691,2024-05-17 13:40:48,0,0,100,1802
692,2024-05-17 13:41:48,0,0,98,1803
693,2024-05-17 13:42:48,0,0,99,1802
694,2024-05-17 13:43:48,0,0,100,1801
695,2024-05-17 13:44:48,0,0,100,1803
696,2024-05-17 13:45:49,0,0,97,1801
697,2024-05-17 13:46:48,0,0,100,1801
698,2024-05-17 13:47:49,0,0,101,1802
699,2024-05-17 13:48:48,8,0,102,1801
700,2024-05-17 13:49:48,0,0,102,1800
701,2024-05-17 13:50:49,0,0,99,1802
702,2024-05-17 13:51:48,0,0,100,1802
703,2024-05-17 13:52:48,0,0,102,1803
704,2024-05-17 13:53:48,0,0,99,1802
705,2024-05-17 13:54:49,0,0,102,1802
706,2024-05-17 13:55:48,0,0,103,1802
707,2024-05-17 13:56:48,0,0,104,1801
708,2024-05-17 13:57:48,0,0,106,1802
709,2024-05-17 13:58:48,0,0,105,1800
710,2024-05-17 14:00:48,0,0,97,1802
711,2024-05-17 14:01:49,0,0,101,1804
712,2024-05-17 14:02:49,0,0,104,1801
713,2024-05-17 14:03:49,0,0,105,1801
714,2024-05-17 14:04:49,0,0,107,1801
715,2024-05-17 14:05:49,0,0,107,1802
716,2024-05-17 14:06:48,0,0,110,1802
717,2024-05-17 14:07:49,0,0,107,1801
718,2024-05-17 14:08:48,0,0,111,1800
719,2024-05-17 14:09:48,0,0,109,1800
720,2024-05-17 14:10:48,0,0,107,1801
721,2024-05-17 14:11:48,0,0,101,1799
722,2024-05-17 14:12:48,0,0,102,1800
723,2024-05-17 14:13:49,0,0,104,1803
724,2024-05-17 14:14:48,0,0,101,1803
725,2024-05-17 14:15:48,0,0,103,1801
726,2024-05-17 14:16:48,0,0,102,1802
727,2024-05-17 14:17:48,0,0,103,1802
728,2024-05-17 14:18:48,0,0,102,1800
729,2024-05-17 14:19:49,0,0,101,1802
730,2024-05-17 14:20:48,0,0,105,1801
731,2024-05-17 14:21:48,0,0,112,1802
732,2024-05-17 14:22:48,0,0,102,1802
733,2024-05-17 14:23:48,0,0,102,1801
734,2024-05-17 14:24:48,0,0,97,1802
735,2024-05-17 14:25:49,0,0,96,1802
736,2024-05-17 14:26:48,0,0,99,1802
737,2024-05-17 14:27:48,8,0,98,1803
738,2024-05-17 14:28:48,0,0,97,1802
739,2024-05-17 14:29:48,0,0,94,1802
740,2024-05-17 14:30:48,0,0,95,1804
741,2024-05-17 14:31:48,0,0,94,1802
742,2024-05-17 14:32:48,0,0,96,1802
743,2024-05-17 14:33:48,0,0,99,1802
744,2024-05-17 14:34:48,0,0,100,1802
745,2024-05-17 14:35:48,0,0,100,1801
746,2024-05-17 14:36:48,0,0,99,1801
747,2024-05-17 14:37:48,0,0,101,1801
748,2024-05-17 14:38:49,0,0,102,1801
749,2024-05-17 14:39:48,8,0,101,1799
750,2024-05-17 14:40:48,0,0,103,1800
751,2024-05-17 14:41:48,0,0,100,1800
752,2024-05-17 14:42:48,0,0,102,1799
753,2024-05-17 14:43:48,0,0,100,1801
754,2024-05-17 14:44:49,0,0,101,1802
755,2024-05-17 14:45:48,0,0,98,1801
756,2024-05-17 14:46:48,0,0,99,1799
757,2024-05-17 14:47:49,8,0,101,1800
758,2024-05-17 14:48:48,0,0,99,1800
759,2024-05-17 14:49:49,0,0,101,1799
760,2024-05-17 14:50:48,0,0,102,1800
761,2024-05-17 14:51:48,0,0,102,1800
762,2024-05-17 14:52:49,0,0,100,1799
763,2024-05-17 14:53:48,0,0,102,1799
764,2024-05-17 14:54:48,0,0,101,1800
765,2024-05-17 14:55:48,0,0,104,1799
766,2024-05-17 14:56:48,0,0,104,1800
767,2024-05-17 14:57:48,0,0,101,1800
768,2024-05-17 14:58:49,0,0,101,1799
143695,2024-05-17 15:00:48,0,0,106,1800
143697,2024-05-17 15:01:49,0,0,101,1799
143699,2024-05-17 15:02:49,0,0,100,1801
143700,2024-05-17 15:03:48,0,0,101,1801
143701,2024-05-17 15:04:48,0,0,100,1802
143702,2024-05-17 15:05:48,8,0,100,1799
143703,2024-05-17 15:06:48,8,0,102,1797
143704,2024-05-17 15:07:48,0,0,101,1800
143705,2024-05-17 15:08:48,0,0,104,1801
143706,2024-05-17 15:09:48,0,0,105,1799
143707,2024-05-17 15:10:48,0,0,105,1801
143708,2024-05-17 15:11:48,0,0,107,1799
143710,2024-05-17 15:12:49,0,0,104,1802
143712,2024-05-17 15:13:48,0,0,99,1800
143717,2024-05-17 15:14:48,0,0,101,1801
143718,2024-05-17 15:15:49,0,0,99,1800
143719,2024-05-17 15:16:48,0,0,101,1800
143720,2024-05-17 15:17:48,0,0,102,1800
143721,2024-05-17 15:18:48,0,0,93,1801
143728,2024-05-17 15:19:49,0,0,99,1800
143729,2024-05-17 15:20:48,0,0,124,1796
143730,2024-05-17 15:21:48,0,0,101,1800
143731,2024-05-17 15:22:48,0,0,101,1800
143732,2024-05-17 15:23:48,0,0,130,1792
143733,2024-05-17 15:24:48,0,0,110,1802
143735,2024-05-17 15:25:49,0,0,110,1801
143738,2024-05-17 15:26:48,0,0,108,1800
143739,2024-05-17 15:27:48,0,0,106,1801
143740,2024-05-17 15:28:48,0,0,107,1802
143741,2024-05-17 15:29:49,0,0,109,1802
143746,2024-05-17 15:30:48,0,0,109,1803
143748,2024-05-17 15:31:48,0,0,100,1802
143750,2024-05-17 15:32:48,0,0,104,1803
143752,2024-05-17 15:33:48,0,0,101,1802
143755,2024-05-17 15:34:48,8,0,106,1802
143756,2024-05-17 15:35:49,0,0,108,1802
143770,2024-05-17 15:36:49,0,0,105,1800
143771,2024-05-17 15:37:48,0,0,101,1803
143772,2024-05-17 15:38:48,0,0,104,1804
143773,2024-05-17 15:39:48,0,0,106,1802
143774,2024-05-17 15:40:48,0,0,106,1802
143775,2024-05-17 15:41:48,0,0,103,1802
143776,2024-05-17 15:42:48,0,0,105,1799
143777,2024-05-17 15:43:48,0,0,100,1801
143778,2024-05-17 15:44:48,0,0,106,1802
143779,2024-05-17 15:45:49,0,0,168,1794
143780,2024-05-17 15:46:49,0,0,101,1800
143781,2024-05-17 15:47:48,0,0,138,1799
143782,2024-05-17 15:48:48,0,0,101,1802
143783,2024-05-17 15:49:48,0,0,100,1805
143785,2024-05-17 15:50:48,0,0,114,1802
143795,2024-05-17 15:51:49,0,0,97,1802
143796,2024-05-17 15:52:48,0,0,101,1803
143798,2024-05-17 15:53:48,8,0,98,1802
143799,2024-05-17 15:54:48,0,0,106,1803
143800,2024-05-17 15:55:49,8,0,105,1802
143801,2024-05-17 15:56:48,0,0,99,1800
143802,2024-05-17 15:57:48,0,0,108,1801
143803,2024-05-17 15:58:49,0,0,101,1803
143814,2024-05-17 16:00:48,0,0,105,1802
143815,2024-05-17 16:01:48,0,0,101,1802
143816,2024-05-17 16:02:48,0,0,105,1803
143817,2024-05-17 16:03:48,8,0,102,1804
143818,2024-05-17 16:04:48,8,0,104,1802
143819,2024-05-17 16:05:49,0,0,104,1800
143820,2024-05-17 16:06:48,0,0,105,1802
143821,2024-05-17 16:07:48,0,0,100,1803
143822,2024-05-17 16:08:48,0,0,110,1802
143823,2024-05-17 16:09:49,0,0,101,1803
143824,2024-05-17 16:10:48,0,0,97,1802
143825,2024-05-17 16:11:48,0,0,108,1802
143826,2024-05-17 16:12:48,0,0,112,1802
143827,2024-05-17 16:13:49,0,0,104,1803
143828,2024-05-17 16:14:48,0,0,106,1804
143829,2024-05-17 16:15:49,0,0,106,1800
143830,2024-05-17 16:16:48,0,0,100,1800
143831,2024-05-17 16:17:48,0,0,96,1805
143832,2024-05-17 16:18:48,0,0,108,1801
143833,2024-05-17 16:19:48,0,0,99,1804
143834,2024-05-17 16:20:49,0,0,101,1802
143835,2024-05-17 16:21:48,0,0,104,1802
143836,2024-05-17 16:22:48,0,0,98,1805
143837,2024-05-17 16:23:48,0,0,100,1804
143838,2024-05-17 16:24:48,0,0,104,1800
143839,2024-05-17 16:25:48,0,0,106,1802
143840,2024-05-17 16:26:48,0,0,118,1802
143841,2024-05-17 16:27:48,0,0,110,1802
143842,2024-05-17 16:28:49,0,0,105,1802
143843,2024-05-17 16:29:48,0,0,110,1802
143844,2024-05-17 16:30:49,0,0,103,1802
143845,2024-05-17 16:31:48,0,0,100,1804
143846,2024-05-17 16:32:49,0,0,104,1804
143847,2024-05-17 16:33:48,0,0,110,1801
143848,2024-05-17 16:34:48,0,0,107,1800
143849,2024-05-17 16:35:48,0,0,111,1800
143850,2024-05-17 16:36:48,0,0,145,1802
143851,2024-05-17 16:37:49,0,0,106,1803
143852,2024-05-17 16:38:49,0,0,226,1789
143853,2024-05-17 16:39:48,0,0,223,1813
143854,2024-05-17 16:40:48,0,0,108,1806
143855,2024-05-17 16:41:48,0,0,102,1805
143856,2024-05-17 16:42:48,8,0,166,1799
143857,2024-05-17 16:43:48,0,0,195,1796
143858,2024-05-17 16:44:48,0,0,165,1800
143859,2024-05-17 16:45:49,0,0,103,1804
143860,2024-05-17 16:46:48,0,0,234,1799
143861,2024-05-17 16:47:48,0,0,146,1802
143862,2024-05-17 16:48:48,0,0,108,1803
143863,2024-05-17 16:49:49,0,0,102,1802
143864,2024-05-17 16:50:48,0,0,132,1804
143865,2024-05-17 16:51:48,8,0,106,1803
143866,2024-05-17 16:52:48,0,0,108,1802
143867,2024-05-17 16:53:48,0,0,112,1806
143868,2024-05-17 16:54:48,0,0,108,1800
143869,2024-05-17 16:55:48,0,0,107,1803
143870,2024-05-17 16:56:48,0,0,101,1804
143871,2024-05-17 16:57:48,0,0,108,1802
143872,2024-05-17 16:58:48,0,0,108,1805
769,2024-05-17 17:00:49,0,0,110,1802
770,2024-05-17 17:01:48,8,0,103,1803
771,2024-05-17 17:02:48,8,0,114,1802
772,2024-05-17 17:03:48,0,0,107,1800
773,2024-05-17 17:04:48,0,0,105,1800
774,2024-05-17 17:05:49,0,0,210,1793
775,2024-05-17 17:06:48,0,0,192,1795
776,2024-05-17 17:07:49,0,0,204,1795
777,2024-05-17 17:08:48,0,0,112,1804
778,2024-05-17 17:09:48,0,0,110,1803
779,2024-05-17 17:10:48,0,0,101,1803
780,2024-05-17 17:11:48,8,0,106,1802
781,2024-05-17 17:12:48,0,0,107,1802
782,2024-05-17 17:13:48,0,0,114,1800
783,2024-05-17 17:14:49,0,0,106,1800
784,2024-05-17 17:15:48,0,0,104,1803
785,2024-05-17 17:16:48,0,0,110,1801
786,2024-05-17 17:17:49,0,0,106,1804
787,2024-05-17 17:18:48,0,0,106,1805
788,2024-05-17 17:19:48,0,0,105,1804
789,2024-05-17 17:20:49,0,0,106,1806
790,2024-05-17 17:21:49,0,0,123,1801
791,2024-05-17 17:22:48,0,0,104,1805
792,2024-05-17 17:23:48,0,0,106,1800
793,2024-05-17 17:24:48,0,0,100,1803
794,2024-05-17 17:25:48,0,0,103,1803
795,2024-05-17 17:26:48,0,0,104,1805
796,2024-05-17 17:27:48,0,0,100,1803
797,2024-05-17 17:28:48,0,0,101,1803
798,2024-05-17 17:29:48,0,0,106,1802
799,2024-05-17 17:30:49,0,0,112,1801
800,2024-05-17 17:31:48,0,0,118,1801
801,2024-05-17 17:32:49,0,0,98,1804
802,2024-05-17 17:33:49,0,0,99,1803
803,2024-05-17 17:34:48,0,0,96,1803
804,2024-05-17 17:35:48,0,0,107,1803
805,2024-05-17 17:36:49,0,0,102,1803
806,2024-05-17 17:37:48,0,0,114,1800
807,2024-05-17 17:38:48,0,0,137,1801
808,2024-05-17 17:39:48,0,0,128,1799
809,2024-05-17 17:40:49,0,0,102,1802
810,2024-05-17 17:41:48,0,0,108,1803
811,2024-05-17 17:42:49,0,0,106,1800
812,2024-05-17 17:43:48,0,0,101,1801
813,2024-05-17 17:44:49,0,0,100,1802
814,2024-05-17 17:45:48,0,0,100,1804
815,2024-05-17 17:46:48,0,0,101,1803
816,2024-05-17 17:47:48,0,0,102,1804
817,2024-05-17 17:48:48,0,0,174,1792
818,2024-05-17 17:49:48,0,0,111,1803
819,2024-05-17 17:50:49,0,0,100,1807
820,2024-05-17 17:51:48,8,0,173,1798
821,2024-05-17 17:52:48,0,0,102,1800
822,2024-05-17 17:53:48,0,0,109,1806
823,2024-05-17 17:54:48,0,0,103,1804
824,2024-05-17 17:55:48,0,0,96,1804
825,2024-05-17 17:56:48,0,0,138,1802
826,2024-05-17 17:57:48,0,0,101,1805
827,2024-05-17 17:58:49,0,0,103,1806
143873,2024-05-17 18:00:48,8,0,102,1803
143874,2024-05-17 18:01:49,0,0,100,1805
143875,2024-05-17 18:02:48,0,0,195,1800
143876,2024-05-17 18:03:48,0,0,155,1803
143877,2024-05-17 18:04:48,0,0,107,1803
143878,2024-05-17 18:05:48,0,0,105,1805
143879,2024-05-17 18:06:48,0,0,100,1803
143880,2024-05-17 18:07:48,0,0,107,1802
143881,2024-05-17 18:08:48,0,0,101,1802
143882,2024-05-17 18:09:48,0,0,99,1804
143883,2024-05-17 18:10:48,8,0,108,1803
143884,2024-05-17 18:11:48,0,0,114,1801
143885,2024-05-17 18:12:48,0,0,102,1800
143886,2024-05-17 18:13:48,0,0,104,1804
143887,2024-05-17 18:14:48,0,0,100,1802
143888,2024-05-17 18:15:48,0,0,106,1803
143889,2024-05-17 18:16:49,0,0,102,1804
143890,2024-05-17 18:17:49,0,0,100,1803
143891,2024-05-17 18:18:48,0,0,108,1802
143892,2024-05-17 18:19:48,0,0,118,1802
143893,2024-05-17 18:20:48,0,0,110,1803
143894,2024-05-17 18:21:48,0,0,109,1800
143895,2024-05-17 18:22:48,0,0,106,1800
143896,2024-05-17 18:23:48,0,0,110,1802
143897,2024-05-17 18:24:48,0,0,130,1802
143898,2024-05-17 18:25:48,0,0,102,1805
143899,2024-05-17 18:26:48,0,0,110,1804
143900,2024-05-17 18:27:48,0,0,158,1802
143901,2024-05-17 18:28:48,1788,31,148,1801
143902,2024-05-17 18:29:48,1801,31,103,1803
143903,2024-05-17 18:30:48,1802,31,99,1802
143904,2024-05-17 18:31:48,1800,31,96,1800
143905,2024-05-17 18:32:48,1802,31,134,1810
143906,2024-05-17 18:33:48,1801,31,162,1798
143907,2024-05-17 18:34:48,1800,31,207,1791
143908,2024-05-17 18:35:48,1800,31,150,1802
143909,2024-05-17 18:36:48,1799,31,98,1807
143910,2024-05-17 18:37:48,1802,104,78,1801
143911,2024-05-17 18:38:48,1802,83,88,1803
143912,2024-05-17 18:39:48,1800,86,91,1801
143913,2024-05-17 18:40:49,1802,91,90,1805
143914,2024-05-17 18:41:48,1800,96,89,1802
143915,2024-05-17 18:42:48,1803,79,93,1803
143916,2024-05-17 18:43:48,1802,78,90,1804
143917,2024-05-17 18:44:48,1802,92,102,1801
143918,2024-05-17 18:45:48,1798,96,107,1797
143919,2024-05-17 18:46:48,1800,99,111,1800
143920,2024-05-17 18:47:48,1798,108,113,1798
143921,2024-05-17 18:48:48,1800,105,117,1796
143922,2024-05-17 18:49:48,1800,91,105,1801
143923,2024-05-17 18:50:49,1800,95,109,1800
143924,2024-05-17 18:51:48,1801,96,102,1800
143925,2024-05-17 18:52:48,1802,114,123,1800
143926,2024-05-17 18:53:48,1802,110,118,1802
143927,2024-05-17 18:54:48,1802,90,105,1802
143928,2024-05-17 18:55:49,1802,91,104,1802
143929,2024-05-17 18:56:48,1798,114,129,1796
143930,2024-05-17 18:57:49,1792,138,153,1795
143931,2024-05-17 18:58:48,1805,127,131,1801
828,2024-05-17 19:00:49,1800,117,132,1797
829,2024-05-17 19:01:48,1788,134,165,1800
830,2024-05-17 19:02:48,1804,110,116,1802
831,2024-05-17 19:03:48,1803,100,112,1801
832,2024-05-17 19:04:48,1802,100,110,1805
833,2024-05-17 19:05:48,1802,103,114,1803
834,2024-05-17 19:06:49,1803,109,118,1802
835,2024-05-17 19:07:48,1803,97,108,1804
836,2024-05-17 19:08:48,1802,97,109,1802
837,2024-05-17 19:09:48,1800,98,107,1802
838,2024-05-17 19:10:48,1803,92,104,1800
839,2024-05-17 19:11:48,1802,89,101,1803
840,2024-05-17 19:12:48,1805,76,90,1804
841,2024-05-17 19:13:48,1803,86,83,1802
842,2024-05-17 19:14:48,1803,77,91,1802
843,2024-05-17 19:15:49,1806,31,114,1802
844,2024-05-17 19:16:48,1808,31,116,1801
845,2024-05-17 19:17:48,1808,31,112,1802
846,2024-05-17 19:18:48,1413,31,108,1799
847,2024-05-17 19:19:48,0,0,110,1801
848,2024-05-17 19:20:48,0,0,108,1800
849,2024-05-17 19:21:48,0,0,107,1802
850,2024-05-17 19:22:48,0,0,105,1802
