index,PLC_point0_value,PLC_point1_value,PLC_point7_value,PLC_point5_value,PLC_point8_value,PLC_point4_value,PLC_point3_value,PLC_point2_value,PLC_point6_value,csvTime,deploy_retrieve_status
394,error,error,error,error,error,error,error,error,error,2024-09-25 06:40:34,false
395,error,error,error,error,error,error,error,error,error,2024-09-25 06:41:34,false
396,error,error,error,error,error,error,error,error,error,2024-09-25 06:42:34,false
397,error,error,error,error,error,error,error,error,error,2024-09-25 06:43:34,false
398,error,error,error,error,error,error,error,error,error,2024-09-25 06:44:34,false
399,error,error,error,error,error,error,error,error,error,2024-09-25 06:45:34,false
400,error,error,error,error,error,error,error,error,error,2024-09-25 06:46:34,false
401,error,error,error,error,error,error,error,error,error,2024-09-25 06:47:34,false
402,error,error,error,error,error,error,error,error,error,2024-09-25 06:48:34,false
403,error,error,error,error,error,error,error,error,error,2024-09-25 06:49:34,false
404,error,error,error,error,error,error,error,error,error,2024-09-25 06:50:34,false
405,error,error,error,error,error,error,error,error,error,2024-09-25 06:51:34,false
406,error,error,error,error,error,error,error,error,error,2024-09-25 06:52:34,false
407,error,error,error,error,error,error,error,error,error,2024-09-25 06:53:34,false
408,error,error,error,error,error,error,error,error,error,2024-09-25 06:54:34,false
409,error,error,error,error,error,error,error,error,error,2024-09-25 06:55:34,false
410,error,error,error,error,error,error,error,error,error,2024-09-25 06:56:34,false
411,error,error,error,error,error,error,error,error,error,2024-09-25 06:57:34,false
412,error,error,error,error,error,error,error,error,error,2024-09-25 06:58:34,false
413,error,error,error,error,error,error,error,error,error,2024-09-25 07:00:34,false
414,error,error,error,error,error,error,error,error,error,2024-09-25 07:01:34,false
415,error,error,error,error,error,error,error,error,error,2024-09-25 07:02:34,false
416,error,error,error,error,error,error,error,error,error,2024-09-25 07:03:34,false
417,error,error,error,error,error,error,error,error,error,2024-09-25 07:04:34,false
418,error,error,error,error,error,error,error,error,error,2024-09-25 07:05:34,false
419,error,error,error,error,error,error,error,error,error,2024-09-25 07:06:34,false
420,error,error,error,error,error,error,error,error,error,2024-09-25 07:07:34,false
421,error,error,error,error,error,error,error,error,error,2024-09-25 07:08:34,false
422,error,error,error,error,error,error,error,error,error,2024-09-25 07:09:34,false
423,error,error,error,error,error,error,error,error,error,2024-09-25 07:10:34,false
424,error,error,error,error,error,error,error,error,error,2024-09-25 07:11:34,false
425,error,error,error,error,error,error,error,error,error,2024-09-25 07:12:34,false
426,error,error,error,error,error,error,error,error,error,2024-09-25 07:13:34,false
427,error,error,error,error,error,error,error,error,error,2024-09-25 07:14:34,false
428,error,error,error,error,error,error,error,error,error,2024-09-25 07:15:34,false
429,error,error,error,error,error,error,error,error,error,2024-09-25 07:16:34,false
430,error,error,error,error,error,error,error,error,error,2024-09-25 07:17:34,false
431,error,error,error,error,error,error,error,error,error,2024-09-25 07:18:34,false
432,error,error,error,error,error,error,error,error,error,2024-09-25 07:19:34,false
433,error,error,error,error,error,error,error,error,error,2024-09-25 07:20:34,false
434,error,error,error,error,error,error,error,error,error,2024-09-25 07:21:34,false
435,error,error,error,error,error,error,error,error,error,2024-09-25 07:22:34,false
436,error,error,error,error,error,error,error,error,error,2024-09-25 07:23:34,false
437,error,error,error,error,error,error,error,error,error,2024-09-25 07:24:34,false
438,error,error,error,error,error,error,error,error,error,2024-09-25 07:25:34,false
439,error,error,error,error,error,error,error,error,error,2024-09-25 07:26:34,false
440,error,error,error,error,error,error,error,error,error,2024-09-25 07:27:34,false
441,error,error,error,error,error,error,error,error,error,2024-09-25 07:28:34,false
442,error,error,error,error,error,error,error,error,error,2024-09-25 07:29:34,false
443,error,error,error,error,error,error,error,error,error,2024-09-25 07:30:34,false
444,error,error,error,error,error,error,error,error,error,2024-09-25 07:31:34,false
445,error,error,error,error,error,error,error,error,error,2024-09-25 07:32:34,false
446,error,error,error,error,error,error,error,error,error,2024-09-25 07:33:34,false
447,error,error,error,error,error,error,error,error,error,2024-09-25 07:34:34,false
448,error,error,error,error,error,error,error,error,error,2024-09-25 07:35:34,false
449,error,error,error,error,error,error,error,error,error,2024-09-25 07:36:34,false
450,error,error,error,error,error,error,error,error,error,2024-09-25 07:37:34,false
451,error,error,error,error,error,error,error,error,error,2024-09-25 07:38:34,false
452,error,error,error,error,error,error,error,error,error,2024-09-25 07:39:34,false
453,error,error,error,error,error,error,error,error,error,2024-09-25 07:40:34,false
454,error,error,error,error,error,error,error,error,error,2024-09-25 07:41:34,false
455,error,error,error,error,error,error,error,error,error,2024-09-25 07:42:34,false
456,error,error,error,error,error,error,error,error,error,2024-09-25 07:43:34,false
457,error,error,error,error,error,error,error,error,error,2024-09-25 07:44:34,false
458,error,error,error,error,error,error,error,error,error,2024-09-25 07:45:34,false
459,error,error,error,error,error,error,error,error,error,2024-09-25 07:46:34,false
460,error,error,error,error,error,error,error,error,error,2024-09-25 07:47:34,false
461,error,error,error,error,error,error,error,error,error,2024-09-25 07:48:34,false
462,error,error,error,error,error,error,error,error,error,2024-09-25 07:49:34,false
463,error,error,error,error,error,error,error,error,error,2024-09-25 07:50:34,false
464,error,error,error,error,error,error,error,error,error,2024-09-25 07:51:34,false
465,error,error,error,error,error,error,error,error,error,2024-09-25 07:52:34,false
466,error,error,error,error,error,error,error,error,error,2024-09-25 07:53:34,false
467,error,error,error,error,error,error,error,error,error,2024-09-25 07:54:34,false
468,error,error,error,error,error,error,error,error,error,2024-09-25 07:55:34,false
469,error,error,error,error,error,error,error,error,error,2024-09-25 07:56:34,false
470,error,error,error,error,error,error,error,error,error,2024-09-25 07:57:34,false
471,error,error,error,error,error,error,error,error,error,2024-09-25 07:58:34,false
472,error,error,error,error,error,error,error,error,error,2024-09-25 08:00:34,false
473,error,error,error,error,error,error,error,error,error,2024-09-25 08:01:34,false
474,error,error,error,error,error,error,error,error,error,2024-09-25 08:02:34,false
475,error,error,error,error,error,error,error,error,error,2024-09-25 08:03:34,false
476,error,error,error,error,error,error,error,error,error,2024-09-25 08:04:34,false
477,error,error,error,error,error,error,error,error,error,2024-09-25 08:05:34,false
478,error,error,error,error,error,error,error,error,error,2024-09-25 08:06:34,false
479,error,error,error,error,error,error,error,error,error,2024-09-25 08:07:34,false
480,error,error,error,error,error,error,error,error,error,2024-09-25 08:08:34,false
481,error,error,error,error,error,error,error,error,error,2024-09-25 08:09:34,false
482,error,error,error,error,error,error,error,error,error,2024-09-25 08:10:34,false
483,error,error,error,error,error,error,error,error,error,2024-09-25 08:11:34,false
484,error,error,error,error,error,error,error,error,error,2024-09-25 08:12:34,false
485,error,error,error,error,error,error,error,error,error,2024-09-25 08:13:34,false
486,error,error,error,error,error,error,error,error,error,2024-09-25 08:14:34,false
487,error,error,error,error,error,error,error,error,error,2024-09-25 08:15:34,false
488,error,error,error,error,error,error,error,error,error,2024-09-25 08:16:34,false
489,error,error,error,error,error,error,error,error,error,2024-09-25 08:17:34,false
490,error,error,error,error,error,error,error,error,error,2024-09-25 08:18:34,false
491,error,error,error,error,error,error,error,error,error,2024-09-25 08:19:34,false
492,error,error,error,error,error,error,error,error,error,2024-09-25 08:20:34,false
493,error,error,error,error,error,error,error,error,error,2024-09-25 08:21:34,false
494,error,error,error,error,error,error,error,error,error,2024-09-25 08:22:34,false
495,error,error,error,error,error,error,error,error,error,2024-09-25 08:23:34,false
496,error,error,error,error,error,error,error,error,error,2024-09-25 08:24:34,false
497,error,error,error,error,error,error,error,error,error,2024-09-25 08:25:34,false
498,error,error,error,error,error,error,error,error,error,2024-09-25 08:26:34,false
499,error,error,error,error,error,error,error,error,error,2024-09-25 08:27:34,false
500,error,error,error,error,error,error,error,error,error,2024-09-25 08:28:34,false
501,error,error,error,error,error,error,error,error,error,2024-09-25 08:29:34,false
502,error,error,error,error,error,error,error,error,error,2024-09-25 08:30:34,false
503,error,error,error,error,error,error,error,error,error,2024-09-25 08:31:34,false
504,error,error,error,error,error,error,error,error,error,2024-09-25 08:32:34,false
505,error,error,error,error,error,error,error,error,error,2024-09-25 08:33:34,false
506,error,error,error,error,error,error,error,error,error,2024-09-25 08:34:34,false
507,error,error,error,error,error,error,error,error,error,2024-09-25 08:35:34,false
508,error,error,error,error,error,error,error,error,error,2024-09-25 08:36:34,false
509,error,error,error,error,error,error,error,error,error,2024-09-25 08:37:34,false
510,error,error,error,error,error,error,error,error,error,2024-09-25 08:38:34,false
511,error,error,error,error,error,error,error,error,error,2024-09-25 08:39:34,false
512,error,error,error,error,error,error,error,error,error,2024-09-25 08:40:34,false
513,error,error,error,error,error,error,error,error,error,2024-09-25 08:41:34,false
514,error,error,error,error,error,error,error,error,error,2024-09-25 08:42:34,false
515,error,error,error,error,error,error,error,error,error,2024-09-25 08:43:34,false
516,error,error,error,error,error,error,error,error,error,2024-09-25 08:44:34,false
517,error,error,error,error,error,error,error,error,error,2024-09-25 08:45:34,false
518,error,error,error,error,error,error,error,error,error,2024-09-25 08:46:34,false
519,error,error,error,error,error,error,error,error,error,2024-09-25 08:47:34,false
520,error,error,error,error,error,error,error,error,error,2024-09-25 08:48:34,false
521,error,error,error,error,error,error,error,error,error,2024-09-25 08:49:34,false
522,error,error,error,error,error,error,error,error,error,2024-09-25 08:50:34,false
523,error,error,error,error,error,error,error,error,error,2024-09-25 08:51:34,false
524,error,error,error,error,error,error,error,error,error,2024-09-25 08:52:34,false
525,error,error,error,error,error,error,error,error,error,2024-09-25 08:53:34,false
526,error,error,error,error,error,error,error,error,error,2024-09-25 08:54:34,false
527,error,error,error,error,error,error,error,error,error,2024-09-25 08:55:34,false
528,error,error,error,error,error,error,error,error,error,2024-09-25 08:56:34,false
529,error,error,error,error,error,error,error,error,error,2024-09-25 08:57:34,false
530,error,error,error,error,error,error,error,error,error,2024-09-25 08:58:34,false
531,error,error,error,error,error,error,error,error,error,2024-09-25 09:00:34,false
532,error,error,error,error,error,error,error,error,error,2024-09-25 09:01:34,false
533,error,error,error,error,error,error,error,error,error,2024-09-25 09:02:34,false
534,error,error,error,error,error,error,error,error,error,2024-09-25 09:03:34,false
