Unnamed: 0,Ajia-0_v,Ajia-2_v,Ajia-1_v,Ajia-4_v,Ajia-3_v,Ajia-5_v,csvTime,status,check_current_presence,Operational_Status,ajia_0_v_extremes,date
9052,32.7636,697.317,30.393,697.317,0.0,0.0,2024-05-25 13:25:49,False,False,开机工作中,0,2024-05-25
9053,32.7636,697.243,30.393,697.227,0.0,0.0,2024-05-25 13:26:49,False,False,开机工作中,0,2024-05-25
9054,32.7636,697.31,30.393,697.178,0.0,0.0,2024-05-25 13:27:49,False,False,开机工作中,0,2024-05-25
9055,32.7636,697.35,30.393,697.253,0.0,0.0,2024-05-25 13:28:49,False,False,开机工作中,0,2024-05-25
9056,32.7636,697.266,30.393,697.251,0.0,0.0,2024-05-25 13:29:49,False,False,开机工作中,0,2024-05-25
9057,32.7636,697.375,30.393,697.319,0.0,0.0,2024-05-25 13:30:49,False,False,开机工作中,0,2024-05-25
9058,32.7636,697.321,30.393,697.363,0.0,0.0,2024-05-25 13:31:49,False,False,开机工作中,0,2024-05-25
9059,32.7636,697.289,30.393,697.244,0.0,0.0,2024-05-25 13:32:49,False,False,开机工作中,0,2024-05-25
9060,32.7636,697.247,30.393,697.211,0.0,0.0,2024-05-25 13:33:49,False,False,开机工作中,0,2024-05-25
9061,32.7636,697.166,30.393,697.201,0.0,0.0,2024-05-25 13:34:49,False,False,开机工作中,0,2024-05-25
9062,32.7636,697.359,30.393,697.361,0.0,0.0,2024-05-25 13:35:49,False,False,开机工作中,0,2024-05-25
9063,32.7636,697.3,30.393,697.401,0.0,0.0,2024-05-25 13:36:49,False,False,开机工作中,0,2024-05-25
9064,32.7636,697.377,30.393,697.267,0.0,0.0,2024-05-25 13:37:49,False,False,开机工作中,0,2024-05-25
9065,32.7636,697.288,30.393,697.196,0.0,0.0,2024-05-25 13:38:49,False,False,开机工作中,0,2024-05-25
9066,32.7636,697.208,30.393,697.395,0.0,0.0,2024-05-25 13:39:49,False,False,开机工作中,0,2024-05-25
9067,32.7636,697.216,30.393,697.22,0.0,0.0,2024-05-25 13:40:49,False,False,开机工作中,0,2024-05-25
9068,32.7636,697.08,30.393,697.099,0.0,0.0,2024-05-25 13:41:49,False,False,开机工作中,0,2024-05-25
9069,32.7636,697.276,30.393,697.26,0.0,0.0,2024-05-25 13:42:49,False,False,开机工作中,0,2024-05-25
9070,32.7636,697.234,30.393,697.297,0.0,0.0,2024-05-25 13:43:49,False,False,开机工作中,0,2024-05-25
9071,32.7636,697.363,30.393,697.261,0.0,0.0,2024-05-25 13:44:49,False,False,开机工作中,0,2024-05-25
9072,32.7636,697.253,30.393,697.205,0.0,0.0,2024-05-25 13:45:49,False,False,开机工作中,0,2024-05-25
9073,32.7636,697.167,30.393,697.222,0.0,0.0,2024-05-25 13:46:49,False,False,开机工作中,0,2024-05-25
9074,32.7636,697.36,30.393,697.286,0.0,0.0,2024-05-25 13:47:49,False,False,开机工作中,0,2024-05-25
9075,32.7636,697.199,30.393,697.252,0.0,0.0,2024-05-25 13:48:49,False,False,开机工作中,0,2024-05-25
9076,32.7636,697.297,30.393,697.285,0.0,0.0,2024-05-25 13:49:49,False,False,开机工作中,0,2024-05-25
9077,32.7636,697.308,30.393,697.253,0.0,0.0,2024-05-25 13:50:49,False,False,开机工作中,0,2024-05-25
9078,32.7636,697.385,30.393,697.326,0.0,0.0,2024-05-25 13:51:49,False,False,开机工作中,0,2024-05-25
9079,32.7636,697.267,30.393,697.169,0.0,0.0,2024-05-25 13:52:49,False,False,开机工作中,0,2024-05-25
9080,32.7636,697.381,30.393,697.217,0.0,0.0,2024-05-25 13:53:49,False,False,开机工作中,0,2024-05-25
9081,32.7636,697.295,30.393,697.129,0.0,0.0,2024-05-25 13:54:49,False,False,开机工作中,0,2024-05-25
9082,32.7636,697.368,30.393,697.21,0.0,0.0,2024-05-25 13:55:49,False,False,开机工作中,0,2024-05-25
9083,32.7636,697.144,30.393,697.207,0.0,0.0,2024-05-25 13:56:49,False,False,开机工作中,0,2024-05-25
9084,32.7636,697.29,30.393,697.27,0.0,0.0,2024-05-25 13:57:49,False,False,开机工作中,0,2024-05-25
9085,32.7636,697.284,30.393,697.259,0.0,0.0,2024-05-25 13:58:49,False,False,开机工作中,0,2024-05-25
9086,32.7636,697.314,30.393,697.195,0.0,0.0,2024-05-25 14:00:49,False,False,开机工作中,0,2024-05-25
9087,32.7636,697.408,30.393,697.295,0.0,0.0,2024-05-25 14:01:49,False,False,开机工作中,0,2024-05-25
9088,32.7636,697.37,30.393,697.18,0.0,0.0,2024-05-25 14:02:49,False,False,开机工作中,0,2024-05-25
9089,32.7636,697.378,30.393,697.391,0.0,0.0,2024-05-25 14:03:49,False,False,开机工作中,0,2024-05-25
9090,32.7636,697.374,30.393,697.334,0.0,0.0,2024-05-25 14:04:49,False,False,开机工作中,0,2024-05-25
9091,32.7636,697.219,30.393,697.179,0.0,0.0,2024-05-25 14:05:49,False,False,开机工作中,0,2024-05-25
9092,32.7636,697.446,30.393,697.416,0.0,0.0,2024-05-25 14:06:49,False,False,开机工作中,0,2024-05-25
9093,32.7636,697.485,30.393,697.384,0.0,0.0,2024-05-25 14:07:49,False,False,开机工作中,0,2024-05-25
9094,32.7636,697.414,30.393,697.285,0.0,0.0,2024-05-25 14:08:49,False,False,开机工作中,0,2024-05-25
9095,32.7636,697.373,30.4154,697.358,0.0,0.0,2024-05-25 14:09:49,False,False,开机工作中,0,2024-05-25
9096,32.7636,697.332,30.4154,697.33,0.0,0.0,2024-05-25 14:10:49,False,False,开机工作中,0,2024-05-25
9097,32.7636,697.414,30.4154,697.331,0.0,0.0,2024-05-25 14:11:49,False,False,开机工作中,0,2024-05-25
9098,32.7636,697.337,30.4154,697.3,0.0,0.0,2024-05-25 14:12:49,False,False,开机工作中,0,2024-05-25
9099,32.7636,697.377,30.4154,697.242,0.0,0.0,2024-05-25 14:13:49,False,False,开机工作中,0,2024-05-25
9100,32.7636,697.397,30.4154,697.322,0.0,0.0,2024-05-25 14:14:49,False,False,开机工作中,0,2024-05-25
9101,32.7636,697.479,30.4154,697.461,0.0,0.0,2024-05-25 14:15:49,False,False,开机工作中,0,2024-05-25
9102,32.7636,697.448,30.4154,697.39,0.0,0.0,2024-05-25 14:16:49,False,False,开机工作中,0,2024-05-25
9103,32.7636,697.222,30.4154,697.294,0.0,0.0,2024-05-25 14:17:49,False,False,开机工作中,0,2024-05-25
9104,32.7636,697.383,30.4154,696.695,0.0,0.0,2024-05-25 14:18:49,False,False,开机工作中,0,2024-05-25
9105,32.7636,697.362,30.4154,697.357,0.0,0.0,2024-05-25 14:19:49,False,False,开机工作中,0,2024-05-25
9106,32.7636,697.432,30.4154,697.405,0.0,0.0,2024-05-25 14:20:49,False,False,开机工作中,0,2024-05-25
9107,32.7636,697.306,30.4154,697.368,0.0,0.0,2024-05-25 14:21:49,False,False,开机工作中,0,2024-05-25
9108,32.7636,697.448,30.4154,697.326,0.0,0.0,2024-05-25 14:22:49,False,False,开机工作中,0,2024-05-25
9109,32.7636,697.403,30.4154,697.226,0.0,0.0,2024-05-25 14:23:49,False,False,开机工作中,0,2024-05-25
9110,32.7636,697.382,30.4154,697.284,0.0,0.0,2024-05-25 14:24:49,False,False,开机工作中,0,2024-05-25
9111,32.7636,697.372,30.4154,697.339,0.0,0.0,2024-05-25 14:25:49,False,False,开机工作中,0,2024-05-25
9112,32.7636,697.336,30.4154,697.308,0.0,0.0,2024-05-25 14:26:49,False,False,开机工作中,0,2024-05-25
9113,32.7636,697.483,30.4154,697.405,0.0,0.0,2024-05-25 14:27:49,False,False,开机工作中,0,2024-05-25
9114,32.7636,697.331,30.4154,697.278,0.0,0.0,2024-05-25 14:28:49,False,False,开机工作中,0,2024-05-25
9115,32.7636,697.298,30.4154,697.311,0.0,0.0,2024-05-25 14:29:49,False,False,开机工作中,0,2024-05-25
9116,32.7636,697.335,30.4154,697.329,0.0,0.0,2024-05-25 14:30:49,False,False,开机工作中,0,2024-05-25
9117,32.7636,697.358,30.4154,697.245,0.0,0.0,2024-05-25 14:31:49,False,False,开机工作中,0,2024-05-25
9118,32.7636,697.448,30.4154,697.306,0.0,0.0,2024-05-25 14:32:49,False,False,开机工作中,0,2024-05-25
9119,32.7636,697.357,30.4154,697.314,0.0,0.0,2024-05-25 14:33:49,False,False,开机工作中,0,2024-05-25
9120,32.7636,697.393,30.4154,697.336,0.0,0.0,2024-05-25 14:34:49,False,False,开机工作中,0,2024-05-25
9121,32.7636,697.431,30.4154,697.301,0.0,0.0,2024-05-25 14:35:49,False,False,开机工作中,0,2024-05-25
9122,32.7636,697.294,30.4154,697.273,0.0,0.0,2024-05-25 14:36:49,False,False,开机工作中,0,2024-05-25
9123,32.7636,697.308,30.4154,697.238,0.0,0.0,2024-05-25 14:37:49,False,False,开机工作中,0,2024-05-25
9124,32.7636,697.308,30.4154,697.199,0.0,0.0,2024-05-25 14:38:49,False,False,开机工作中,0,2024-05-25
9125,32.7636,697.27,30.4154,697.118,0.0,0.0,2024-05-25 14:39:49,False,False,开机工作中,0,2024-05-25
9126,32.7636,697.302,30.4154,697.214,0.0,0.0,2024-05-25 14:40:49,False,False,开机工作中,0,2024-05-25
9127,32.7636,697.366,30.4154,697.173,0.0,0.0,2024-05-25 14:41:49,False,False,开机工作中,0,2024-05-25
9128,32.7636,697.242,30.4154,697.287,0.0,0.0,2024-05-25 14:42:49,False,False,开机工作中,0,2024-05-25
9129,32.7636,697.452,30.4154,697.388,0.0,0.0,2024-05-25 14:43:49,False,False,开机工作中,0,2024-05-25
9130,32.7636,697.503,30.4154,697.253,0.0,0.0,2024-05-25 14:44:49,False,False,开机工作中,0,2024-05-25
9131,32.7636,697.351,30.4154,697.378,0.0,0.0,2024-05-25 14:45:49,False,False,开机工作中,0,2024-05-25
9132,32.7636,697.417,30.4154,697.38,0.0,0.0,2024-05-25 14:46:49,False,False,开机工作中,0,2024-05-25
9133,32.7636,697.374,30.4154,697.333,0.0,0.0,2024-05-25 14:47:49,False,False,开机工作中,0,2024-05-25
9134,32.7636,697.322,30.4154,697.289,0.0,0.0,2024-05-25 14:48:49,False,False,开机工作中,0,2024-05-25
9135,32.7636,697.313,30.4154,697.433,0.0,0.0,2024-05-25 14:49:49,False,False,开机工作中,0,2024-05-25
9136,32.7636,697.358,30.4154,697.344,0.0,0.0,2024-05-25 14:50:49,False,False,开机工作中,0,2024-05-25
9137,32.7636,697.382,30.4154,697.376,0.0,0.0,2024-05-25 14:51:49,False,False,开机工作中,0,2024-05-25
9138,32.7636,697.296,30.4154,697.26,0.0,0.0,2024-05-25 14:52:49,False,False,开机工作中,0,2024-05-25
9139,32.7636,697.313,30.4154,697.253,0.0,0.0,2024-05-25 14:53:49,False,False,开机工作中,0,2024-05-25
9140,32.7636,697.356,30.4154,697.29,0.0,0.0,2024-05-25 14:54:49,False,False,开机工作中,0,2024-05-25
9141,32.7636,697.447,30.4154,697.335,0.0,0.0,2024-05-25 14:55:49,False,False,开机工作中,0,2024-05-25
9142,32.7636,697.277,30.4154,697.393,0.0,0.0,2024-05-25 14:56:49,False,False,开机工作中,0,2024-05-25
9143,32.7636,697.471,30.4154,697.403,0.0,0.0,2024-05-25 14:57:49,False,False,开机工作中,0,2024-05-25
9144,32.7636,697.477,30.4154,697.37,0.0,0.0,2024-05-25 14:58:49,False,False,开机工作中,0,2024-05-25
9145,32.7636,697.401,30.4154,697.3,0.0,0.0,2024-05-25 16:00:49,False,False,开机工作中,0,2024-05-25
9146,32.7636,697.367,30.4154,697.319,0.0,0.0,2024-05-25 16:01:49,False,False,开机工作中,0,2024-05-25
9147,32.7636,697.48,30.4154,697.313,0.0,0.0,2024-05-25 16:02:49,False,False,开机工作中,0,2024-05-25
9148,32.7636,697.407,30.4154,697.282,0.0,0.0,2024-05-25 16:03:49,False,False,开机工作中,0,2024-05-25
9149,32.7636,697.303,30.4154,697.321,0.0,0.0,2024-05-25 16:04:49,False,False,开机工作中,0,2024-05-25
9150,32.7636,697.66,30.4154,697.528,0.0,0.0,2024-05-25 16:05:49,False,False,开机工作中,0,2024-05-25
9151,32.7636,697.345,30.4154,697.268,0.0,0.0,2024-05-25 16:06:49,False,False,开机工作中,0,2024-05-25
9152,32.7636,696.944,30.4154,695.947,0.0,62.6228,2024-05-25 16:07:49,False,False,开机工作中,0,2024-05-25
9153,32.7636,697.014,30.4154,696.43,0.0,56.8023,2024-05-25 16:08:49,False,False,开机工作中,0,2024-05-25
9154,32.7636,696.856,30.4154,694.253,0.0,123.078,2024-05-25 16:09:49,False,False,开机工作中,0,2024-05-25
9155,32.7636,696.178,30.4154,695.452,0.0,56.5201,2024-05-25 16:10:49,False,False,开机工作中,0,2024-05-25
9156,32.7636,696.784,30.4154,695.789,0.0,62.8606,2024-05-25 16:11:49,False,False,开机工作中,0,2024-05-25
9157,32.7636,696.877,30.4154,695.949,0.0,60.1855,2024-05-25 16:12:49,False,False,开机工作中,0,2024-05-25
9158,32.7636,696.887,30.4154,695.929,0.0,60.1447,2024-05-25 16:13:49,False,False,开机工作中,0,2024-05-25
9159,32.7636,696.855,30.4154,695.938,0.0,60.2275,2024-05-25 16:14:49,False,False,开机工作中,0,2024-05-25
9160,32.7636,696.855,30.4154,695.79,0.0,62.8551,2024-05-25 16:15:49,False,False,开机工作中,0,2024-05-25
9161,32.6965,695.966,30.2588,695.864,57.6775,57.8013,2024-05-25 16:16:49,False,有电流,开机工作中,0,2024-05-25
9162,20.5752,695.093,16.9299,694.944,79.6792,78.5301,2024-05-25 16:17:49,False,False,开机工作中,0,2024-05-25
9163,0.469944,694.821,-3.24249,694.684,89.222,87.4402,2024-05-25 16:18:49,A架摆出,False,开机工作中,0,2024-05-25
9164,-22.6097,694.723,-26.3669,694.648,85.9783,84.482,2024-05-25 16:19:49,False,False,开机工作中,0,2024-05-25
9165,-45.5552,695.959,-44.4147,695.872,55.8576,56.4354,2024-05-25 16:20:49,False,False,开机工作中,0,2024-05-25
9166,-44.683,695.174,-43.6096,695.056,74.0184,73.5198,2024-05-25 16:21:49,False,False,开机工作中,0,2024-05-25
9167,-44.6607,697.234,-43.6096,697.01,0.0,0.0,2024-05-25 16:22:49,False,无电流,开机工作中,0,2024-05-25
9168,-44.6607,697.283,-43.6096,697.049,0.0,0.0,2024-05-25 16:23:49,False,False,开机工作中,0,2024-05-25
9169,-44.6607,697.259,-43.6096,697.011,0.0,0.0,2024-05-25 16:24:49,False,False,开机工作中,0,2024-05-25
9170,-44.6607,697.3,-43.6096,697.126,0.0,0.0,2024-05-25 16:25:49,False,False,开机工作中,0,2024-05-25
9171,-44.6607,697.152,-43.6096,697.07,0.0,0.0,2024-05-25 16:26:49,False,False,开机工作中,0,2024-05-25
9172,-44.6607,697.118,-43.6096,697.056,0.0,0.0,2024-05-25 16:27:49,False,False,开机工作中,0,2024-05-25
9173,-44.6607,697.059,-43.5872,696.947,0.0,0.0,2024-05-25 16:28:49,False,False,开机工作中,0,2024-05-25
9174,-44.6383,697.135,-43.5872,697.009,0.0,0.0,2024-05-25 16:29:49,False,False,开机工作中,0,2024-05-25
9175,-44.6383,697.209,-43.5872,696.973,0.0,0.0,2024-05-25 16:30:49,False,False,开机工作中,0,2024-05-25
9176,-44.6383,697.079,-43.5872,697.027,0.0,0.0,2024-05-25 16:31:49,False,False,开机工作中,0,2024-05-25
9177,-44.6383,697.13,-43.5872,697.024,0.0,0.0,2024-05-25 16:32:49,False,False,开机工作中,0,2024-05-25
9178,-44.6159,697.16,-43.5872,697.073,0.0,0.0,2024-05-25 16:33:49,False,False,开机工作中,0,2024-05-25
9179,-44.6159,697.126,-43.5872,696.922,0.0,0.0,2024-05-25 16:34:49,False,False,开机工作中,0,2024-05-25
9180,-44.6159,697.736,-43.5872,697.514,0.0,0.0,2024-05-25 16:35:49,False,False,开机工作中,0,2024-05-25
9181,-44.6383,697.857,-43.5872,697.641,0.0,0.0,2024-05-25 16:36:49,False,False,开机工作中,0,2024-05-25
9182,-44.6383,697.783,-43.5648,697.46,0.0,0.0,2024-05-25 16:37:49,False,False,开机工作中,0,2024-05-25
9183,-44.6383,697.708,-43.5648,697.526,0.0,0.0,2024-05-25 16:38:49,False,False,开机工作中,0,2024-05-25
9184,-44.6383,697.665,-43.5648,697.464,0.0,0.0,2024-05-25 16:39:49,False,False,开机工作中,0,2024-05-25
9185,-44.6607,697.627,-43.5648,697.489,0.0,0.0,2024-05-25 16:40:49,False,False,开机工作中,0,2024-05-25
9186,-44.6607,697.706,-43.5648,697.497,0.0,0.0,2024-05-25 16:41:49,False,False,开机工作中,0,2024-05-25
9187,-44.6607,697.722,-43.5648,697.417,0.0,0.0,2024-05-25 16:42:49,False,False,开机工作中,0,2024-05-25
9188,-44.683,697.652,-43.5648,697.407,0.0,0.0,2024-05-25 16:43:49,False,False,开机工作中,0,2024-05-25
9189,-44.683,696.766,-43.5648,696.379,0.0,0.0,2024-05-25 16:44:49,False,False,开机工作中,0,2024-05-25
9190,-44.683,695.681,-43.5648,695.468,0.0,0.0,2024-05-25 16:45:49,False,False,开机工作中,0,2024-05-25
9191,-44.683,695.714,-43.5648,695.446,0.0,0.0,2024-05-25 16:46:49,False,False,开机工作中,0,2024-05-25
9192,-44.7054,695.638,-43.5648,695.388,0.0,0.0,2024-05-25 16:47:49,False,False,开机工作中,0,2024-05-25
9193,-44.7054,695.74,-43.5648,695.421,0.0,0.0,2024-05-25 16:48:49,False,False,开机工作中,0,2024-05-25
9194,-44.7054,695.689,-43.5648,695.409,0.0,0.0,2024-05-25 16:49:49,False,False,开机工作中,0,2024-05-25
9195,-44.7278,695.721,-43.5425,695.435,0.0,0.0,2024-05-25 16:50:49,False,False,开机工作中,0,2024-05-25
9196,-44.7278,695.742,-43.5425,695.492,0.0,0.0,2024-05-25 16:51:49,False,False,开机工作中,0,2024-05-25
9197,-44.7278,695.616,-43.5425,695.45,0.0,0.0,2024-05-25 16:52:49,False,False,开机工作中,0,2024-05-25
9198,-44.7501,695.465,-43.5425,695.449,0.0,0.0,2024-05-25 16:53:49,False,False,开机工作中,0,2024-05-25
9199,-44.7501,695.754,-43.5425,695.427,0.0,0.0,2024-05-25 16:54:49,False,False,开机工作中,0,2024-05-25
9200,-44.7501,697.419,-43.5425,695.203,0.0,229.688,2024-05-25 16:55:49,False,False,开机工作中,0,2024-05-25
9201,-44.7501,694.552,-43.5425,694.343,55.7462,56.2963,2024-05-25 16:56:49,False,有电流,开机工作中,0,2024-05-25
9202,-44.7725,694.739,-43.5425,693.922,55.8441,67.0371,2024-05-25 16:57:49,False,False,开机工作中,0,2024-05-25
9203,-47.8811,694.851,-45.5552,694.483,55.7379,56.4579,2024-05-25 16:58:49,False,False,开机工作中,0,2024-05-25
9204,-47.8587,694.432,-45.5552,694.259,55.9321,56.4228,2024-05-25 17:00:49,False,False,开机工作中,0,2024-05-25
9205,-47.8587,694.102,-45.5552,694.137,55.4176,56.0279,2024-05-25 17:01:49,False,False,开机工作中,0,2024-05-25
9206,-47.8587,694.749,-45.5552,694.624,55.5689,55.98,2024-05-25 17:02:49,False,False,开机工作中,0,2024-05-25
9207,-47.8587,694.704,-45.5552,694.425,55.3856,55.9969,2024-05-25 17:03:49,False,False,开机工作中,0,2024-05-25
9208,-47.8587,694.599,-45.5552,694.387,55.6338,56.6648,2024-05-25 17:04:49,False,False,开机工作中,0,2024-05-25
9209,-47.8587,694.643,-45.5552,694.25,55.4398,56.6557,2024-05-25 17:05:49,False,False,开机工作中,0,2024-05-25
9210,-47.8587,694.766,-45.5552,694.458,55.4082,56.9122,2024-05-25 17:06:49,False,False,开机工作中,0,2024-05-25
9211,-47.8587,694.49,-45.5776,694.491,56.8086,58.0116,2024-05-25 17:07:49,False,False,开机工作中,0,2024-05-25
9212,-47.8811,693.708,-45.6,693.569,81.7086,78.7732,2024-05-25 17:08:49,缆绳挂妥,False,开机工作中,0,2024-05-25
9213,-41.3284,692.653,-39.2038,692.586,115.242,113.726,2024-05-25 17:09:49,征服者出水,False,开机工作中,0,2024-05-25
9214,-10.5108,693.016,-8.40858,692.856,102.606,101.489,2024-05-25 17:10:49,False,False,开机工作中,0,2024-05-25
9215,15.2078,695.077,17.2877,694.904,98.2937,97.1214,2024-05-25 17:11:49,False,False,开机工作中,0,2024-05-25
9216,30.2141,696.547,33.1438,696.323,55.5987,56.2437,2024-05-25 17:12:49,征服者落座,False,开机工作中,0,2024-05-25
9217,30.2141,696.611,33.1438,696.266,55.7429,58.0808,2024-05-25 17:13:49,False,False,开机工作中,0,2024-05-25
9218,30.2141,696.528,33.1438,696.367,55.8035,56.8424,2024-05-25 17:14:49,False,False,开机工作中,0,2024-05-25
9219,30.2141,696.063,33.1438,695.896,55.6347,57.0246,2024-05-25 17:15:49,False,False,开机工作中,0,2024-05-25
9220,30.2141,696.073,33.1438,696.096,55.5885,56.4091,2024-05-25 17:16:49,False,False,开机工作中,0,2024-05-25
9221,30.2141,696.02,33.1438,696.027,55.5664,56.2469,2024-05-25 17:17:49,False,False,开机工作中,0,2024-05-25
9222,30.2141,694.881,33.1438,694.911,85.1872,84.8068,2024-05-25 17:18:49,False,False,开机工作中,0,2024-05-25
9223,30.2141,695.966,33.1438,695.984,58.3724,57.5488,2024-05-25 17:19:49,False,False,开机工作中,0,2024-05-25
9224,30.2141,697.37,33.1438,697.243,0.0,0.0,2024-05-25 17:20:49,False,无电流,开机工作中,0,2024-05-25
9225,30.2141,697.39,33.1438,697.324,0.0,0.0,2024-05-25 17:21:49,False,False,开机工作中,0,2024-05-25
9226,error,error,error,error,-1.0,-1.0,2024-05-25 17:22:49,A架关机,False,开机工作中,0,2024-05-25
9227,30.2141,697.31,33.1438,697.214,0.0,0.0,2024-05-25 17:23:49,A架开机,False,开机工作中,0,2024-05-25
9228,30.2141,697.446,33.1438,697.338,0.0,0.0,2024-05-25 17:24:49,False,False,开机工作中,0,2024-05-25
9229,30.2141,697.422,33.1438,696.533,0.0,0.0,2024-05-25 17:25:49,False,False,开机工作中,0,2024-05-25
9230,30.2141,697.316,33.1438,697.254,0.0,0.0,2024-05-25 17:26:49,False,False,开机工作中,0,2024-05-25
9231,30.2141,697.459,33.1438,697.339,0.0,0.0,2024-05-25 17:27:49,False,False,开机工作中,0,2024-05-25
9232,30.2141,697.311,33.1438,697.208,0.0,0.0,2024-05-25 17:28:49,False,False,开机工作中,0,2024-05-25
9233,30.2141,697.38,33.1438,697.207,0.0,0.0,2024-05-25 17:29:49,False,False,开机工作中,0,2024-05-25
9234,30.2141,697.346,33.1438,697.344,0.0,0.0,2024-05-25 17:30:49,False,False,开机工作中,0,2024-05-25
9235,30.2141,697.416,33.1438,697.218,0.0,0.0,2024-05-25 17:31:49,False,False,开机工作中,0,2024-05-25
9236,30.2141,695.778,33.1438,695.818,0.0,0.0,2024-05-25 17:32:49,False,False,开机工作中,0,2024-05-25
9237,30.2141,695.705,33.1438,695.902,0.0,0.0,2024-05-25 17:33:49,False,False,开机工作中,0,2024-05-25
9238,30.2141,695.853,33.1438,695.785,0.0,0.0,2024-05-25 17:34:49,False,False,开机工作中,0,2024-05-25
9239,30.2141,695.788,33.1438,695.703,0.0,0.0,2024-05-25 17:35:49,False,False,开机工作中,0,2024-05-25
9240,30.2141,695.802,33.1438,695.701,0.0,0.0,2024-05-25 17:36:49,False,False,开机工作中,0,2024-05-25
