Unnamed: 0,csvTime,P4_23,P4_24,P4_25,P4_26
427,2024-05-17 00:07:44,-240.0,-277.0,21.0,21.0
428,2024-05-17 00:08:44,-335.0,-337.0,21.0,21.0
429,2024-05-17 00:09:44,-98.0,-193.0,21.0,21.0
430,2024-05-17 00:10:44,96.0,118.0,21.0,21.0
431,2024-05-17 00:11:44,-177.0,-162.0,21.0,21.0
432,2024-05-17 00:12:44,-266.0,-237.0,20.0,20.0
433,2024-05-17 00:13:44,75.0,118.0,20.0,20.0
434,2024-05-17 00:14:44,-178.0,-161.0,20.0,19.0
435,2024-05-17 00:15:44,-217.0,-220.0,20.0,19.0
436,2024-05-17 00:16:45,-50.0,-83.0,20.0,19.0
437,2024-05-17 00:17:45,15.0,15.0,20.0,20.0
438,2024-05-17 00:18:44,-332.0,-297.0,19.0,18.0
439,2024-05-17 00:19:44,-335.0,-337.0,19.0,18.0
440,2024-05-17 00:20:44,-324.0,-312.0,19.0,18.0
441,2024-05-17 00:21:44,-307.0,-322.0,19.0,18.0
442,2024-05-17 00:22:45,-136.0,-145.0,19.0,18.0
443,2024-05-17 00:23:44,-335.0,-337.0,19.0,18.0
444,2024-05-17 00:24:44,-335.0,-337.0,19.0,18.0
445,2024-05-17 00:25:44,-335.0,-337.0,18.0,18.0
446,2024-05-17 00:26:45,-335.0,-337.0,19.0,18.0
447,2024-05-17 00:27:44,-335.0,-337.0,19.0,18.0
448,2024-05-17 00:28:45,-335.0,-337.0,18.0,18.0
449,2024-05-17 00:29:45,-335.0,-337.0,19.0,18.0
450,2024-05-17 00:30:45,-335.0,-330.0,19.0,18.0
451,2024-05-17 00:31:44,-335.0,-330.0,19.0,18.0
452,2024-05-17 00:32:45,-335.0,-330.0,19.0,18.0
453,2024-05-17 00:33:44,-335.0,-330.0,20.0,19.0
454,2024-05-17 00:34:44,-335.0,-330.0,20.0,20.0
455,2024-05-17 00:35:44,-335.0,-330.0,20.0,20.0
456,2024-05-17 00:36:44,-335.0,-330.0,22.0,21.0
457,2024-05-17 00:37:44,-335.0,-330.0,22.0,21.0
458,2024-05-17 00:38:44,-335.0,-330.0,22.0,21.0
459,2024-05-17 00:39:45,-327.0,-325.0,22.0,21.0
460,2024-05-17 00:40:44,29.0,20.0,22.0,21.0
461,2024-05-17 00:41:45,-227.0,-196.0,22.0,21.0
462,2024-05-17 00:42:44,-185.0,-245.0,21.0,21.0
463,2024-05-17 00:43:44,345.0,332.0,22.0,22.0
464,2024-05-17 00:44:45,-22.0,-11.0,22.0,22.0
465,2024-05-17 00:45:45,-297.0,-275.0,22.0,21.0
466,2024-05-17 00:46:44,-263.0,-247.0,21.0,20.0
467,2024-05-17 00:47:44,-130.0,-93.0,21.0,20.0
468,2024-05-17 00:48:44,-93.0,-113.0,21.0,20.0
469,2024-05-17 00:49:44,183.0,140.0,21.0,20.0
470,2024-05-17 00:50:45,-118.0,-118.0,21.0,20.0
471,2024-05-17 00:51:44,-80.0,-143.0,21.0,20.0
472,2024-05-17 00:52:44,141.0,138.0,21.0,20.0
473,2024-05-17 00:53:44,-237.0,-208.0,20.0,19.0
474,2024-05-17 00:54:44,-183.0,-228.0,20.0,19.0
475,2024-05-17 00:55:45,58.0,96.0,20.0,19.0
476,2024-05-17 00:56:44,-276.0,-207.0,20.0,19.0
477,2024-05-17 00:57:45,-103.0,-118.0,20.0,19.0
478,2024-05-17 00:58:44,-96.0,-30.0,20.0,19.0
479,2024-05-17 00:59:45,-302.0,-242.0,18.0,17.0
480,2024-05-17 02:00:45,337.0,332.0,18.0,18.0
481,2024-05-17 02:01:44,337.0,332.0,18.0,18.0
482,2024-05-17 02:02:44,198.0,257.0,18.0,18.0
483,2024-05-17 02:03:44,39.0,27.0,18.0,18.0
484,2024-05-17 02:04:44,-43.0,-30.0,18.0,18.0
485,2024-05-17 02:05:45,-222.0,-188.0,18.0,18.0
486,2024-05-17 02:06:44,83.0,32.0,18.0,18.0
487,2024-05-17 02:07:45,295.0,293.0,18.0,18.0
488,2024-05-17 02:08:44,337.0,332.0,18.0,18.0
489,2024-05-17 02:09:45,337.0,332.0,18.0,18.0
490,2024-05-17 02:10:44,337.0,332.0,19.0,19.0
491,2024-05-17 02:11:44,337.0,332.0,19.0,19.0
492,2024-05-17 02:12:45,337.0,332.0,19.0,19.0
493,2024-05-17 02:13:44,337.0,332.0,21.0,20.0
494,2024-05-17 02:14:44,337.0,332.0,22.0,22.0
495,2024-05-17 02:15:44,337.0,332.0,22.0,22.0
496,2024-05-17 02:16:44,337.0,332.0,19.0,18.0
497,2024-05-17 02:17:44,60.0,39.0,20.0,19.0
498,2024-05-17 02:18:44,-130.0,-125.0,20.0,19.0
499,2024-05-17 02:19:44,45.0,3.0,20.0,19.0
500,2024-05-17 02:20:44,90.0,153.0,19.0,19.0
501,2024-05-17 02:21:44,81.0,65.0,20.0,19.0
502,2024-05-17 02:22:44,-79.0,-96.0,19.0,19.0
503,2024-05-17 02:23:45,-202.0,-196.0,19.0,18.0
504,2024-05-17 02:24:44,-231.0,-222.0,19.0,19.0
505,2024-05-17 02:25:44,-136.0,-141.0,19.0,19.0
506,2024-05-17 02:26:44,195.0,208.0,21.0,20.0
507,2024-05-17 02:27:44,286.0,270.0,21.0,20.0
508,2024-05-17 02:28:44,91.0,63.0,21.0,20.0
509,2024-05-17 02:29:44,-91.0,-118.0,21.0,20.0
510,2024-05-17 02:30:44,-93.0,-91.0,20.0,20.0
511,2024-05-17 02:31:45,12.0,-20.0,20.0,20.0
512,2024-05-17 02:32:44,-85.0,-80.0,18.0,18.0
513,2024-05-17 02:33:45,-105.0,-116.0,18.0,18.0
514,2024-05-17 02:34:44,76.0,81.0,18.0,18.0
515,2024-05-17 02:35:44,12.0,39.0,18.0,17.0
516,2024-05-17 02:36:45,-101.0,-64.0,18.0,17.0
517,2024-05-17 02:37:44,192.0,182.0,18.0,17.0
518,2024-05-17 02:38:44,-312.0,-286.0,18.0,17.0
519,2024-05-17 02:39:44,-335.0,-330.0,17.0,17.0
520,2024-05-17 02:40:44,-257.0,-238.0,17.0,17.0
521,2024-05-17 02:41:44,118.0,96.0,18.0,17.0
522,2024-05-17 02:42:44,29.0,48.0,17.0,17.0
523,2024-05-17 02:43:44,-332.0,-316.0,18.0,17.0
524,2024-05-17 02:44:44,-270.0,-292.0,18.0,17.0
525,2024-05-17 02:45:45,75.0,22.0,18.0,17.0
526,2024-05-17 02:46:44,85.0,128.0,18.0,17.0
527,2024-05-17 02:47:44,121.0,88.0,17.0,17.0
528,2024-05-17 02:48:44,-217.0,-182.0,18.0,17.0
529,2024-05-17 02:49:44,-241.0,-220.0,18.0,17.0
530,2024-05-17 02:50:44,-60.0,-60.0,18.0,17.0
531,2024-05-17 02:51:44,293.0,288.0,18.0,17.0
532,2024-05-17 02:52:44,148.0,170.0,18.0,17.0
533,2024-05-17 02:53:45,-335.0,-330.0,18.0,17.0
534,2024-05-17 02:54:44,-335.0,-330.0,18.0,17.0
535,2024-05-17 02:55:44,-283.0,-292.0,17.0,17.0
536,2024-05-17 02:56:44,-60.0,-60.0,18.0,17.0
537,2024-05-17 02:57:44,246.0,232.0,19.0,18.0
538,2024-05-17 02:58:44,120.0,161.0,19.0,18.0
539,2024-05-17 02:59:44,-230.0,-222.0,19.0,18.0
540,2024-05-17 03:00:44,-335.0,-330.0,19.0,18.0
541,2024-05-17 03:01:44,-211.0,-193.0,19.0,18.0
542,2024-05-17 03:02:44,-30.0,-25.0,19.0,18.0
543,2024-05-17 03:03:44,-75.0,-93.0,19.0,18.0
544,2024-05-17 03:04:44,-6.0,-20.0,19.0,18.0
545,2024-05-17 03:05:44,155.0,123.0,19.0,18.0
546,2024-05-17 03:06:45,141.0,181.0,19.0,19.0
547,2024-05-17 03:07:44,6.0,60.0,19.0,19.0
548,2024-05-17 03:08:44,-187.0,-173.0,19.0,18.0
549,2024-05-17 03:09:44,-207.0,-278.0,19.0,18.0
550,2024-05-17 03:10:44,-88.0,-45.0,19.0,18.0
551,2024-05-17 03:11:44,85.0,135.0,19.0,19.0
552,2024-05-17 03:12:44,-24.0,-20.0,19.0,18.0
553,2024-05-17 03:13:44,-86.0,-101.0,19.0,18.0
554,2024-05-17 03:14:44,-335.0,-330.0,19.0,19.0
555,2024-05-17 03:15:44,-248.0,-228.0,19.0,18.0
556,2024-05-17 03:16:44,-150.0,-93.0,19.0,18.0
557,2024-05-17 03:17:44,-106.0,-75.0,19.0,18.0
558,2024-05-17 03:18:44,-88.0,-123.0,19.0,19.0
559,2024-05-17 03:19:44,-136.0,-162.0,19.0,18.0
560,2024-05-17 03:20:44,66.0,88.0,19.0,18.0
561,2024-05-17 03:21:44,238.0,218.0,19.0,18.0
562,2024-05-17 03:22:44,-81.0,-103.0,19.0,18.0
563,2024-05-17 03:23:44,-335.0,-334.0,19.0,18.0
564,2024-05-17 03:24:44,-116.0,-98.0,19.0,18.0
565,2024-05-17 03:25:44,-61.0,-32.0,19.0,18.0
566,2024-05-17 03:26:44,-120.0,-80.0,19.0,18.0
567,2024-05-17 03:27:44,-4.0,-35.0,19.0,18.0
568,2024-05-17 03:28:44,64.0,71.0,19.0,18.0
569,2024-05-17 03:29:44,32.0,-4.0,19.0,18.0
570,2024-05-17 03:30:44,-15.0,5.0,19.0,18.0
571,2024-05-17 03:31:44,-126.0,-141.0,19.0,18.0
572,2024-05-17 03:32:44,-221.0,-243.0,19.0,18.0
573,2024-05-17 03:33:44,-138.0,-153.0,19.0,18.0
574,2024-05-17 03:34:44,108.0,121.0,19.0,18.0
575,2024-05-17 03:35:44,-128.0,-91.0,19.0,18.0
576,2024-05-17 03:36:44,-303.0,-301.0,18.0,18.0
577,2024-05-17 03:37:44,-51.0,-69.0,18.0,17.0
578,2024-05-17 03:38:45,265.0,241.0,18.0,17.0
579,2024-05-17 03:39:44,98.0,27.0,18.0,17.0
580,2024-05-17 03:40:44,-81.0,-32.0,18.0,17.0
581,2024-05-17 03:41:44,15.0,8.0,18.0,17.0
582,2024-05-17 03:42:44,-75.0,-78.0,18.0,17.0
583,2024-05-17 03:43:44,-236.0,-257.0,18.0,17.0
584,2024-05-17 03:44:45,-4.0,-2.0,18.0,18.0
585,2024-05-17 03:45:44,181.0,121.0,18.0,17.0
586,2024-05-17 03:46:45,-288.0,-302.0,18.0,18.0
587,2024-05-17 03:47:44,-238.0,-257.0,18.0,18.0
588,2024-05-17 03:48:44,-66.0,-58.0,18.0,18.0
589,2024-05-17 03:49:44,-103.0,-100.0,18.0,17.0
590,2024-05-17 03:50:44,113.0,113.0,18.0,17.0
591,2024-05-17 03:51:44,167.0,191.0,18.0,17.0
592,2024-05-17 03:52:44,-237.0,-216.0,18.0,17.0
593,2024-05-17 03:53:44,-335.0,-330.0,18.0,18.0
594,2024-05-17 03:54:44,-136.0,-136.0,18.0,17.0
595,2024-05-17 03:55:44,197.0,173.0,18.0,18.0
596,2024-05-17 03:56:44,-277.0,-297.0,18.0,17.0
597,2024-05-17 03:57:44,-335.0,-330.0,18.0,18.0
598,2024-05-17 03:58:44,-335.0,-330.0,18.0,17.0
599,2024-05-17 03:59:44,-182.0,-217.0,18.0,17.0
600,2024-05-17 04:00:44,-151.0,-116.0,18.0,17.0
601,2024-05-17 04:01:44,-155.0,-167.0,18.0,17.0
602,2024-05-17 04:02:45,-303.0,-282.0,18.0,18.0
603,2024-05-17 04:03:44,-116.0,-145.0,18.0,17.0
604,2024-05-17 04:04:45,131.0,88.0,18.0,17.0
605,2024-05-17 04:05:44,-11.0,3.0,18.0,18.0
606,2024-05-17 04:06:44,-11.0,-4.0,18.0,17.0
607,2024-05-17 04:07:44,-83.0,-75.0,18.0,18.0
608,2024-05-17 04:08:44,-151.0,-125.0,18.0,17.0
609,2024-05-17 04:09:45,-182.0,-143.0,18.0,17.0
610,2024-05-17 04:10:44,-191.0,-193.0,18.0,18.0
611,2024-05-17 04:11:45,-243.0,-177.0,18.0,17.0
612,2024-05-17 04:12:45,-235.0,-222.0,18.0,17.0
613,2024-05-17 04:13:44,-6.0,15.0,18.0,18.0
614,2024-05-17 04:14:45,-45.0,-45.0,18.0,18.0
615,2024-05-17 04:15:44,-90.0,-53.0,18.0,17.0
616,2024-05-17 04:16:44,-148.0,-106.0,18.0,17.0
617,2024-05-17 04:17:44,-291.0,-297.0,18.0,18.0
618,2024-05-17 04:18:44,-158.0,-196.0,17.0,16.0
619,2024-05-17 04:19:44,-126.0,-96.0,17.0,16.0
620,2024-05-17 04:20:44,-252.0,-237.0,17.0,16.0
621,2024-05-17 04:21:44,-96.0,-50.0,17.0,16.0
622,2024-05-17 04:22:44,-128.0,-118.0,16.0,16.0
623,2024-05-17 04:23:44,-165.0,-136.0,17.0,16.0
624,2024-05-17 04:24:44,-345.0,-329.0,17.0,16.0
625,2024-05-17 04:25:44,-335.0,-337.0,17.0,16.0
626,2024-05-17 04:26:44,-335.0,-337.0,17.0,16.0
627,2024-05-17 04:27:45,-335.0,-337.0,17.0,16.0
628,2024-05-17 04:28:44,-335.0,-337.0,16.0,16.0
629,2024-05-17 04:29:44,-335.0,-337.0,16.0,16.0
630,2024-05-17 04:30:44,35.0,39.0,17.0,16.0
631,2024-05-17 04:31:45,34.0,32.0,17.0,16.0
632,2024-05-17 04:32:44,-218.0,-207.0,17.0,16.0
633,2024-05-17 04:33:44,-313.0,-312.0,17.0,16.0
634,2024-05-17 04:34:44,-216.0,-286.0,17.0,16.0
635,2024-05-17 04:35:44,-17.0,-24.0,17.0,16.0
636,2024-05-17 04:36:44,-212.0,-195.0,17.0,16.0
637,2024-05-17 04:37:44,-128.0,-161.0,17.0,16.0
638,2024-05-17 04:38:44,-66.0,-71.0,16.0,16.0
639,2024-05-17 04:39:44,-86.0,-55.0,16.0,16.0
640,2024-05-17 04:40:44,-39.0,15.0,17.0,16.0
641,2024-05-17 04:41:44,-116.0,-130.0,16.0,16.0
642,2024-05-17 04:42:44,-257.0,-283.0,17.0,16.0
643,2024-05-17 04:43:44,-130.0,-125.0,16.0,16.0
644,2024-05-17 04:44:44,32.0,22.0,17.0,16.0
645,2024-05-17 04:45:44,65.0,65.0,17.0,16.0
646,2024-05-17 04:46:44,-81.0,-49.0,17.0,16.0
647,2024-05-17 04:47:44,-166.0,-162.0,17.0,16.0
648,2024-05-17 04:48:45,-230.0,-222.0,17.0,16.0
649,2024-05-17 04:49:44,-3.0,8.0,17.0,16.0
650,2024-05-17 04:50:44,-83.0,-65.0,17.0,16.0
651,2024-05-17 04:51:44,-176.0,-162.0,17.0,16.0
652,2024-05-17 04:52:44,-101.0,-70.0,17.0,16.0
653,2024-05-17 04:53:44,115.0,108.0,16.0,16.0
654,2024-05-17 04:54:45,-55.0,-46.0,17.0,16.0
655,2024-05-17 04:55:44,-260.0,-275.0,16.0,16.0
656,2024-05-17 04:56:44,-175.0,-161.0,17.0,16.0
657,2024-05-17 04:57:45,-32.0,-2.0,17.0,16.0
658,2024-05-17 04:58:44,0.0,-27.0,17.0,16.0
659,2024-05-17 04:59:44,-81.0,-81.0,17.0,16.0
660,2024-05-17 05:00:45,-170.0,-170.0,16.0,16.0
661,2024-05-17 05:01:45,-171.0,-136.0,17.0,16.0
662,2024-05-17 05:02:44,-324.0,-307.0,17.0,16.0
663,2024-05-17 05:03:44,-198.0,-187.0,16.0,16.0
664,2024-05-17 05:04:44,126.0,93.0,17.0,16.0
665,2024-05-17 05:05:44,-83.0,-70.0,17.0,16.0
666,2024-05-17 05:06:44,-310.0,-316.0,16.0,16.0
667,2024-05-17 05:07:44,-238.0,-251.0,17.0,16.0
668,2024-05-17 05:08:44,8.0,45.0,17.0,16.0
669,2024-05-17 05:09:44,121.0,91.0,17.0,16.0
670,2024-05-17 05:10:44,-12.0,17.0,17.0,16.0
671,2024-05-17 05:11:44,-196.0,-172.0,17.0,16.0
672,2024-05-17 05:12:44,-32.0,-75.0,17.0,16.0
673,2024-05-17 05:13:45,-17.0,-8.0,17.0,16.0
674,2024-05-17 05:14:44,-337.0,-325.0,17.0,16.0
675,2024-05-17 05:15:44,-225.0,-257.0,17.0,16.0
676,2024-05-17 05:16:44,27.0,24.0,17.0,16.0
677,2024-05-17 05:17:44,-231.0,-281.0,17.0,16.0
678,2024-05-17 05:18:44,-282.0,-307.0,17.0,16.0
679,2024-05-17 05:19:44,-143.0,-148.0,17.0,16.0
680,2024-05-17 05:20:44,-167.0,-148.0,17.0,16.0
681,2024-05-17 05:21:45,-11.0,3.0,17.0,16.0
682,2024-05-17 05:22:44,-222.0,-193.0,17.0,16.0
683,2024-05-17 05:23:44,-335.0,-330.0,17.0,16.0
684,2024-05-17 05:24:44,-335.0,-330.0,17.0,16.0
685,2024-05-17 05:25:44,-335.0,-330.0,16.0,16.0
686,2024-05-17 05:26:44,-335.0,-330.0,17.0,16.0
687,2024-05-17 05:27:44,-335.0,-330.0,17.0,16.0
688,2024-05-17 05:28:45,-335.0,-330.0,17.0,16.0
689,2024-05-17 05:29:45,-335.0,-330.0,17.0,16.0
690,2024-05-17 05:30:44,-335.0,-337.0,17.0,16.0
691,2024-05-17 05:31:44,-335.0,-337.0,17.0,16.0
692,2024-05-17 05:32:44,-335.0,-337.0,17.0,16.0
693,2024-05-17 05:33:44,-335.0,-337.0,17.0,16.0
694,2024-05-17 05:34:44,-335.0,-337.0,17.0,16.0
695,2024-05-17 05:35:44,-335.0,-337.0,17.0,16.0
696,2024-05-17 05:36:44,-335.0,-337.0,16.0,16.0
697,2024-05-17 05:37:44,-172.0,-167.0,17.0,16.0
698,2024-05-17 05:38:44,-88.0,-128.0,17.0,16.0
699,2024-05-17 05:39:44,-167.0,-96.0,17.0,16.0
700,2024-05-17 05:40:44,-108.0,-111.0,17.0,16.0
701,2024-05-17 05:41:44,-49.0,-35.0,17.0,16.0
702,2024-05-17 05:42:45,-158.0,-133.0,17.0,16.0
703,2024-05-17 05:43:44,-340.0,-305.0,17.0,16.0
704,2024-05-17 05:44:44,-252.0,-252.0,17.0,16.0
705,2024-05-17 05:45:44,-335.0,-329.0,17.0,16.0
706,2024-05-17 05:46:45,-317.0,-335.0,17.0,16.0
707,2024-05-17 05:47:45,-312.0,-275.0,17.0,16.0
708,2024-05-17 05:48:44,-335.0,-335.0,16.0,16.0
709,2024-05-17 05:49:45,-266.0,-277.0,17.0,16.0
710,2024-05-17 05:50:44,-54.0,-96.0,17.0,16.0
711,2024-05-17 05:51:44,-208.0,-192.0,17.0,16.0
712,2024-05-17 05:52:44,-335.0,-335.0,17.0,16.0
713,2024-05-17 05:53:44,-345.0,-320.0,17.0,16.0
714,2024-05-17 05:54:44,-283.0,-286.0,17.0,16.0
715,2024-05-17 05:55:44,-335.0,-330.0,17.0,16.0
716,2024-05-17 05:56:44,-335.0,-330.0,17.0,16.0
717,2024-05-17 05:57:44,-335.0,-330.0,17.0,16.0
718,2024-05-17 05:58:44,-335.0,-330.0,17.0,16.0
719,2024-05-17 05:59:44,-335.0,-330.0,17.0,16.0
720,2024-05-17 06:00:44,-335.0,-330.0,17.0,16.0
721,2024-05-17 06:01:44,-335.0,-330.0,17.0,16.0
722,2024-05-17 06:02:44,-335.0,-330.0,17.0,16.0
723,2024-05-17 06:03:44,-900.0,-890.0,16.0,16.0
724,2024-05-17 06:04:44,-900.0,-896.0,16.0,16.0
725,2024-05-17 06:05:44,-900.0,-898.0,21.0,20.0
726,2024-05-17 06:06:44,-900.0,-899.0,34.0,34.0
727,2024-05-17 06:07:44,-901.0,-900.0,0.0,1.0
728,2024-05-17 06:08:44,-901.0,-900.0,23.0,20.0
729,2024-05-17 06:09:45,-901.0,-900.0,27.0,27.0
730,2024-05-17 06:10:44,-901.0,-900.0,30.0,29.0
731,2024-05-17 06:11:44,-901.0,-900.0,30.0,29.0
732,2024-05-17 06:12:44,-901.0,-900.0,29.0,29.0
733,2024-05-17 06:13:44,-901.0,-900.0,38.0,37.0
734,2024-05-17 06:14:44,-904.0,-900.0,38.0,37.0
735,2024-05-17 06:15:44,-904.0,-900.0,37.0,37.0
736,2024-05-17 06:16:44,-901.0,-900.0,0.0,1.0
737,2024-05-17 06:17:44,-901.0,-900.0,0.0,1.0
738,2024-05-17 06:18:45,-901.0,-900.0,0.0,1.0
739,2024-05-17 06:19:44,-901.0,-900.0,0.0,1.0
740,2024-05-17 06:20:44,-901.0,-900.0,0.0,1.0
741,2024-05-17 06:21:44,-901.0,-900.0,0.0,1.0
742,2024-05-17 06:22:44,-901.0,-900.0,0.0,1.0
743,2024-05-17 06:23:44,900.0,898.0,32.0,32.0
744,2024-05-17 06:24:44,900.0,898.0,32.0,32.0
745,2024-05-17 06:25:44,201.0,181.0,42.0,42.0
746,2024-05-17 06:26:44,-83.0,-80.0,18.0,17.0
747,2024-05-17 06:27:44,60.0,116.0,16.0,15.0
748,2024-05-17 06:28:44,-75.0,-25.0,16.0,15.0
749,2024-05-17 06:29:44,-116.0,-155.0,16.0,15.0
750,2024-05-17 06:30:44,172.0,110.0,16.0,15.0
751,2024-05-17 06:31:44,337.0,334.0,20.0,19.0
752,2024-05-17 06:32:44,337.0,334.0,20.0,19.0
753,2024-05-17 06:33:44,337.0,334.0,20.0,19.0
754,2024-05-17 06:34:44,295.0,330.0,20.0,19.0
755,2024-05-17 06:35:44,60.0,39.0,20.0,19.0
756,2024-05-17 06:36:44,66.0,61.0,18.0,18.0
757,2024-05-17 06:37:44,276.0,252.0,18.0,17.0
758,2024-05-17 06:38:45,277.0,287.0,18.0,17.0
759,2024-05-17 06:39:44,266.0,261.0,18.0,17.0
760,2024-05-17 06:40:44,250.0,255.0,18.0,17.0
761,2024-05-17 06:41:44,240.0,212.0,18.0,17.0
762,2024-05-17 06:42:45,265.0,306.0,18.0,17.0
763,2024-05-17 06:43:44,168.0,151.0,18.0,17.0
764,2024-05-17 06:44:44,113.0,90.0,18.0,18.0
765,2024-05-17 06:45:44,160.0,166.0,18.0,17.0
766,2024-05-17 06:46:44,212.0,200.0,18.0,17.0
767,2024-05-17 06:47:44,198.0,205.0,18.0,18.0
768,2024-05-17 06:48:45,128.0,133.0,18.0,17.0
769,2024-05-17 06:49:44,183.0,205.0,18.0,17.0
770,2024-05-17 06:50:45,140.0,91.0,18.0,17.0
771,2024-05-17 06:51:44,167.0,166.0,18.0,17.0
772,2024-05-17 06:52:45,267.0,277.0,18.0,17.0
773,2024-05-17 06:53:45,293.0,295.0,18.0,17.0
774,2024-05-17 06:54:45,337.0,337.0,18.0,18.0
775,2024-05-17 06:55:44,133.0,105.0,18.0,17.0
776,2024-05-17 06:56:44,183.0,191.0,18.0,17.0
777,2024-05-17 06:57:44,337.0,332.0,18.0,18.0
778,2024-05-17 06:58:44,337.0,337.0,18.0,17.0
779,2024-05-17 06:59:44,337.0,337.0,18.0,17.0
780,2024-05-17 07:00:44,337.0,337.0,18.0,17.0
781,2024-05-17 07:01:44,337.0,337.0,22.0,21.0
782,2024-05-17 07:02:44,337.0,337.0,22.0,22.0
783,2024-05-17 07:03:44,337.0,337.0,22.0,21.0
784,2024-05-17 07:04:45,337.0,337.0,22.0,21.0
785,2024-05-17 07:05:44,17.0,44.0,22.0,21.0
786,2024-05-17 07:06:44,172.0,140.0,22.0,21.0
787,2024-05-17 07:07:44,-900.0,-895.0,0.0,1.0
788,2024-05-17 07:08:44,-900.0,-899.0,0.0,1.0
789,2024-05-17 07:09:44,-900.0,-899.0,0.0,1.0
790,2024-05-17 07:10:44,-900.0,-899.0,0.0,1.0
791,2024-05-17 07:11:44,-900.0,-899.0,0.0,1.0
792,2024-05-17 07:12:45,-900.0,-899.0,0.0,1.0
793,2024-05-17 07:13:44,-900.0,-899.0,0.0,1.0
794,2024-05-17 07:14:44,-898.0,-899.0,0.0,1.0
795,2024-05-17 07:15:44,-900.0,-899.0,0.0,1.0
796,2024-05-17 07:16:44,-898.0,-899.0,0.0,1.0
797,2024-05-17 07:17:44,-898.0,-899.0,0.0,1.0
798,2024-05-17 07:18:44,0.0,-724.0,0.0,1.0
799,2024-05-17 07:19:44,900.0,896.0,36.0,36.0
800,2024-05-17 07:20:44,4.0,484.0,29.0,28.0
801,2024-05-17 07:21:45,236.0,247.0,36.0,36.0
802,2024-05-17 07:22:44,337.0,332.0,36.0,36.0
803,2024-05-17 07:23:44,-335.0,-330.0,21.0,21.0
804,2024-05-17 07:24:45,-335.0,-330.0,21.0,21.0
805,2024-05-17 07:25:44,-335.0,-330.0,21.0,21.0
806,2024-05-17 07:26:44,-335.0,-330.0,21.0,21.0
807,2024-05-17 07:27:44,-335.0,-330.0,18.0,18.0
808,2024-05-17 07:28:44,11.0,-24.0,18.0,18.0
809,2024-05-17 07:29:44,-181.0,-155.0,16.0,16.0
810,2024-05-17 07:30:44,-291.0,-305.0,16.0,16.0
811,2024-05-17 07:31:44,-335.0,-335.0,16.0,16.0
812,2024-05-17 07:32:44,-335.0,-335.0,16.0,16.0
813,2024-05-17 07:33:44,-335.0,-335.0,18.0,18.0
814,2024-05-17 07:34:44,-335.0,-335.0,21.0,18.0
815,2024-05-17 07:35:45,-335.0,-335.0,18.0,17.0
816,2024-05-17 07:36:44,-335.0,-335.0,18.0,17.0
817,2024-05-17 07:37:44,-322.0,-306.0,18.0,17.0
818,2024-05-17 07:38:44,-267.0,-313.0,18.0,17.0
819,2024-05-17 07:39:44,-335.0,-334.0,18.0,17.0
820,2024-05-17 07:40:44,-217.0,-225.0,18.0,17.0
821,2024-05-17 07:41:44,185.0,242.0,18.0,17.0
822,2024-05-17 07:42:44,34.0,25.0,15.0,15.0
823,2024-05-17 07:43:44,-2.0,-6.0,0.0,1.0
824,2024-05-17 07:44:44,-901.0,-873.0,40.0,38.0
825,2024-05-17 07:45:44,-901.0,-900.0,33.0,31.0
826,2024-05-17 07:46:44,-901.0,-900.0,0.0,1.0
827,2024-05-17 07:47:45,-901.0,-900.0,0.0,1.0
828,2024-05-17 07:48:45,-901.0,-900.0,0.0,1.0
829,2024-05-17 07:49:44,-901.0,-900.0,0.0,1.0
830,2024-05-17 07:50:44,-901.0,-900.0,0.0,1.0
831,2024-05-17 07:51:44,-901.0,-900.0,0.0,1.0
832,2024-05-17 07:52:44,-901.0,-900.0,0.0,1.0
833,2024-05-17 07:53:44,337.0,332.0,28.0,28.0
834,2024-05-17 07:54:44,337.0,332.0,35.0,30.0
835,2024-05-17 07:55:44,337.0,332.0,17.0,17.0
836,2024-05-17 07:56:44,337.0,332.0,17.0,17.0
837,2024-05-17 07:57:44,238.0,272.0,11.0,11.0
838,2024-05-17 07:58:44,-85.0,-55.0,11.0,11.0
839,2024-05-17 07:59:44,-300.0,-312.0,11.0,11.0
840,2024-05-17 08:00:44,-335.0,-334.0,11.0,10.0
841,2024-05-17 08:01:44,-335.0,-335.0,11.0,11.0
842,2024-05-17 08:02:44,-335.0,-335.0,11.0,11.0
843,2024-05-17 08:03:44,-335.0,-335.0,30.0,30.0
844,2024-05-17 08:04:44,49.0,5.0,9.0,9.0
845,2024-05-17 08:05:44,282.0,305.0,9.0,9.0
846,2024-05-17 08:06:44,337.0,335.0,9.0,9.0
847,2024-05-17 08:07:44,337.0,335.0,9.0,9.0
848,2024-05-17 08:08:44,-2.0,-2.0,28.0,28.0
849,2024-05-17 08:09:45,-4.0,-2.0,0.0,1.0
850,2024-05-17 08:10:44,2.0,-2.0,22.0,21.0
851,2024-05-17 08:11:44,-2.0,-2.0,15.0,14.0
852,2024-05-17 08:12:44,0.0,-2.0,26.0,25.0
853,2024-05-17 08:13:44,2.0,-2.0,29.0,29.0
854,2024-05-17 08:14:44,-2.0,-2.0,24.0,24.0
855,2024-05-17 08:15:44,0.0,-2.0,24.0,24.0
856,2024-05-17 08:16:44,0.0,-2.0,32.0,32.0
857,2024-05-17 08:17:44,-2.0,-2.0,0.0,1.0
