,_id,P2_75.10,P2_74.1,P2_74.3,groupId,P2_74.2,csvTime,P2_74.10,P2_74.12,P2_74.11,P2_74.14,P2_74.13,P2_74.15,P2_74.5,P2_74.4,P2_74.7,P2_74.6,P2_74.9,P2_74.8,nodeName,P2_73.2,P2_75.0,P2_73.1,P2_73.4,P2_73.12,P2_62,P2_73.3,P2_73.13,P2_61,P2_73.14,P2_60,P2_73.15,P2_59,timestamp,P2_58,P2_57,P2_56,P2_55,P2_54,P2_73.6,P2_75.4,P2_73.5,P2_75.3,P2_73.8,P2_75.6,P2_73.7,P2_75.5,P2_75.8,P2_73.9,P2_75.9
115,,0,1,1,3,1,2024-09-25 01:55:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,379,0,378,1727200147286,370,366,692,694,693,0,0,0,0,0,0,0,0,0,0,0
116,,0,1,1,3,1,2024-09-25 01:56:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,376,0,376,1727200207814,367,362,692,694,693,0,0,0,0,0,0,0,0,0,0,0
117,,0,1,1,3,1,2024-09-25 01:57:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,373,0,375,1727200268016,366,362,691,694,693,0,0,0,0,0,0,0,0,0,0,0
118,,0,1,1,3,1,2024-09-25 01:58:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,376,0,376,1727200327410,367,363,692,694,693,0,0,0,0,0,0,0,0,0,0,0
119,,0,1,1,3,1,2024-09-25 01:59:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,373,0,372,1727200387740,364,359,692,694,693,0,0,0,0,0,0,0,0,0,0,0
120,,0,1,1,3,1,2024-09-25 02:00:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,372,0,372,1727200447096,364,359,692,694,693,0,0,0,0,0,0,0,0,0,0,0
121,,0,1,1,3,1,2024-09-25 02:01:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,373,0,372,1727200507401,364,359,692,694,693,0,0,0,0,0,0,0,0,0,0,0
122,,0,1,1,3,1,2024-09-25 02:02:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-25,0,0,60,0,340,0,350,1727200567422,341,337,692,694,693,0,0,0,0,0,0,0,0,0,0,0
123,,0,1,1,3,1,2024-09-25 02:03:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,343,0,352,1727200628015,341,338,692,694,693,0,0,0,0,0,0,0,0,0,0,0
124,,0,1,1,3,1,2024-09-25 02:04:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,340,0,352,1727200687533,341,337,692,694,693,0,0,0,0,0,0,0,0,0,0,0
125,,0,1,1,3,1,2024-09-25 02:05:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,337,0,350,1727200746726,339,336,692,694,692,0,0,0,0,0,0,0,0,0,0,0
126,,0,1,1,3,1,2024-09-25 02:06:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,337,0,349,1727200807220,339,336,692,694,693,0,0,0,0,0,0,0,0,0,0,0
127,,0,1,1,3,1,2024-09-25 02:07:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,337,0,349,1727200867489,339,336,692,694,693,0,0,0,0,0,0,0,0,0,0,0
128,,0,1,1,3,1,2024-09-25 02:08:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,337,0,349,1727200926893,339,335,692,694,693,0,0,0,0,0,0,0,0,0,0,0
129,,0,1,1,3,1,2024-09-25 02:09:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,304,0,310,1727200987128,304,299,692,694,693,0,0,0,0,0,0,0,0,0,0,0
130,,0,1,1,3,1,2024-09-25 02:10:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,307,0,311,1727201046620,304,300,692,694,693,0,0,0,0,0,0,0,0,0,0,0
131,,0,1,1,3,1,2024-09-25 02:11:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,310,0,312,1727201107311,306,302,692,694,693,0,0,0,0,0,0,0,0,0,0,0
132,,0,1,1,3,1,2024-09-25 02:12:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,315,0,319,1727201166764,312,308,692,694,693,0,0,0,0,0,0,0,0,0,0,0
133,,0,1,1,3,1,2024-09-25 02:13:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-25,0,0,60,0,309,0,313,1727201227367,306,302,692,694,693,0,0,0,0,0,0,0,0,0,0,0
134,,0,1,1,3,1,2024-09-25 02:14:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,307,0,310,1727201287502,303,300,692,694,693,0,0,0,0,0,0,0,0,0,0,0
135,,0,1,1,3,1,2024-09-25 02:15:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,310,0,315,1727201347023,310,304,692,694,693,0,0,0,0,0,0,0,0,0,0,0
136,,0,1,1,3,1,2024-09-25 02:16:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,310,0,315,1727201407520,309,304,692,694,693,0,0,0,0,0,0,0,0,0,0,0
137,,0,1,1,3,1,2024-09-25 02:17:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,307,0,311,1727201467022,305,300,692,694,693,0,0,0,0,0,0,0,0,0,0,0
138,,0,1,1,3,1,2024-09-25 02:18:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,313,0,315,1727201527378,310,304,692,694,693,0,0,0,0,0,0,0,0,0,0,0
139,,0,1,1,3,1,2024-09-25 02:19:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,310,0,315,1727201587582,309,304,692,694,693,0,0,0,0,0,0,0,0,0,0,0
140,,0,1,1,3,1,2024-09-25 02:20:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,315,0,321,1727201647048,316,310,692,694,693,0,0,0,0,0,0,0,0,0,0,0
141,,0,1,1,3,1,2024-09-25 02:21:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,332,0,346,1727201707452,339,333,692,694,693,0,0,0,0,0,0,0,0,0,0,0
142,,0,1,1,3,1,2024-09-25 02:22:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,343,0,353,1727201767034,346,340,692,694,693,0,0,0,0,0,0,0,0,0,0,0
143,,0,1,1,3,1,2024-09-25 02:23:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,337,0,346,1727201827582,339,333,692,694,693,0,0,0,0,0,0,0,0,0,0,0
144,,0,1,1,3,1,2024-09-25 02:24:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,340,0,351,1727201887863,344,338,692,694,693,0,0,0,0,0,0,0,0,0,0,0
145,,0,1,1,3,1,2024-09-25 02:25:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,296,0,309,1727201947499,303,294,692,694,693,0,0,0,0,0,0,0,0,0,0,0
146,,0,1,1,3,1,2024-09-25 02:26:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,293,0,309,1727202007918,302,294,692,694,693,0,0,0,0,0,0,0,0,0,0,0
147,,0,1,1,3,1,2024-09-25 02:27:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,296,0,308,1727202067165,301,294,692,694,693,0,0,0,0,0,0,0,0,0,0,0
148,,0,1,1,3,1,2024-09-25 02:28:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,293,0,307,1727202127620,301,293,692,694,693,0,0,0,0,0,0,0,0,0,0,0
149,,0,1,1,3,1,2024-09-25 02:29:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,293,0,308,1727202186993,302,294,692,694,693,0,0,0,0,0,0,0,0,0,0,0
150,,0,1,1,3,1,2024-09-25 02:30:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,296,0,310,1727202247706,303,295,692,694,693,0,0,0,0,0,0,0,0,0,0,0
151,,0,1,1,3,1,2024-09-25 02:31:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,290,0,305,1727202307041,299,290,692,694,693,0,0,0,0,0,0,0,0,0,0,0
152,,0,1,1,3,1,2024-09-25 02:32:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,291,0,304,1727202367425,299,290,692,694,693,0,0,0,0,0,0,0,0,0,0,0
153,,0,1,1,3,1,2024-09-25 02:33:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,290,0,302,1727202426583,296,288,692,694,693,0,0,0,0,0,0,0,0,0,0,0
154,,0,1,1,3,1,2024-09-25 02:34:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,293,0,304,1727202486944,299,290,692,694,693,0,0,0,0,0,0,0,0,0,0,0
155,,0,1,1,3,1,2024-09-25 02:35:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,292,0,306,1727202547153,299,291,692,694,693,0,0,0,0,0,0,0,0,0,0,0
156,,0,1,1,3,1,2024-09-25 02:36:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,296,0,309,1727202607514,304,295,692,694,693,0,0,0,0,0,0,0,0,0,0,0
157,,0,1,1,3,1,2024-09-25 02:37:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,296,0,310,1727202667889,304,295,692,694,693,0,0,0,0,0,0,0,0,0,0,0
158,,0,1,1,3,1,2024-09-25 02:38:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,315,0,330,1727202727515,324,317,691,693,693,0,0,0,0,0,0,0,0,0,0,0
159,,0,1,1,3,1,2024-09-25 02:39:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,318,0,330,1727202786820,324,317,692,694,693,0,0,0,0,0,0,0,0,0,0,0
160,,0,1,1,3,1,2024-09-25 02:40:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,313,0,327,1727202847116,321,314,692,694,693,0,0,0,0,0,0,0,0,0,0,0
161,,0,1,1,3,1,2024-09-25 02:41:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,316,0,330,1727202907714,324,317,692,694,693,0,0,0,0,0,0,0,0,0,0,0
162,,0,1,1,3,1,2024-09-25 02:42:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,329,0,341,1727202967031,335,329,692,694,693,0,0,0,0,0,0,0,0,0,0,0
163,,0,1,1,3,1,2024-09-25 02:43:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,329,0,342,1727203027430,335,329,692,694,693,0,0,0,0,0,0,0,0,0,0,0
164,,0,1,1,3,1,2024-09-25 02:44:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,329,0,341,1727203087981,334,328,692,694,693,0,0,0,0,0,0,0,0,0,0,0
165,,0,1,1,3,1,2024-09-25 02:45:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,334,0,346,1727203147512,339,333,692,693,693,0,0,0,0,0,0,0,0,0,0,0
166,,0,1,1,3,1,2024-09-25 02:46:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,337,0,346,1727203207022,338,335,692,694,693,0,0,0,0,0,0,0,0,0,0,0
167,,0,1,1,3,1,2024-09-25 02:47:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,338,0,346,1727203267352,339,334,692,694,693,0,0,0,0,0,0,0,0,0,0,0
168,,0,1,1,3,1,2024-09-25 02:48:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,340,0,351,1727203326875,342,338,692,694,693,0,0,0,0,0,0,0,0,0,0,0
169,,0,1,1,3,1,2024-09-25 02:49:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,342,0,352,1727203387196,345,339,692,694,693,0,0,0,0,0,0,0,0,0,0,0
170,,0,1,1,3,1,2024-09-25 02:50:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,315,0,317,1727203447547,310,306,692,694,693,0,0,0,0,0,0,0,0,0,0,0
171,,0,1,1,3,1,2024-09-25 02:51:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-25,0,0,60,0,314,0,315,1727203507782,309,305,692,694,693,0,0,0,0,0,0,0,0,0,0,0
172,,0,1,1,3,1,2024-09-25 02:52:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,307,0,310,1727203567011,303,300,692,694,693,0,0,0,0,0,0,0,0,0,0,0
173,,0,1,1,3,1,2024-09-25 02:53:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,307,0,309,1727203627202,303,299,692,694,693,0,0,0,0,0,0,0,0,0,0,0
174,,0,1,1,3,1,2024-09-25 02:54:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,307,0,310,1727203687737,303,300,692,694,693,0,0,0,0,0,0,0,0,0,0,0
175,,0,1,1,3,1,2024-09-25 02:55:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,320,0,320,1727203747332,314,311,692,694,693,0,0,0,0,0,0,0,0,0,0,0
176,,0,1,1,3,1,2024-09-25 02:56:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,323,0,324,1727203806978,317,315,692,694,693,0,0,0,0,0,0,0,0,0,0,0
177,,0,1,1,3,1,2024-09-25 02:57:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,321,0,324,1727203867361,317,314,692,694,693,0,0,0,0,0,0,0,0,0,0,0
178,,0,1,1,3,1,2024-09-25 02:58:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,313,0,315,1727203927724,308,305,692,694,693,0,0,0,0,0,0,0,0,0,0,0
179,,0,1,1,3,1,2024-09-25 02:59:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,307,0,311,1727203987124,304,300,692,694,693,0,0,0,0,0,0,0,0,0,0,0
180,,0,1,1,3,1,2024-09-25 03:00:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,312,0,315,1727204047567,308,304,692,694,693,0,0,0,0,0,0,0,0,0,0,0
181,,0,1,1,3,1,2024-09-25 03:01:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,315,0,320,1727204107793,312,309,692,694,693,0,0,0,0,0,0,0,0,0,0,0
182,,0,1,1,3,1,2024-09-25 03:02:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,332,0,345,1727204167015,339,335,692,694,693,0,0,0,0,0,0,0,0,0,0,0
183,,0,1,1,3,1,2024-09-25 03:03:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,343,0,353,1727204227236,345,341,691,694,693,0,0,0,0,0,0,0,0,0,0,0
184,,0,1,1,3,1,2024-09-25 03:04:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,345,0,354,1727204287443,347,342,692,694,693,0,0,0,0,0,0,0,0,0,0,0
185,,0,1,1,3,1,2024-09-25 03:05:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,346,0,355,1727204346960,348,342,692,694,693,0,0,0,0,0,0,0,0,0,0,0
186,,0,1,1,3,1,2024-09-25 03:06:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,299,0,312,1727204407480,306,298,692,694,693,0,0,0,0,0,0,0,0,0,0,0
187,,0,1,1,3,1,2024-09-25 03:07:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,299,0,312,1727204467716,306,298,692,694,693,0,0,0,0,0,0,0,0,0,0,0
188,,0,1,1,3,1,2024-09-25 03:08:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,298,0,313,1727204528071,306,299,692,694,693,0,0,0,0,0,0,0,0,0,0,0
189,,0,1,1,3,1,2024-09-25 03:09:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,299,0,313,1727204587793,306,298,692,694,693,0,0,0,0,0,0,0,0,0,0,0
190,,0,1,1,3,1,2024-09-25 03:10:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,296,0,309,1727204647154,304,294,692,694,693,0,0,0,0,0,0,0,0,0,0,0
191,,0,1,1,3,1,2024-09-25 03:11:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,293,0,307,1727204707536,302,292,692,694,693,0,0,0,0,0,0,0,0,0,0,0
192,,0,1,1,3,1,2024-09-25 03:12:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,293,0,307,1727204767933,301,292,692,694,693,0,0,0,0,0,0,0,0,0,0,0
193,,0,1,1,3,1,2024-09-25 03:13:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,301,0,315,1727204827123,308,300,692,694,693,0,0,0,0,0,0,0,0,0,0,0
194,,0,1,1,3,1,2024-09-25 03:14:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,301,0,315,1727204887261,308,300,692,694,693,0,0,0,0,0,0,0,0,0,0,0
195,,0,1,1,3,1,2024-09-25 03:15:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,299,0,311,1727204947583,305,296,692,694,693,0,0,0,0,0,0,0,0,0,0,0
196,,0,1,1,3,1,2024-09-25 03:16:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,310,0,329,1727205006748,321,315,692,694,693,0,0,0,0,0,0,0,0,0,0,0
197,,0,1,1,3,1,2024-09-25 03:17:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,310,0,330,1727205067318,322,315,692,694,692,0,0,0,0,0,0,0,0,0,0,0
198,,0,1,1,3,1,2024-09-25 03:18:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,318,0,334,1727205127824,326,320,692,694,693,0,0,0,0,0,0,0,0,0,0,0
199,,0,1,1,3,1,2024-09-25 03:19:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,320,0,335,1727205187356,328,321,692,694,693,0,0,0,0,0,0,0,0,0,0,0
200,,0,1,1,3,1,2024-09-25 03:20:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,321,0,337,1727205247866,331,323,692,694,693,0,0,0,0,0,0,0,0,0,0,0
201,,0,1,1,3,1,2024-09-25 03:21:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,337,0,348,1727205308178,341,335,692,694,693,0,0,0,0,0,0,0,0,0,0,0
202,,0,1,1,3,1,2024-09-25 03:22:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,335,0,347,1727205367390,341,335,692,693,693,0,0,0,0,0,0,0,0,0,0,0
203,,0,1,1,3,1,2024-09-25 03:23:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,334,0,348,1727205427680,340,334,692,694,693,0,0,0,0,0,0,0,0,0,0,0
204,,0,1,1,3,1,2024-09-25 03:24:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-25,0,0,60,0,340,0,352,1727205488056,346,340,692,694,693,0,0,0,0,0,0,0,0,0,0,0
205,,0,1,1,3,1,2024-09-25 03:25:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,340,0,352,1727205547466,345,340,691,693,692,0,0,0,0,0,0,0,0,0,0,0
206,,0,1,1,3,1,2024-09-25 03:26:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,337,0,347,1727205608061,340,335,692,694,693,0,0,0,0,0,0,0,0,0,0,0
207,,0,1,1,3,1,2024-09-25 03:27:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,337,0,347,1727205667567,341,336,692,693,693,0,0,0,0,0,0,0,0,0,0,0
208,,0,1,1,3,1,2024-09-25 03:28:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-25,0,0,60,0,340,0,349,1727205727073,342,337,692,694,693,0,0,0,0,0,0,0,0,0,0,0
209,,0,1,1,3,1,2024-09-25 03:29:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,343,0,353,1727205787445,346,340,692,694,693,0,0,0,0,0,0,0,0,0,0,0
210,,0,1,1,3,1,2024-09-25 03:30:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,346,0,358,1727205847125,350,344,692,694,693,0,0,0,0,0,0,0,0,0,0,0
211,,0,1,1,3,1,2024-09-25 03:31:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-25,0,0,60,0,337,0,350,1727205907386,344,337,692,694,692,0,0,0,0,0,0,0,0,0,0,0
212,,0,1,1,3,1,2024-09-25 03:32:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,316,0,321,1727205967684,315,310,692,694,693,0,0,0,0,0,0,0,0,0,0,0
213,,0,1,1,3,1,2024-09-25 03:33:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,310,0,313,1727206027936,308,303,692,694,693,0,0,0,0,0,0,0,0,0,0,0
214,,0,1,1,3,1,2024-09-25 03:34:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-25,0,0,60,0,315,0,317,1727206087434,312,307,692,694,693,0,0,0,0,0,0,0,0,0,0,0
215,,0,1,1,3,1,2024-09-25 03:35:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,310,0,313,1727206147756,308,303,692,694,693,0,0,0,0,0,0,0,0,0,0,0
216,,0,1,1,3,1,2024-09-25 03:36:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,304,0,308,1727206207032,302,297,692,694,693,0,0,0,0,0,0,0,0,0,0,0
217,,0,1,1,3,1,2024-09-25 03:37:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,304,0,307,1727206267468,301,296,692,694,693,0,0,0,0,0,0,0,0,0,0,0
218,,0,1,1,3,1,2024-09-25 03:38:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,307,0,310,1727206327767,303,298,692,694,693,0,0,0,0,0,0,0,0,0,0,0
219,,0,1,1,3,1,2024-09-25 03:39:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,304,0,308,1727206387256,301,297,692,694,693,0,0,0,0,0,0,0,0,0,0,0
220,,0,1,1,3,1,2024-09-25 03:40:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,306,0,310,1727206447524,303,298,692,694,693,0,0,0,0,0,0,0,0,0,0,0
221,,0,1,1,3,1,2024-09-25 03:41:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,306,0,310,1727206506811,303,298,692,694,693,0,0,0,0,0,0,0,0,0,0,0
222,,0,1,1,3,1,2024-09-25 03:42:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,305,0,310,1727206566591,303,299,692,694,693,0,0,0,0,0,0,0,0,0,0,0
223,,0,1,1,3,1,2024-09-25 03:43:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,326,0,340,1727206627351,331,326,692,694,693,0,0,0,0,0,0,0,0,0,0,0
224,,0,1,1,3,1,2024-09-25 03:44:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,340,0,351,1727206687877,343,337,691,694,693,0,0,0,0,0,0,0,0,0,0,0
225,,0,1,1,3,1,2024-09-25 03:45:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,340,0,351,1727206747302,343,337,692,694,693,0,0,0,0,0,0,0,0,0,0,0
226,,0,1,1,3,1,2024-09-25 03:46:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,338,0,349,1727206807481,339,334,692,694,693,0,0,0,0,0,0,0,0,0,0,0
227,,0,1,1,3,1,2024-09-25 03:47:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,335,0,346,1727206867123,339,333,692,694,693,0,0,0,0,0,0,0,0,0,0,0
228,,0,1,1,3,1,2024-09-25 03:48:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,338,0,350,1727206927433,342,336,692,694,693,0,0,0,0,0,0,0,0,0,0,0
229,,0,1,1,3,1,2024-09-25 03:49:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,59,0,337,0,346,1727206987731,338,332,692,694,693,0,0,0,0,0,0,0,0,0,0,0
230,,0,1,1,3,1,2024-09-25 03:50:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,338,0,348,1727207047272,340,334,692,694,693,0,0,0,0,0,0,0,0,0,0,0
231,,0,1,1,3,1,2024-09-25 03:51:38,1,1,1,1,1,0,1,1,1,1,1,1,,0,0,1,0,0,-24,0,0,60,0,340,0,352,1727207107650,344,338,692,694,693,0,0,0,0,0,0,0,0,0,0,0
